GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,FIG001,FII001,FIJ001
"G1700990","2000","Illinois","17","La Salle","099","La Salle, IL",38566,1034944000,2946
"G1701010","2000","Illinois","17","Lawrence","101","Lawrence, IL",4052,79411000,366
"G1701030","2000","Illinois","17","Lee","103","Lee, IL",11023,298610000,804
"G1701050","2000","Illinois","17","Livingston","105","Livingston, IL",12454,360199000,910
"G1701070","2000","Illinois","17","Logan","107","Logan, IL",8785,198246000,703
"G1701090","2000","Illinois","17","McDonough","109","McDonough, IL",10032,206539000,791
"G1701110","2000","Illinois","17","McHenry","111","McHenry, IL",92163,2991326000,6845
"G1701130","2000","Illinois","17","McLean","113","McLean, IL",82725,2701675000,3542
"G1701150","2000","Illinois","17","Macon","115","Macon, IL",57135,1694580000,2722
"G1701170","2000","Illinois","17","Macoupin","117","Macoupin, IL",10403,240194000,1071
"G1701190","2000","Illinois","17","Madison","119","Madison, IL",85279,2352204000,5807
"G1701210","2000","Illinois","17","Marion","121","Marion, IL",15977,381680000,1160
"G1701230","2000","Illinois","17","Marshall","123","Marshall, IL",2898,69538000,297
"G1701250","2000","Illinois","17","Mason","125","Mason, IL",2809,61759000,357
"G1701270","2000","Illinois","17","Massac","127","Massac, IL",4506,126323000,273
"G1701290","2000","Illinois","17","Menard","129","Menard, IL",1401,29960000,247
"G1701310","2000","Illinois","17","Mercer","131","Mercer, IL",2403,48232000,350
"G1701330","2000","Illinois","17","Monroe","133","Monroe, IL",6240,152123000,659
"G1701350","2000","Illinois","17","Montgomery","135","Montgomery, IL",9098,212079000,804
"G1701370","2000","Illinois","17","Morgan","137","Morgan, IL",15412,352451000,942
"G1701390","2000","Illinois","17","Moultrie","139","Moultrie, IL",3516,78530000,302
"G1701410","2000","Illinois","17","Ogle","141","Ogle, IL",15216,452272000,997
"G1701430","2000","Illinois","17","Peoria","143","Peoria, IL",108302,3586432000,4842
"G1701450","2000","Illinois","17","Perry","145","Perry, IL",5736,132842000,456
"G1701470","2000","Illinois","17","Piatt","147","Piatt, IL",2862,62963000,387
"G1701490","2000","Illinois","17","Pike","149","Pike, IL",3287,58030000,391
"G1701510","2000","Illinois","17","Pope","151","Pope, IL",455,6640000,67
"G1701530","2000","Illinois","17","Pulaski","153","Pulaski, IL",1173,26726000,125
"G1701550","2000","Illinois","17","Putnam","155","Putnam, IL",1616,60901000,129
"G1701570","2000","Illinois","17","Randolph","157","Randolph, IL",10980,265262000,759
"G1701590","2000","Illinois","17","Richland","159","Richland, IL",6264,124050000,500
"G1701610","2000","Illinois","17","Rock Island","161","Rock Island, IL",69459,2223075000,3645
"G1701630","2000","Illinois","17","St Clair","163","St. Clair, IL",75291,1889365000,5435
"G1701650","2000","Illinois","17","Saline","165","Saline, IL",7915,164284000,668
"G1701670","2000","Illinois","17","Sangamon","167","Sangamon, IL",84041,2258800000,5363
"G1701690","2000","Illinois","17","Schuyler","169","Schuyler, IL",1361,25591000,160
"G1701710","2000","Illinois","17","Scott","171","Scott, IL",988,51945000,100
"G1701730","2000","Illinois","17","Shelby","173","Shelby, IL",5059,110314000,483
"G1701750","2000","Illinois","17","Stark","175","Stark, IL",1006,17371000,132
"G1701770","2000","Illinois","17","Stephenson","177","Stephenson, IL",19872,585585000,1130
"G1701790","2000","Illinois","17","Tazewell","179","Tazewell, IL",42583,1201554000,2834
"G1701810","2000","Illinois","17","Union","181","Union, IL",4781,100704000,364
"G1701830","2000","Illinois","17","Vermilion","183","Vermilion, IL",28983,756520000,1754
"G1701850","2000","Illinois","17","Wabash","185","Wabash, IL",3831,89010000,319
"G1701870","2000","Illinois","17","Warren","187","Warren, IL",5029,99036000,383
"G1701890","2000","Illinois","17","Washington","189","Washington, IL",5219,126163000,413
"G1701910","2000","Illinois","17","Wayne","191","Wayne, IL",3861,85326000,373
"G1701930","2000","Illinois","17","White","193","White, IL",3585,77749000,426
"G1701950","2000","Illinois","17","Whiteside","195","Whiteside, IL",21519,542353000,1455
"G1701970","2000","Illinois","17","Will","197","Will, IL",142795,4789191000,10055
"G1701990","2000","Illinois","17","Williamson","199","Williamson, IL",22791,465650000,1575
"G1702010","2000","Illinois","17","Winnebago","201","Winnebago, IL",135736,4125785000,7046
"G1702030","2000","Illinois","17","Woodford","203","Woodford, IL",8707,222559000,726
"G1709990","2000","Illinois","17","Remainder of Illinois","999","Illinois Statewide No Fixed Loc",29883,867885000,55
"G1800010","2000","Indiana","18","Adams","001","Adams, IN",14337,352899000,788
"G1800030","2000","Indiana","18","Allen","003","Allen, IN",178983,5477036000,8949
"G1800050","2000","Indiana","18","Bartholomew","005","Bartholomew, IN",38565,1090144000,1972
"G1800070","2000","Indiana","18","Benton","007","Benton, IN",2106,42198000,252
"G1800090","2000","Indiana","18","Blackford","009","Blackford, IN",4247,94174000,286
"G1800110","2000","Indiana","18","Boone","011","Boone, IN",12741,327113000,1264
"G1800130","2000","Indiana","18","Brown","013","Brown, IN",2271,39430000,383
"G1800150","2000","Indiana","18","Carroll","015","Carroll, IN",5078,106707000,409
"G1800170","2000","Indiana","18","Cass","017","Cass, IN",16427,399191000,852
"G1800190","2000","Indiana","18","Clark","019","Clark, IN",41990,1076089000,2453
"G1800210","2000","Indiana","18","Clay","021","Clay, IN",5999,133540000,529
"G1800230","2000","Indiana","18","Clinton","023","Clinton, IN",10284,278517000,648
"G1800250","2000","Indiana","18","Crawford","025","Crawford, IN",1214,21615000,145
"G1800270","2000","Indiana","18","Daviess","027","Daviess, IN",8814,177538000,749
"G1800290","2000","Indiana","18","Dearborn","029","Dearborn, IN",13322,338405000,973
"G1800310","2000","Indiana","18","Decatur","031","Decatur, IN",12799,331054000,619
"G1800330","2000","Indiana","18","DeKalb","033","De Kalb, IN",21971,719726000,969
"G1800350","2000","Indiana","18","Delaware","035","Delaware, IN",50463,1293158000,2698
"G1800370","2000","Indiana","18","Dubois","037","Dubois, IN",28796,805661000,1259
"G1800390","2000","Indiana","18","Elkhart","039","Elkhart, IN",118354,3377157000,5012
"G1800410","2000","Indiana","18","Fayette","041","Fayette, IN",9656,324640000,538
"G1800430","2000","Indiana","18","Floyd","043","Floyd, IN",26759,695883000,1721
"G1800450","2000","Indiana","18","Fountain","045","Fountain, IN",5030,117021000,378
"G1800470","2000","Indiana","18","Franklin","047","Franklin, IN",3988,90357000,360
"G1800490","2000","Indiana","18","Fulton","049","Fulton, IN",6460,161452000,505
"G1800510","2000","Indiana","18","Gibson","051","Gibson, IN",12065,354432000,749
"G1800530","2000","Indiana","18","Grant","053","Grant, IN",31256,828917000,1538
"G1800550","2000","Indiana","18","Greene","055","Greene, IN",5964,107686000,643
"G1800570","2000","Indiana","18","Hamilton","057","Hamilton, IN",79865,2930227000,5320
"G1800590","2000","Indiana","18","Hancock","059","Hancock, IN",14135,456262000,1265
"G1800610","2000","Indiana","18","Harrison","061","Harrison, IN",8466,191695000,651
"G1800630","2000","Indiana","18","Hendricks","063","Hendricks, IN",26511,678099000,2147
"G1800650","2000","Indiana","18","Henry","065","Henry, IN",12650,387463000,962
"G1800670","2000","Indiana","18","Howard","067","Howard, IN",44809,1848892000,1970
"G1800690","2000","Indiana","18","Huntington","069","Huntington, IN",15784,384595000,881
"G1800710","2000","Indiana","18","Jackson","071","Jackson, IN",19217,513502000,1075
"G1800730","2000","Indiana","18","Jasper","073","Jasper, IN",10035,245238000,782
"G1800750","2000","Indiana","18","Jay","075","Jay, IN",6907,163456000,437
"G1800770","2000","Indiana","18","Jefferson","077","Jefferson, IN",12059,299178000,730
"G1800790","2000","Indiana","18","Jennings","079","Jennings, IN",7007,165790000,440
"G1800810","2000","Indiana","18","Johnson","081","Johnson, IN",39739,972692000,2633
"G1800830","2000","Indiana","18","Knox","083","Knox, IN",14062,316985000,1028
"G1800850","2000","Indiana","18","Kosciusko","085","Kosciusko, IN",32756,1012033000,1896
"G1800870","2000","Indiana","18","Lagrange","087","Lagrange, IN",11427,309842000,704
"G1800890","2000","Indiana","18","Lake","089","Lake, IN",179223,5461812000,10042
"G1800910","2000","Indiana","18","LaPorte","091","La Porte, IN",40277,1045760000,2635
"G1800930","2000","Indiana","18","Lawrence","093","Lawrence, IN",13969,349193000,937
"G1800950","2000","Indiana","18","Madison","095","Madison, IN",42346,1218464000,2773
"G1800970","2000","Indiana","18","Marion","097","Marion, IN",564665,20172358000,24388
"G1800990","2000","Indiana","18","Marshall","099","Marshall, IN",18414,453836000,1129
"G1801010","2000","Indiana","18","Martin","101","Martin, IN",2477,54974000,246
"G1801030","2000","Indiana","18","Miami","103","Miami, IN",8235,184054000,682
"G1801050","2000","Indiana","18","Monroe","105","Monroe, IN",47347,1181307000,2926
"G1801070","2000","Indiana","18","Montgomery","107","Montgomery, IN",15479,448515000,918
"G1801090","2000","Indiana","18","Morgan","109","Morgan, IN",13803,306055000,1307
"G1801110","2000","Indiana","18","Newton","111","Newton, IN",3208,73961000,289
"G1801130","2000","Indiana","18","Noble","113","Noble, IN",19464,540649000,916
"G1801150","2000","Indiana","18","Ohio","115","Ohio, IN",1795,43421000,77
"G1801170","2000","Indiana","18","Orange","117","Orange, IN",6824,152808000,393
"G1801190","2000","Indiana","18","Owen","119","Owen, IN",3527,75439000,315
"G1801210","2000","Indiana","18","Parke","121","Parke, IN",2453,49767000,302
"G1801230","2000","Indiana","18","Perry","123","Perry, IN",4728,117645000,386
"G1801250","2000","Indiana","18","Pike","125","Pike, IN",2100,63683000,190
"G1801270","2000","Indiana","18","Porter","127","Porter, IN",50177,1551687000,3287
"G1801290","2000","Indiana","18","Posey","129","Posey, IN",7555,270810000,531
"G1801310","2000","Indiana","18","Pulaski","131","Pulaski, IN",3366,88994000,357
"G1801330","2000","Indiana","18","Putnam","133","Putnam, IN",10985,248166000,683
"G1801350","2000","Indiana","18","Randolph","135","Randolph, IN",6585,168222000,577
"G1801370","2000","Indiana","18","Ripley","137","Ripley, IN",12201,404310000,742
"G1801390","2000","Indiana","18","Rush","139","Rush, IN",4584,104807000,414
"G1801410","2000","Indiana","18","St Joseph","141","St. Joseph, IN",125092,3636555000,6557
"G1801430","2000","Indiana","18","Scott","143","Scott, IN",6918,152508000,453
"G1801450","2000","Indiana","18","Shelby","145","Shelby, IN",15447,431580000,960
"G1801470","2000","Indiana","18","Spencer","147","Spencer, IN",7129,189419000,415
"G1801490","2000","Indiana","18","Starke","149","Starke, IN",3865,74988000,344
"G1801510","2000","Indiana","18","Steuben","151","Steuben, IN",21270,494230000,1018
"G1801530","2000","Indiana","18","Sullivan","153","Sullivan, IN",3871,90476000,387
"G1801550","2000","Indiana","18","Switzerland","155","Switzerland, IN",982,32640000,122
"G1801570","2000","Indiana","18","Tippecanoe","157","Tippecanoe, IN",65409,1891989000,3192
"G1801590","2000","Indiana","18","Tipton","159","Tipton, IN",3793,102540000,320
"G1801610","2000","Indiana","18","Union","161","Union, IN",969,18112000,143
"G1801630","2000","Indiana","18","Vanderburgh","163","Vanderburgh, IN",111142,3152772000,5252
"G1801650","2000","Indiana","18","Vermillion","165","Vermillion, IN",4871,161646000,288
"G1801670","2000","Indiana","18","Vigo","167","Vigo, IN",47942,1160210000,2642
"G1801690","2000","Indiana","18","Wabash","169","Wabash, IN",13411,331961000,845
"G1801710","2000","Indiana","18","Warren","171","Warren, IN",1042,24694000,108
"G1801730","2000","Indiana","18","Warrick","173","Warrick, IN",11661,333542000,1037
"G1801750","2000","Indiana","18","Washington","175","Washington, IN",5854,134252000,468
"G1801770","2000","Indiana","18","Wayne","177","Wayne, IN",33317,812691000,1709
"G1801790","2000","Indiana","18","Wells","179","Wells, IN",11419,282110000,608
"G1801810","2000","Indiana","18","White","181","White, IN",9347,214996000,699
"G1801830","2000","Indiana","18","Whitley","183","Whitley, IN",11636,295807000,696
"G1809990","2000","Indiana","18","Remainder of Indiana","999","Indiana Statewide No Fixed Loc",3232,104709000,54
"G1900010","2000","Iowa","19","Adair","001","Adair, IA",2301,51047000,217
"G1900030","2000","Iowa","19","Adams","003","Adams, IA",1063,19053000,125
"G1900050","2000","Iowa","19","Allamakee","005","Allamakee, IA",4897,93684000,412
"G1900070","2000","Iowa","19","Appanoose","007","Appanoose, IA",3684,75698000,329
"G1900090","2000","Iowa","19","Audubon","009","Audubon, IA",1476,24582000,211
"G1900110","2000","Iowa","19","Benton","011","Benton, IA",4637,100828000,635
"G1900130","2000","Iowa","19","Black Hawk","013","Black Hawk, IA",60326,1576984000,3169
"G1900150","2000","Iowa","19","Boone","015","Boone, IA",7045,162338000,574
"G1900170","2000","Iowa","19","Bremer","017","Bremer, IA",8030,198037000,641
"G1900190","2000","Iowa","19","Buchanan","019","Buchanan, IA",5363,125668000,538
"G1900210","2000","Iowa","19","Buena Vista","021","Buena Vista, IA",8419,181963000,602
"G1900230","2000","Iowa","19","Butler","023","Butler, IA",2305,45469000,375
"G1900250","2000","Iowa","19","Calhoun","025","Calhoun, IA",2295,40004000,309
"G1900270","2000","Iowa","19","Carroll","027","Carroll, IA",10182,211319000,837
"G1900290","2000","Iowa","19","Cass","029","Cass, IA",5756,125748000,497
"G1900310","2000","Iowa","19","Cedar","031","Cedar, IA",4113,79980000,494
"G1900330","2000","Iowa","19","Cerro Gordo","033","Cerro Gordo, IA",23266,573288000,1487
"G1900350","2000","Iowa","19","Cherokee","035","Cherokee, IA",4493,104012000,390
"G1900370","2000","Iowa","19","Chickasaw","037","Chickasaw, IA",4297,91681000,402
"G1900390","2000","Iowa","19","Clarke","039","Clarke, IA",4123,81944000,227
"G1900410","2000","Iowa","19","Clay","041","Clay, IA",8141,182672000,643
"G1900430","2000","Iowa","19","Clayton","043","Clayton, IA",5844,123553000,527
"G1900450","2000","Iowa","19","Clinton","045","Clinton, IA",19285,466162000,1271
"G1900470","2000","Iowa","19","Crawford","047","Crawford, IA",5712,135800000,466
"G1900490","2000","Iowa","19","Dallas","049","Dallas, IA",9796,259615000,817
"G1900510","2000","Iowa","19","Davis","051","Davis, IA",1603,32108000,179
"G1900530","2000","Iowa","19","Decatur","053","Decatur, IA",2294,32602000,162
"G1900550","2000","Iowa","19","Delaware","055","Delaware, IA",4913,107575000,483
"G1900570","2000","Iowa","19","Des Moines","057","Des Moines, IA",21097,527416000,1221
"G1900590","2000","Iowa","19","Dickinson","059","Dickinson, IA",7772,192061000,704
"G1900610","2000","Iowa","19","Dubuque","061","Dubuque, IA",49988,1272379000,2659
"G1900630","2000","Iowa","19","Emmet","063","Emmet, IA",3493,77567000,313
"G1900650","2000","Iowa","19","Fayette","065","Fayette, IA",7526,146712000,657
"G1900670","2000","Iowa","19","Floyd","067","Floyd, IA",4597,97155000,453
"G1900690","2000","Iowa","19","Franklin","069","Franklin, IA",3196,73740000,336
"G1900710","2000","Iowa","19","Fremont","071","Fremont, IA",1528,30246000,193
"G1900730","2000","Iowa","19","Greene","073","Greene, IA",2671,54170000,299
"G1900750","2000","Iowa","19","Grundy","075","Grundy, IA",2869,70339000,308
"G1900770","2000","Iowa","19","Guthrie","077","Guthrie, IA",1868,33857000,300
"G1900790","2000","Iowa","19","Hamilton","079","Hamilton, IA",6937,170528000,451
"G1900810","2000","Iowa","19","Hancock","081","Hancock, IA",3046,69082000,339
"G1900830","2000","Iowa","19","Hardin","083","Hardin, IA",7211,148718000,636
"G1900850","2000","Iowa","19","Harrison","085","Harrison, IA",3242,59457000,366
"G1900870","2000","Iowa","19","Henry","087","Henry, IA",12058,284928000,565
"G1900890","2000","Iowa","19","Howard","089","Howard, IA",3586,80160000,276
"G1900910","2000","Iowa","19","Humboldt","091","Humboldt, IA",3571,81512000,331
"G1900930","2000","Iowa","19","Ida","093","Ida, IA",3324,82698000,264
"G1900950","2000","Iowa","19","Iowa","095","Iowa, IA",9285,270225000,500
"G1900970","2000","Iowa","19","Jackson","097","Jackson, IA",5357,93606000,573
"G1900990","2000","Iowa","19","Jasper","099","Jasper, IA",13757,472304000,842
"G1901010","2000","Iowa","19","Jefferson","101","Jefferson, IA",7291,204791000,699
"G1901030","2000","Iowa","19","Johnson","103","Johnson, IA",51087,1304325000,2666
"G1901050","2000","Iowa","19","Jones","105","Jones, IA",4546,90630000,501
"G1901070","2000","Iowa","19","Keokuk","107","Keokuk, IA",1846,37971000,271
"G1901090","2000","Iowa","19","Kossuth","109","Kossuth, IA",5516,116400000,544
"G1901110","2000","Iowa","19","Lee","111","Lee, IA",16534,426177000,1044
"G1901130","2000","Iowa","19","Linn","113","Linn, IA",114593,3760240000,5308
"G1901150","2000","Iowa","19","Louisa","115","Louisa, IA",2847,63087000,215
"G1901170","2000","Iowa","19","Lucas","117","Lucas, IA",2707,65203000,218
"G1901190","2000","Iowa","19","Lyon","119","Lyon, IA",2469,45813000,369
"G1901210","2000","Iowa","19","Madison","121","Madison, IA",2774,58370000,345
"G1901230","2000","Iowa","19","Mahaska","123","Mahaska, IA",6301,131645000,586
"G1901250","2000","Iowa","19","Marion","125","Marion, IA",18156,522568000,810
"G1901270","2000","Iowa","19","Marshall","127","Marshall, IA",15506,388366000,922
"G1901290","2000","Iowa","19","Mills","129","Mills, IA",2701,66924000,240
"G1901310","2000","Iowa","19","Mitchell","131","Mitchell, IA",3107,65619000,350
"G1901330","2000","Iowa","19","Monona","133","Monona, IA",2684,48752000,291
"G1901350","2000","Iowa","19","Monroe","135","Monroe, IA",2599,66276000,207
"G1901370","2000","Iowa","19","Montgomery","137","Montgomery, IA",4423,97140000,347
"G1901390","2000","Iowa","19","Muscatine","139","Muscatine, IA",20301,670114000,998
"G1901410","2000","Iowa","19","O Brien","141","OBrien, IA",5149,98438000,562
"G1901430","2000","Iowa","19","Osceola","143","Osceola, IA",1806,37719000,210
"G1901450","2000","Iowa","19","Page","145","Page, IA",6825,176986000,501
"G1901470","2000","Iowa","19","Palo Alto","147","Palo Alto, IA",2698,46461000,316
"G1901490","2000","Iowa","19","Plymouth","149","Plymouth, IA",9249,234450000,678
"G1901510","2000","Iowa","19","Pocahontas","151","Pocahontas, IA",2156,42083000,277
"G1901530","2000","Iowa","19","Polk","153","Polk, IA",244122,7898578000,11523
"G1901550","2000","Iowa","19","Pottawattamie","155","Pottawattamie, IA",29069,692947000,1909
"G1901570","2000","Iowa","19","Poweshiek","157","Poweshiek, IA",9094,231017000,565
"G1901590","2000","Iowa","19","Ringgold","159","Ringgold, IA",1120,21804000,137
"G1901610","2000","Iowa","19","Sac","161","Sac, IA",2601,49177000,391
"G1901630","2000","Iowa","19","Scott","163","Scott, IA",81772,2227950000,4431
"G1901650","2000","Iowa","19","Shelby","165","Shelby, IA",4543,88998000,433
"G1901670","2000","Iowa","19","Sioux","167","Sioux, IA",15009,332652000,1093
"G1901690","2000","Iowa","19","Story","169","Story, IA",28502,664841000,1933
"G1901710","2000","Iowa","19","Tama","171","Tama, IA",4329,89202000,412
"G1901730","2000","Iowa","19","Taylor","173","Taylor, IA",1296,24399000,168
"G1901750","2000","Iowa","19","Union","175","Union, IA",4954,97244000,355
"G1901770","2000","Iowa","19","Van Buren","177","Van Buren, IA",1787,36438000,175
"G1901790","2000","Iowa","19","Wapello","179","Wapello, IA",13363,318809000,864
"G1901810","2000","Iowa","19","Warren","181","Warren, IA",7579,136983000,779
"G1901830","2000","Iowa","19","Washington","183","Washington, IA",5892,122522000,709
"G1901850","2000","Iowa","19","Wayne","185","Wayne, IA",1474,25285000,182
"G1901870","2000","Iowa","19","Webster","187","Webster, IA",16479,413777000,1180
"G1901890","2000","Iowa","19","Winnebago","189","Winnebago, IA",8177,199677000,363
"G1901910","2000","Iowa","19","Winneshiek","191","Winneshiek, IA",10024,206905000,623
"G1901930","2000","Iowa","19","Woodbury","193","Woodbury, IA",47549,1168366000,2932
"G1901950","2000","Iowa","19","Worth","195","Worth, IA",1475,26153000,180
"G1901970","2000","Iowa","19","Wright","197","Wright, IA",5088,112115000,453
"G1909990","2000","Iowa","19","Remainder of Iowa","999","Iowa Statewide No Fixed Loc",257,7909000,20
"G2000010","2000","Kansas","20","Allen","001","Allen, KS",5203,105520000,416
"G2000030","2000","Kansas","20","Anderson","003","Anderson, KS",1608,27367000,237
"G2000050","2000","Kansas","20","Atchison","005","Atchison, KS",5972,140515000,400
"G2000070","2000","Kansas","20","Barber","007","Barber, KS",1389,28654000,213
"G2000090","2000","Kansas","20","Barton","009","Barton, KS",10790,236187000,1029
"G2000110","2000","Kansas","20","Bourbon","011","Bourbon, KS",6723,158990000,437
"G2000130","2000","Kansas","20","Brown","013","Brown, KS",3250,68653000,269
"G2000150","2000","Kansas","20","Butler","015","Butler, KS",11994,269570000,1281
"G2000170","2000","Kansas","20","Chase","017","Chase, KS",472,7150000,72
"G2000190","2000","Kansas","20","Chautauqua","019","Chautauqua, KS",593,9268000,90
"G2000210","2000","Kansas","20","Cherokee","021","Cherokee, KS",5206,123194000,401
"G2000230","2000","Kansas","20","Cheyenne","023","Cheyenne, KS",555,9925000,114
"G2000250","2000","Kansas","20","Clark","025","Clark, KS",448,9556000,76
"G2000270","2000","Kansas","20","Clay","027","Clay, KS",2595,46238000,285
"G2000290","2000","Kansas","20","Cloud","029","Cloud, KS",3114,60881000,349
"G2000310","2000","Kansas","20","Coffey","031","Coffey, KS",2808,100988000,261
"G2000330","2000","Kansas","20","Comanche","033","Comanche, KS",423,6833000,70
"G2000350","2000","Kansas","20","Cowley","035","Cowley, KS",10813,274885000,836
"G2000370","2000","Kansas","20","Crawford","037","Crawford, KS",14598,316291000,1017
"G2000390","2000","Kansas","20","Decatur","039","Decatur, KS",796,12326000,127
"G2000410","2000","Kansas","20","Dickinson","041","Dickinson, KS",5902,117414000,565
"G2000430","2000","Kansas","20","Doniphan","043","Doniphan, KS",2047,53375000,181
"G2000450","2000","Kansas","20","Douglas","045","Douglas, KS",37485,817075000,2624
"G2000470","2000","Kansas","20","Edwards","047","Edwards, KS",685,14138000,107
"G2000490","2000","Kansas","20","Elk","049","Elk, KS",284,3697000,65
"G2000510","2000","Kansas","20","Ellis","051","Ellis, KS",12293,255147000,1045
"G2000530","2000","Kansas","20","Ellsworth","053","Ellsworth, KS",1743,37829000,191
"G2000550","2000","Kansas","20","Finney","055","Finney, KS",16755,384011000,1020
"G2000570","2000","Kansas","20","Ford","057","Ford, KS",13330,337768000,836
"G2000590","2000","Kansas","20","Franklin","059","Franklin, KS",7712,177178000,583
"G2000610","2000","Kansas","20","Geary","061","Geary, KS",8333,166935000,587
"G2000630","2000","Kansas","20","Gove","063","Gove, KS",834,14981000,134
"G2000650","2000","Kansas","20","Graham","065","Graham, KS",689,11609000,110
"G2000670","2000","Kansas","20","Grant","067","Grant, KS",2290,61193000,254
"G2000690","2000","Kansas","20","Gray","069","Gray, KS",1282,29163000,207
"G2000710","2000","Kansas","20","Greeley","071","Greeley, KS",353,6716000,60
"G2000730","2000","Kansas","20","Greenwood","073","Greenwood, KS",1380,26156000,228
"G2000750","2000","Kansas","20","Hamilton","075","Hamilton, KS",906,16518000,84
"G2000770","2000","Kansas","20","Harper","077","Harper, KS",1438,27396000,229
"G2000790","2000","Kansas","20","Harvey","079","Harvey, KS",11716,276700000,818
"G2000810","2000","Kansas","20","Haskell","081","Haskell, KS",716,16423000,114
"G2000830","2000","Kansas","20","Hodgeman","083","Hodgeman, KS",351,5503000,48
"G2000850","2000","Kansas","20","Jackson","085","Jackson, KS",3298,61541000,285
"G2000870","2000","Kansas","20","Jefferson","087","Jefferson, KS",2205,49572000,375
"G2000890","2000","Kansas","20","Jewell","089","Jewell, KS",543,7548000,109
"G2000910","2000","Kansas","20","Johnson","091","Johnson, KS",282652,9883631000,15894
"G2000930","2000","Kansas","20","Kearny","093","Kearny, KS",590,13126000,86
"G2000950","2000","Kansas","20","Kingman","095","Kingman, KS",1991,42751000,218
"G2000970","2000","Kansas","20","Kiowa","097","Kiowa, KS",957,18443000,114
"G2000990","2000","Kansas","20","Labette","099","Labette, KS",8183,176716000,525
"G2001010","2000","Kansas","20","Lane","101","Lane, KS",387,7365000,86
"G2001030","2000","Kansas","20","Leavenworth","103","Leavenworth, KS",15044,379234000,1123
"G2001050","2000","Kansas","20","Lincoln","105","Lincoln, KS",596,8767000,107
"G2001070","2000","Kansas","20","Linn","107","Linn, KS",1381,37772000,193
"G2001090","2000","Kansas","20","Logan","109","Logan, KS",751,13375000,137
"G2001110","2000","Kansas","20","Lyon","111","Lyon, KS",15342,342223000,908
"G2001130","2000","Kansas","20","McPherson","113","McPherson, KS",12842,321597000,940
"G2001150","2000","Kansas","20","Marion","115","Marion, KS",3074,53587000,352
"G2001170","2000","Kansas","20","Marshall","117","Marshall, KS",3412,71105000,388
"G2001190","2000","Kansas","20","Meade","119","Meade, KS",892,18216000,149
"G2001210","2000","Kansas","20","Miami","121","Miami, KS",6868,146286000,618
"G2001230","2000","Kansas","20","Mitchell","123","Mitchell, KS",2614,52963000,277
"G2001250","2000","Kansas","20","Montgomery","125","Montgomery, KS",14866,343586000,1023
"G2001270","2000","Kansas","20","Morris","127","Morris, KS",1222,23291000,154
"G2001290","2000","Kansas","20","Morton","129","Morton, KS",877,21761000,121
"G2001310","2000","Kansas","20","Nemaha","131","Nemaha, KS",3916,87342000,390
"G2001330","2000","Kansas","20","Neosho","133","Neosho, KS",6783,136728000,538
"G2001350","2000","Kansas","20","Ness","135","Ness, KS",1013,21119000,157
"G2001370","2000","Kansas","20","Norton","137","Norton, KS",1851,37371000,217
"G2001390","2000","Kansas","20","Osage","139","Osage, KS",3478,54186000,349
"G2001410","2000","Kansas","20","Osborne","141","Osborne, KS",1300,19788000,166
"G2001430","2000","Kansas","20","Ottawa","143","Ottawa, KS",832,17036000,124
"G2001450","2000","Kansas","20","Pawnee","145","Pawnee, KS",1981,41854000,184
"G2001470","2000","Kansas","20","Phillips","147","Phillips, KS",1723,35117000,237
"G2001490","2000","Kansas","20","Pottawatomie","149","Pottawatomie, KS",5894,134158000,495
"G2001510","2000","Kansas","20","Pratt","151","Pratt, KS",2994,66053000,383
"G2001530","2000","Kansas","20","Rawlins","153","Rawlins, KS",560,10578000,99
"G2001550","2000","Kansas","20","Reno","155","Reno, KS",26197,662005000,1723
"G2001570","2000","Kansas","20","Republic","157","Republic, KS",1891,34986000,213
"G2001590","2000","Kansas","20","Rice","159","Rice, KS",2616,54969000,307
"G2001610","2000","Kansas","20","Riley","161","Riley, KS",19657,384562000,1399
"G2001630","2000","Kansas","20","Rooks","163","Rooks, KS",1343,28245000,208
"G2001650","2000","Kansas","20","Rush","165","Rush, KS",933,19988000,101
"G2001670","2000","Kansas","20","Russell","167","Russell, KS",2186,40611000,291
"G2001690","2000","Kansas","20","Saline","169","Saline, KS",26351,672005000,1699
"G2001710","2000","Kansas","20","Scott","171","Scott, KS",1455,29073000,214
"G2001730","2000","Kansas","20","Sedgwick","173","Sedgwick, KS",230996,7069476000,11888
"G2001750","2000","Kansas","20","Seward","175","Seward, KS",9834,255022000,678
"G2001770","2000","Kansas","20","Shawnee","177","Shawnee, KS",84589,2416747000,4600
"G2001790","2000","Kansas","20","Sheridan","179","Sheridan, KS",603,12724000,107
"G2001810","2000","Kansas","20","Sherman","181","Sherman, KS",2121,39815000,283
"G2001830","2000","Kansas","20","Smith","183","Smith, KS",1092,17641000,165
"G2001850","2000","Kansas","20","Stafford","185","Stafford, KS",932,17410000,153
"G2001870","2000","Kansas","20","Stanton","187","Stanton, KS",421,9293000,73
"G2001890","2000","Kansas","20","Stevens","189","Stevens, KS",1226,27501000,170
"G2001910","2000","Kansas","20","Sumner","191","Sumner, KS",4861,102358000,545
"G2001930","2000","Kansas","20","Thomas","193","Thomas, KS",2680,48956000,353
"G2001950","2000","Kansas","20","Trego","195","Trego, KS",737,12286000,125
"G2001970","2000","Kansas","20","Wabaunsee","197","Wabaunsee, KS",701,11990000,128
