GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,FIG001,FII001,FIJ001
"G1700470","2001","Illinois","17","Edwards","047","Edwards, IL",2892,74947000,172
"G1700490","2001","Illinois","17","Effingham","049","Effingham, IL",19142,480245000,1122
"G1700510","2001","Illinois","17","Fayette","051","Fayette, IL",4965,104238000,486
"G1700530","2001","Illinois","17","Ford","053","Ford, IL",4025,92510000,422
"G1700550","2001","Illinois","17","Franklin","055","Franklin, IL",8584,179621000,837
"G1700570","2001","Illinois","17","Fulton","057","Fulton, IL",7094,137941000,715
"G1700590","2001","Illinois","17","Gallatin","059","Gallatin, IL",1022,30073000,132
"G1700610","2001","Illinois","17","Greene","061","Greene, IL",1925,34747000,277
"G1700630","2001","Illinois","17","Grundy","063","Grundy, IL",10904,400785000,916
"G1700650","2001","Illinois","17","Hamilton","065","Hamilton, IL",1105,18151000,184
"G1700670","2001","Illinois","17","Hancock","067","Hancock, IL",5097,104045000,484
"G1700690","2001","Illinois","17","Hardin","069","Hardin, IL",812,16910000,70
"G1700710","2001","Illinois","17","Henderson","071","Henderson, IL",648,11470000,119
"G1700730","2001","Illinois","17","Henry","073","Henry, IL",14103,316986000,1147
"G1700750","2001","Illinois","17","Iroquois","075","Iroquois, IL",7076,148037000,731
"G1700770","2001","Illinois","17","Jackson","077","Jackson, IL",18609,390536000,1373
"G1700790","2001","Illinois","17","Jasper","079","Jasper, IL",2394,69196000,242
"G1700810","2001","Illinois","17","Jefferson","081","Jefferson, IL",15695,404408000,1075
"G1700830","2001","Illinois","17","Jersey","083","Jersey, IL",4569,89674000,412
"G1700850","2001","Illinois","17","Jo Daviess","085","Jo Daviess, IL",7577,156851000,757
"G1700870","2001","Illinois","17","Johnson","087","Johnson, IL",1167,20289000,196
"G1700890","2001","Illinois","17","Kane","089","Kane, IL",179345,6042698000,10499
"G1700910","2001","Illinois","17","Kankakee","091","Kankakee, IL",37535,1066014000,2275
"G1700930","2001","Illinois","17","Kendall","093","Kendall, IL",13572,378453000,1201
"G1700950","2001","Illinois","17","Knox","095","Knox, IL",20629,495658000,1272
"G1700970","2001","Illinois","17","Lake","097","Lake, IL",312014,14122390000,18388
"G1700990","2001","Illinois","17","La Salle","099","La Salle, IL",38888,1050226000,2942
"G1701010","2001","Illinois","17","Lawrence","101","Lawrence, IL",4230,88189000,350
"G1701030","2001","Illinois","17","Lee","103","Lee, IL",10660,290098000,811
"G1701050","2001","Illinois","17","Livingston","105","Livingston, IL",11749,361406000,930
"G1701070","2001","Illinois","17","Logan","107","Logan, IL",8633,195242000,695
"G1701090","2001","Illinois","17","McDonough","109","McDonough, IL",9359,204344000,771
"G1701110","2001","Illinois","17","McHenry","111","McHenry, IL",89910,3014125000,7022
"G1701130","2001","Illinois","17","McLean","113","McLean, IL",79778,2855021000,3506
"G1701150","2001","Illinois","17","Macon","115","Macon, IL",53746,1701634000,2685
"G1701170","2001","Illinois","17","Macoupin","117","Macoupin, IL",10396,241913000,1068
"G1701190","2001","Illinois","17","Madison","119","Madison, IL",83264,2321082000,5770
"G1701210","2001","Illinois","17","Marion","121","Marion, IL",15103,361001000,1156
"G1701230","2001","Illinois","17","Marshall","123","Marshall, IL",3036,69154000,293
"G1701250","2001","Illinois","17","Mason","125","Mason, IL",2796,63277000,335
"G1701270","2001","Illinois","17","Massac","127","Massac, IL",4464,128624000,270
"G1701290","2001","Illinois","17","Menard","129","Menard, IL",1422,30858000,248
"G1701310","2001","Illinois","17","Mercer","131","Mercer, IL",2307,46709000,331
"G1701330","2001","Illinois","17","Monroe","133","Monroe, IL",6448,163692000,668
"G1701350","2001","Illinois","17","Montgomery","135","Montgomery, IL",8502,206865000,777
"G1701370","2001","Illinois","17","Morgan","137","Morgan, IL",14728,340047000,921
"G1701390","2001","Illinois","17","Moultrie","139","Moultrie, IL",3519,83504000,308
"G1701410","2001","Illinois","17","Ogle","141","Ogle, IL",15064,443013000,1014
"G1701430","2001","Illinois","17","Peoria","143","Peoria, IL",104939,3685116000,4763
"G1701450","2001","Illinois","17","Perry","145","Perry, IL",5700,127279000,451
"G1701470","2001","Illinois","17","Piatt","147","Piatt, IL",2918,64742000,368
"G1701490","2001","Illinois","17","Pike","149","Pike, IL",3195,59091000,397
"G1701510","2001","Illinois","17","Pope","151","Pope, IL",328,5457000,70
"G1701530","2001","Illinois","17","Pulaski","153","Pulaski, IL",912,19434000,120
"G1701550","2001","Illinois","17","Putnam","155","Putnam, IL",1554,55195000,122
"G1701570","2001","Illinois","17","Randolph","157","Randolph, IL",10333,255868000,724
"G1701590","2001","Illinois","17","Richland","159","Richland, IL",6243,143121000,506
"G1701610","2001","Illinois","17","Rock Island","161","Rock Island, IL",67466,2210780000,3613
"G1701630","2001","Illinois","17","St Clair","163","St. Clair, IL",75592,1958436000,5420
"G1701650","2001","Illinois","17","Saline","165","Saline, IL",7811,171595000,665
"G1701670","2001","Illinois","17","Sangamon","167","Sangamon, IL",83346,2356902000,5275
"G1701690","2001","Illinois","17","Schuyler","169","Schuyler, IL",1323,31801000,165
"G1701710","2001","Illinois","17","Scott","171","Scott, IL",686,24637000,99
"G1701730","2001","Illinois","17","Shelby","173","Shelby, IL",4528,105782000,471
"G1701750","2001","Illinois","17","Stark","175","Stark, IL",909,17666000,129
"G1701770","2001","Illinois","17","Stephenson","177","Stephenson, IL",18650,559017000,1126
"G1701790","2001","Illinois","17","Tazewell","179","Tazewell, IL",41918,1225843000,2850
"G1701810","2001","Illinois","17","Union","181","Union, IL",4494,101802000,363
"G1701830","2001","Illinois","17","Vermilion","183","Vermilion, IL",28457,759144000,1700
"G1701850","2001","Illinois","17","Wabash","185","Wabash, IL",3777,90288000,301
"G1701870","2001","Illinois","17","Warren","187","Warren, IL",5292,107890000,384
"G1701890","2001","Illinois","17","Washington","189","Washington, IL",5367,130247000,418
"G1701910","2001","Illinois","17","Wayne","191","Wayne, IL",3630,81378000,354
"G1701930","2001","Illinois","17","White","193","White, IL",3517,78878000,410
"G1701950","2001","Illinois","17","Whiteside","195","Whiteside, IL",20963,498744000,1442
"G1701970","2001","Illinois","17","Will","197","Will, IL",145697,5121624000,10373
"G1701990","2001","Illinois","17","Williamson","199","Williamson, IL",20358,476171000,1575
"G1702010","2001","Illinois","17","Winnebago","201","Winnebago, IL",133124,4134710000,7033
"G1702030","2001","Illinois","17","Woodford","203","Woodford, IL",8187,206342000,724
"G1709990","2001","Illinois","17","Remainder of Illinois","999","Illinois Statewide No Fixed Loc",65519,1294030000,76
"G1800010","2001","Indiana","18","Adams","001","Adams, IN",13017,327089000,784
"G1800030","2001","Indiana","18","Allen","003","Allen, IN",172197,5362870000,8984
"G1800050","2001","Indiana","18","Bartholomew","005","Bartholomew, IN",37892,1299711000,1914
"G1800070","2001","Indiana","18","Benton","007","Benton, IN",2027,42116000,250
"G1800090","2001","Indiana","18","Blackford","009","Blackford, IN",3666,89426000,287
"G1800110","2001","Indiana","18","Boone","011","Boone, IN",12809,323224000,1294
"G1800130","2001","Indiana","18","Brown","013","Brown, IN",2155,39750000,363
"G1800150","2001","Indiana","18","Carroll","015","Carroll, IN",4580,105067000,413
"G1800170","2001","Indiana","18","Cass","017","Cass, IN",16074,391317000,842
"G1800190","2001","Indiana","18","Clark","019","Clark, IN",42154,1117165000,2483
"G1800210","2001","Indiana","18","Clay","021","Clay, IN",5637,119570000,527
"G1800230","2001","Indiana","18","Clinton","023","Clinton, IN",9584,234861000,656
"G1800250","2001","Indiana","18","Crawford","025","Crawford, IN",1150,20409000,149
"G1800270","2001","Indiana","18","Daviess","027","Daviess, IN",8613,176844000,737
"G1800290","2001","Indiana","18","Dearborn","029","Dearborn, IN",13561,354897000,963
"G1800310","2001","Indiana","18","Decatur","031","Decatur, IN",12562,328304000,616
"G1800330","2001","Indiana","18","DeKalb","033","De Kalb, IN",21009,656989000,1005
"G1800350","2001","Indiana","18","Delaware","035","Delaware, IN",48787,1324242000,2649
"G1800370","2001","Indiana","18","Dubois","037","Dubois, IN",28913,793802000,1259
"G1800390","2001","Indiana","18","Elkhart","039","Elkhart, IN",109759,3219213000,5031
"G1800410","2001","Indiana","18","Fayette","041","Fayette, IN",9534,298084000,533
"G1800430","2001","Indiana","18","Floyd","043","Floyd, IN",26827,722628000,1723
"G1800450","2001","Indiana","18","Fountain","045","Fountain, IN",4967,121574000,396
"G1800470","2001","Indiana","18","Franklin","047","Franklin, IN",4077,91991000,343
"G1800490","2001","Indiana","18","Fulton","049","Fulton, IN",6202,154429000,480
"G1800510","2001","Indiana","18","Gibson","051","Gibson, IN",12060,393393000,736
"G1800530","2001","Indiana","18","Grant","053","Grant, IN",29987,788891000,1507
"G1800550","2001","Indiana","18","Greene","055","Greene, IN",5798,105782000,623
"G1800570","2001","Indiana","18","Hamilton","057","Hamilton, IN",80950,2935514000,5503
"G1800590","2001","Indiana","18","Hancock","059","Hancock, IN",14432,497578000,1281
"G1800610","2001","Indiana","18","Harrison","061","Harrison, IN",9236,209275000,660
"G1800630","2001","Indiana","18","Hendricks","063","Hendricks, IN",28315,771240000,2192
"G1800650","2001","Indiana","18","Henry","065","Henry, IN",12186,361913000,936
"G1800670","2001","Indiana","18","Howard","067","Howard, IN",41872,1699468000,1966
"G1800690","2001","Indiana","18","Huntington","069","Huntington, IN",15332,375155000,863
"G1800710","2001","Indiana","18","Jackson","071","Jackson, IN",19108,508212000,1072
"G1800730","2001","Indiana","18","Jasper","073","Jasper, IN",10689,274812000,780
"G1800750","2001","Indiana","18","Jay","075","Jay, IN",6860,163160000,436
"G1800770","2001","Indiana","18","Jefferson","077","Jefferson, IN",11834,306787000,733
"G1800790","2001","Indiana","18","Jennings","079","Jennings, IN",6984,158869000,440
"G1800810","2001","Indiana","18","Johnson","081","Johnson, IN",39781,1000481000,2630
"G1800830","2001","Indiana","18","Knox","083","Knox, IN",13842,323218000,1023
"G1800850","2001","Indiana","18","Kosciusko","085","Kosciusko, IN",31885,997703000,1870
"G1800870","2001","Indiana","18","Lagrange","087","Lagrange, IN",10577,287616000,702
"G1800890","2001","Indiana","18","Lake","089","Lake, IN",177320,5427523000,9952
"G1800910","2001","Indiana","18","LaPorte","091","La Porte, IN",39545,1086170000,2625
"G1800930","2001","Indiana","18","Lawrence","093","Lawrence, IN",13490,379671000,948
"G1800950","2001","Indiana","18","Madison","095","Madison, IN",42861,1192015000,2719
"G1800970","2001","Indiana","18","Marion","097","Marion, IN",564810,20991514000,24021
"G1800990","2001","Indiana","18","Marshall","099","Marshall, IN",17313,437558000,1117
"G1801010","2001","Indiana","18","Martin","101","Martin, IN",2211,54595000,248
"G1801030","2001","Indiana","18","Miami","103","Miami, IN",7974,184891000,684
"G1801050","2001","Indiana","18","Monroe","105","Monroe, IN",46678,1159910000,2928
"G1801070","2001","Indiana","18","Montgomery","107","Montgomery, IN",14893,437273000,915
"G1801090","2001","Indiana","18","Morgan","109","Morgan, IN",13972,330585000,1302
"G1801110","2001","Indiana","18","Newton","111","Newton, IN",3052,72051000,292
"G1801130","2001","Indiana","18","Noble","113","Noble, IN",18647,515136000,921
"G1801150","2001","Indiana","18","Ohio","115","Ohio, IN",1586,38687000,75
"G1801170","2001","Indiana","18","Orange","117","Orange, IN",6467,148539000,389
"G1801190","2001","Indiana","18","Owen","119","Owen, IN",3654,82534000,314
"G1801210","2001","Indiana","18","Parke","121","Parke, IN",2560,51347000,308
"G1801230","2001","Indiana","18","Perry","123","Perry, IN",4710,115359000,389
"G1801250","2001","Indiana","18","Pike","125","Pike, IN",2144,77335000,195
"G1801270","2001","Indiana","18","Porter","127","Porter, IN",48330,1502659000,3293
"G1801290","2001","Indiana","18","Posey","129","Posey, IN",7181,281468000,524
"G1801310","2001","Indiana","18","Pulaski","131","Pulaski, IN",3507,91117000,350
"G1801330","2001","Indiana","18","Putnam","133","Putnam, IN",11135,256323000,662
"G1801350","2001","Indiana","18","Randolph","135","Randolph, IN",6694,178223000,565
"G1801370","2001","Indiana","18","Ripley","137","Ripley, IN",11718,393623000,715
"G1801390","2001","Indiana","18","Rush","139","Rush, IN",4822,108804000,421
"G1801410","2001","Indiana","18","St Joseph","141","St. Joseph, IN",121271,3587860000,6456
"G1801430","2001","Indiana","18","Scott","143","Scott, IN",6511,146755000,441
"G1801450","2001","Indiana","18","Shelby","145","Shelby, IN",15535,452631000,952
"G1801470","2001","Indiana","18","Spencer","147","Spencer, IN",5796,169729000,408
"G1801490","2001","Indiana","18","Starke","149","Starke, IN",3672,74220000,347
"G1801510","2001","Indiana","18","Steuben","151","Steuben, IN",16154,395143000,1007
"G1801530","2001","Indiana","18","Sullivan","153","Sullivan, IN",3548,86387000,377
"G1801550","2001","Indiana","18","Switzerland","155","Switzerland, IN",2289,55467000,119
"G1801570","2001","Indiana","18","Tippecanoe","157","Tippecanoe, IN",62470,1884005000,3167
"G1801590","2001","Indiana","18","Tipton","159","Tipton, IN",3770,104004000,327
"G1801610","2001","Indiana","18","Union","161","Union, IN",986,19594000,141
"G1801630","2001","Indiana","18","Vanderburgh","163","Vanderburgh, IN",106306,3024840000,5166
"G1801650","2001","Indiana","18","Vermillion","165","Vermillion, IN",4896,162013000,299
"G1801670","2001","Indiana","18","Vigo","167","Vigo, IN",47506,1202244000,2633
"G1801690","2001","Indiana","18","Wabash","169","Wabash, IN",13792,338848000,845
"G1801710","2001","Indiana","18","Warren","171","Warren, IN",1065,25928000,109
"G1801730","2001","Indiana","18","Warrick","173","Warrick, IN",11092,313858000,1041
"G1801750","2001","Indiana","18","Washington","175","Washington, IN",6049,132592000,485
"G1801770","2001","Indiana","18","Wayne","177","Wayne, IN",31424,783922000,1677
"G1801790","2001","Indiana","18","Wells","179","Wells, IN",10760,271045000,624
"G1801810","2001","Indiana","18","White","181","White, IN",8633,203053000,691
"G1801830","2001","Indiana","18","Whitley","183","Whitley, IN",11258,298249000,699
"G1809990","2001","Indiana","18","Remainder of Indiana","999","Indiana Statewide No Fixed Loc",10200,114973000,63
"G1900010","2001","Iowa","19","Adair","001","Adair, IA",2165,48189000,219
"G1900030","2001","Iowa","19","Adams","003","Adams, IA",853,16762000,120
"G1900050","2001","Iowa","19","Allamakee","005","Allamakee, IA",4968,105842000,406
"G1900070","2001","Iowa","19","Appanoose","007","Appanoose, IA",3760,77949000,314
"G1900090","2001","Iowa","19","Audubon","009","Audubon, IA",1302,25557000,205
"G1900110","2001","Iowa","19","Benton","011","Benton, IA",4612,106136000,628
"G1900130","2001","Iowa","19","Black Hawk","013","Black Hawk, IA",60268,1619097000,3152
"G1900150","2001","Iowa","19","Boone","015","Boone, IA",6915,171306000,573
"G1900170","2001","Iowa","19","Bremer","017","Bremer, IA",7730,197629000,615
"G1900190","2001","Iowa","19","Buchanan","019","Buchanan, IA",5397,126797000,520
"G1900210","2001","Iowa","19","Buena Vista","021","Buena Vista, IA",8207,182110000,585
"G1900230","2001","Iowa","19","Butler","023","Butler, IA",2135,44991000,366
"G1900250","2001","Iowa","19","Calhoun","025","Calhoun, IA",2325,44598000,295
"G1900270","2001","Iowa","19","Carroll","027","Carroll, IA",10082,221700000,853
"G1900290","2001","Iowa","19","Cass","029","Cass, IA",5288,114591000,491
"G1900310","2001","Iowa","19","Cedar","031","Cedar, IA",4114,82853000,494
"G1900330","2001","Iowa","19","Cerro Gordo","033","Cerro Gordo, IA",22434,567293000,1466
"G1900350","2001","Iowa","19","Cherokee","035","Cherokee, IA",4522,110384000,390
"G1900370","2001","Iowa","19","Chickasaw","037","Chickasaw, IA",3550,77377000,401
"G1900390","2001","Iowa","19","Clarke","039","Clarke, IA",3848,84804000,221
"G1900410","2001","Iowa","19","Clay","041","Clay, IA",8237,187918000,641
"G1900430","2001","Iowa","19","Clayton","043","Clayton, IA",5283,124769000,555
"G1900450","2001","Iowa","19","Clinton","045","Clinton, IA",19459,478712000,1282
"G1900470","2001","Iowa","19","Crawford","047","Crawford, IA",5930,133347000,464
"G1900490","2001","Iowa","19","Dallas","049","Dallas, IA",10047,275790000,856
"G1900510","2001","Iowa","19","Davis","051","Davis, IA",1537,31251000,185
"G1900530","2001","Iowa","19","Decatur","053","Decatur, IA",2346,35297000,170
"G1900550","2001","Iowa","19","Delaware","055","Delaware, IA",4822,109795000,494
"G1900570","2001","Iowa","19","Des Moines","057","Des Moines, IA",20787,527829000,1215
"G1900590","2001","Iowa","19","Dickinson","059","Dickinson, IA",7377,184941000,694
"G1900610","2001","Iowa","19","Dubuque","061","Dubuque, IA",48677,1247157000,2645
"G1900630","2001","Iowa","19","Emmet","063","Emmet, IA",3618,81294000,320
"G1900650","2001","Iowa","19","Fayette","065","Fayette, IA",6980,136224000,645
"G1900670","2001","Iowa","19","Floyd","067","Floyd, IA",4510,101767000,460
"G1900690","2001","Iowa","19","Franklin","069","Franklin, IA",3016,73900000,329
"G1900710","2001","Iowa","19","Fremont","071","Fremont, IA",1471,29216000,185
"G1900730","2001","Iowa","19","Greene","073","Greene, IA",2588,53811000,295
"G1900750","2001","Iowa","19","Grundy","075","Grundy, IA",2816,77251000,317
"G1900770","2001","Iowa","19","Guthrie","077","Guthrie, IA",1850,34497000,296
"G1900790","2001","Iowa","19","Hamilton","079","Hamilton, IA",6173,163367000,437
"G1900810","2001","Iowa","19","Hancock","081","Hancock, IA",3148,70933000,329
"G1900830","2001","Iowa","19","Hardin","083","Hardin, IA",7045,158395000,624
"G1900850","2001","Iowa","19","Harrison","085","Harrison, IA",3199,60613000,349
"G1900870","2001","Iowa","19","Henry","087","Henry, IA",11989,286324000,562
"G1900890","2001","Iowa","19","Howard","089","Howard, IA",3445,77299000,258
"G1900910","2001","Iowa","19","Humboldt","091","Humboldt, IA",3369,84863000,320
"G1900930","2001","Iowa","19","Ida","093","Ida, IA",3298,81630000,263
"G1900950","2001","Iowa","19","Iowa","095","Iowa, IA",9459,273616000,493
"G1900970","2001","Iowa","19","Jackson","097","Jackson, IA",5202,93854000,585
"G1900990","2001","Iowa","19","Jasper","099","Jasper, IA",13854,469213000,831
"G1901010","2001","Iowa","19","Jefferson","101","Jefferson, IA",7393,200191000,670
"G1901030","2001","Iowa","19","Johnson","103","Johnson, IA",52276,1401994000,2638
"G1901050","2001","Iowa","19","Jones","105","Jones, IA",4457,91300000,494
"G1901070","2001","Iowa","19","Keokuk","107","Keokuk, IA",1753,38422000,269
"G1901090","2001","Iowa","19","Kossuth","109","Kossuth, IA",5451,123515000,542
"G1901110","2001","Iowa","19","Lee","111","Lee, IA",15285,409413000,1009
"G1901130","2001","Iowa","19","Linn","113","Linn, IA",111650,3687280000,5283
"G1901150","2001","Iowa","19","Louisa","115","Louisa, IA",2816,63893000,224
"G1901170","2001","Iowa","19","Lucas","117","Lucas, IA",2767,69767000,210
"G1901190","2001","Iowa","19","Lyon","119","Lyon, IA",2611,49651000,368
"G1901210","2001","Iowa","19","Madison","121","Madison, IA",2824,60366000,342
"G1901230","2001","Iowa","19","Mahaska","123","Mahaska, IA",6411,134916000,601
"G1901250","2001","Iowa","19","Marion","125","Marion, IA",18204,488508000,807
"G1901270","2001","Iowa","19","Marshall","127","Marshall, IA",15553,411712000,918
"G1901290","2001","Iowa","19","Mills","129","Mills, IA",2848,70692000,254
"G1901310","2001","Iowa","19","Mitchell","131","Mitchell, IA",2995,67910000,338
"G1901330","2001","Iowa","19","Monona","133","Monona, IA",2576,49991000,277
"G1901350","2001","Iowa","19","Monroe","135","Monroe, IA",2472,62485000,203
"G1901370","2001","Iowa","19","Montgomery","137","Montgomery, IA",4067,85004000,331
"G1901390","2001","Iowa","19","Muscatine","139","Muscatine, IA",19974,650239000,990
"G1901410","2001","Iowa","19","O Brien","141","OBrien, IA",5207,102151000,549
"G1901430","2001","Iowa","19","Osceola","143","Osceola, IA",1860,40351000,202
"G1901450","2001","Iowa","19","Page","145","Page, IA",6213,151730000,492
"G1901470","2001","Iowa","19","Palo Alto","147","Palo Alto, IA",2522,49963000,330
"G1901490","2001","Iowa","19","Plymouth","149","Plymouth, IA",9023,242833000,663
"G1901510","2001","Iowa","19","Pocahontas","151","Pocahontas, IA",2079,42445000,264
"G1901530","2001","Iowa","19","Polk","153","Polk, IA",246513,8159250000,11577
"G1901550","2001","Iowa","19","Pottawattamie","155","Pottawattamie, IA",30412,752592000,1901
"G1901570","2001","Iowa","19","Poweshiek","157","Poweshiek, IA",9039,236333000,579
"G1901590","2001","Iowa","19","Ringgold","159","Ringgold, IA",1033,22755000,130
"G1901610","2001","Iowa","19","Sac","161","Sac, IA",2640,48623000,376
"G1901630","2001","Iowa","19","Scott","163","Scott, IA",82860,2468081000,4452
"G1901650","2001","Iowa","19","Shelby","165","Shelby, IA",4601,92685000,418
"G1901670","2001","Iowa","19","Sioux","167","Sioux, IA",14118,323966000,1109
"G1901690","2001","Iowa","19","Story","169","Story, IA",27973,668566000,1927
"G1901710","2001","Iowa","19","Tama","171","Tama, IA",4273,92766000,394
"G1901730","2001","Iowa","19","Taylor","173","Taylor, IA",1329,28207000,161
"G1901750","2001","Iowa","19","Union","175","Union, IA",5012,99470000,366
"G1901770","2001","Iowa","19","Van Buren","177","Van Buren, IA",1637,36841000,165
"G1901790","2001","Iowa","19","Wapello","179","Wapello, IA",13584,338957000,848
"G1901810","2001","Iowa","19","Warren","181","Warren, IA",7510,138788000,763
"G1901830","2001","Iowa","19","Washington","183","Washington, IA",5783,126942000,683
"G1901850","2001","Iowa","19","Wayne","185","Wayne, IA",1394,25166000,177
"G1901870","2001","Iowa","19","Webster","187","Webster, IA",16183,434309000,1151
"G1901890","2001","Iowa","19","Winnebago","189","Winnebago, IA",7700,196769000,370
"G1901910","2001","Iowa","19","Winneshiek","191","Winneshiek, IA",10155,218468000,618
"G1901930","2001","Iowa","19","Woodbury","193","Woodbury, IA",47646,1177975000,2906
"G1901950","2001","Iowa","19","Worth","195","Worth, IA",1313,26549000,182
"G1901970","2001","Iowa","19","Wright","197","Wright, IA",4812,106938000,429
"G1909990","2001","Iowa","19","Remainder of Iowa","999","Iowa Statewide No Fixed Loc",348,12934000,29
"G2000010","2001","Kansas","20","Allen","001","Allen, KS",5270,110857000,414
"G2000030","2001","Kansas","20","Anderson","003","Anderson, KS",1604,27499000,239
"G2000050","2001","Kansas","20","Atchison","005","Atchison, KS",5938,143919000,404
"G2000070","2001","Kansas","20","Barber","007","Barber, KS",1333,29676000,209
"G2000090","2001","Kansas","20","Barton","009","Barton, KS",10412,247369000,1016
"G2000110","2001","Kansas","20","Bourbon","011","Bourbon, KS",6635,150040000,416
"G2000130","2001","Kansas","20","Brown","013","Brown, KS",3290,71121000,265
"G2000150","2001","Kansas","20","Butler","015","Butler, KS",11880,280110000,1264
"G2000170","2001","Kansas","20","Chase","017","Chase, KS",454,7128000,71
"G2000190","2001","Kansas","20","Chautauqua","019","Chautauqua, KS",589,9429000,90
"G2000210","2001","Kansas","20","Cherokee","021","Cherokee, KS",5193,128697000,398
"G2000230","2001","Kansas","20","Cheyenne","023","Cheyenne, KS",546,10696000,113
"G2000250","2001","Kansas","20","Clark","025","Clark, KS",479,10199000,80
"G2000270","2001","Kansas","20","Clay","027","Clay, KS",2548,50770000,289
"G2000290","2001","Kansas","20","Cloud","029","Cloud, KS",3147,63864000,340
"G2000310","2001","Kansas","20","Coffey","031","Coffey, KS",2817,100570000,252
"G2000330","2001","Kansas","20","Comanche","033","Comanche, KS",443,6885000,78
"G2000350","2001","Kansas","20","Cowley","035","Cowley, KS",11235,283441000,825
"G2000370","2001","Kansas","20","Crawford","037","Crawford, KS",13804,327271000,994
"G2000390","2001","Kansas","20","Decatur","039","Decatur, KS",798,12840000,123
"G2000410","2001","Kansas","20","Dickinson","041","Dickinson, KS",5760,119574000,564
"G2000430","2001","Kansas","20","Doniphan","043","Doniphan, KS",1742,43551000,167
"G2000450","2001","Kansas","20","Douglas","045","Douglas, KS",36544,828372000,2599
"G2000470","2001","Kansas","20","Edwards","047","Edwards, KS",675,15254000,97
"G2000490","2001","Kansas","20","Elk","049","Elk, KS",310,4172000,60
"G2000510","2001","Kansas","20","Ellis","051","Ellis, KS",12221,267686000,1032
"G2000530","2001","Kansas","20","Ellsworth","053","Ellsworth, KS",1665,38543000,195
"G2000550","2001","Kansas","20","Finney","055","Finney, KS",14568,344951000,1007
"G2000570","2001","Kansas","20","Ford","057","Ford, KS",13099,335839000,851
"G2000590","2001","Kansas","20","Franklin","059","Franklin, KS",7522,184302000,573
"G2000610","2001","Kansas","20","Geary","061","Geary, KS",8510,171750000,577
"G2000630","2001","Kansas","20","Gove","063","Gove, KS",867,15698000,133
"G2000650","2001","Kansas","20","Graham","065","Graham, KS",695,11463000,105
"G2000670","2001","Kansas","20","Grant","067","Grant, KS",1969,58530000,243
"G2000690","2001","Kansas","20","Gray","069","Gray, KS",1324,31080000,217
"G2000710","2001","Kansas","20","Greeley","071","Greeley, KS",340,6673000,57
"G2000730","2001","Kansas","20","Greenwood","073","Greenwood, KS",1232,23780000,231
"G2000750","2001","Kansas","20","Hamilton","075","Hamilton, KS",606,12346000,81
"G2000770","2001","Kansas","20","Harper","077","Harper, KS",1476,29067000,239
"G2000790","2001","Kansas","20","Harvey","079","Harvey, KS",11890,296155000,814
"G2000810","2001","Kansas","20","Haskell","081","Haskell, KS",792,18990000,118
"G2000830","2001","Kansas","20","Hodgeman","083","Hodgeman, KS",297,5481000,49
"G2000850","2001","Kansas","20","Jackson","085","Jackson, KS",3264,67455000,279
"G2000870","2001","Kansas","20","Jefferson","087","Jefferson, KS",2374,61452000,362
"G2000890","2001","Kansas","20","Jewell","089","Jewell, KS",536,7705000,100
"G2000910","2001","Kansas","20","Johnson","091","Johnson, KS",285510,10518219000,15938
"G2000930","2001","Kansas","20","Kearny","093","Kearny, KS",580,13708000,91
"G2000950","2001","Kansas","20","Kingman","095","Kingman, KS",2036,43557000,213
"G2000970","2001","Kansas","20","Kiowa","097","Kiowa, KS",856,17852000,114
"G2000990","2001","Kansas","20","Labette","099","Labette, KS",7844,178145000,516
"G2001010","2001","Kansas","20","Lane","101","Lane, KS",376,7660000,85
"G2001030","2001","Kansas","20","Leavenworth","103","Leavenworth, KS",14438,374505000,1113
"G2001050","2001","Kansas","20","Lincoln","105","Lincoln, KS",608,9591000,106
"G2001070","2001","Kansas","20","Linn","107","Linn, KS",1271,37918000,174
"G2001090","2001","Kansas","20","Logan","109","Logan, KS",757,14715000,150
"G2001110","2001","Kansas","20","Lyon","111","Lyon, KS",15212,334992000,910
"G2001130","2001","Kansas","20","McPherson","113","McPherson, KS",12716,330352000,958
"G2001150","2001","Kansas","20","Marion","115","Marion, KS",3221,56883000,338
"G2001170","2001","Kansas","20","Marshall","117","Marshall, KS",3564,72234000,375
"G2001190","2001","Kansas","20","Meade","119","Meade, KS",865,19023000,146
"G2001210","2001","Kansas","20","Miami","121","Miami, KS",6742,154226000,619
"G2001230","2001","Kansas","20","Mitchell","123","Mitchell, KS",2530,54926000,265
"G2001250","2001","Kansas","20","Montgomery","125","Montgomery, KS",14377,334581000,998
"G2001270","2001","Kansas","20","Morris","127","Morris, KS",1167,23150000,150
"G2001290","2001","Kansas","20","Morton","129","Morton, KS",789,20442000,116
"G2001310","2001","Kansas","20","Nemaha","131","Nemaha, KS",3809,89211000,384
"G2001330","2001","Kansas","20","Neosho","133","Neosho, KS",6751,146556000,531
"G2001350","2001","Kansas","20","Ness","135","Ness, KS",1060,21138000,156
"G2001370","2001","Kansas","20","Norton","137","Norton, KS",1767,39575000,212
"G2001390","2001","Kansas","20","Osage","139","Osage, KS",3213,54364000,332
"G2001410","2001","Kansas","20","Osborne","141","Osborne, KS",1303,21924000,164
"G2001430","2001","Kansas","20","Ottawa","143","Ottawa, KS",775,16502000,131
"G2001450","2001","Kansas","20","Pawnee","145","Pawnee, KS",1984,43445000,187
