GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,DZ6001,DZ8001,DZ9001
"G0101250","1992","Alabama","01","Tuscaloosa","125","Tuscaloosa, AL",52711,1122372000,3399
"G0101270","1992","Alabama","01","Walker","127","Walker, AL",14796,297020000,1382
"G0101290","1992","Alabama","01","Washington","129","Washington, AL",3685,102680000,256
"G0101310","1992","Alabama","01","Wilcox","131","Wilcox, AL",2614,61727000,238
"G0101330","1992","Alabama","01","Winston","133","Winston, AL",8662,136505000,485
"G0109990","1992","Alabama","01","Remainder of Alabama","999","Alabama Statewide No Fixed Loc",2820,98053000,58
"G0200130","1992","Alaska","02","Aleutians East","013","Aleutians East, AK",1821,23838000,51
"G0200160","1992","Alaska","02","Aleutians West","016","Aleutians West, AK",3115,80038000,109
"G0200200","1992","Alaska","02","Anchorage","020","Anchorage, AK",92457,3155807000,7227
"G0200500","1992","Alaska","02","Bethel","050","Bethel, AK",2208,45945000,202
"G0200600","1992","Alaska","02","Bristol Bay Borough","060","Bristol Bay, AK",592,19403000,57
"G0200680","1992","Alaska","02","Denali","068","Denali, AK",437,23286000,47
"G0200700","1992","Alaska","02","Dillingham","070","Dillingham (Bristol Bay), AK",1178,30296000,109
"G0200900","1992","Alaska","02","Fairbanks North Star","090","Fairbanks North Star, AK",17603,472066000,1934
"G0201000","1992","Alaska","02","Haines","100","Haines, AK",357,8500000,91
"G0201100","1992","Alaska","02","Juneau","110","Juneau, AK",8284,221834000,940
"G0201220","1992","Alaska","02","Kenai Peninsula","122","Kenai Peninsula, AK",8756,242669000,1400
"G0201300","1992","Alaska","02","Ketchikan Gateway","130","Ketchikan Gateway, AK",5477,170155000,533
"G0201500","1992","Alaska","02","Kodiak Island","150","Kodiak Island, AK",4303,98864000,412
"G0201640","1992","Alaska","02","Lake And Peninsula","164","Lake and Pennisula, AK",402,6684000,40
"G0201700","1992","Alaska","02","Matanuska-Susitna","170","Matanuska Susitna, AK",5721,133559000,920
"G0201800","1992","Alaska","02","Nome","180","Nome, AK",1539,37888000,161
"G0201850","1992","Alaska","02","North Slope","185","North Slope, AK",1661,57905000,123
"G0201880","1992","Alaska","02","Northwest Arctic","188","Northwest Arctic, AK",1015,41780000,76
"G0202010","1992","Alaska","02","Prince Of Wales-Outer Ketchikan","201","Prince of Wales-Outer Ketchikan , AK",1019,30159000,116
"G0202200","1992","Alaska","02","Sitka","220","Sitka, AK",2873,75553000,322
"G0202310","1992","Alaska","02","Skagway-Yakutat-Angoon","231","Skagway-Yakutat-Angoon, AK",807,21830000,154
"G0202400","1992","Alaska","02","Southeast Fairbanks","240","Southeast Fairbanks, AK",560,8682000,129
"G0202610","1992","Alaska","02","Valdez-Cordova","261","Valdez-Cordova, AK",2038,52215000,351
"G0202700","1992","Alaska","02","Wade Hampton","270","Wade Hampton, AK",475,6255000,66
"G0202800","1992","Alaska","02","Wrangell-Petersburg","280","Wrangel-Petersburg, AK",1618,47773000,249
"G0202900","1992","Alaska","02","Yukon-Koyukuk","290","Yukon-Koyukuk, AK",786,27824000,132
"G0209990","1992","Alaska","02","Remainder of Alaska","999","Alaska Statewide No Fixed Loc",3106,206942000,50
"G0400010","1992","Arizona","04","Apache","001","Apache, AZ",5795,105008000,451
"G0400030","1992","Arizona","04","Cochise","003","Cochise, AZ",17091,294601000,1836
"G0400050","1992","Arizona","04","Coconino","005","Coconino, AZ",29036,484629000,2699
"G0400070","1992","Arizona","04","Gila","007","Gila, AZ",9263,198232000,871
"G0400090","1992","Arizona","04","Graham","009","Graham, AZ",3212,45105000,412
"G0400110","1992","Arizona","04","Greenlee","011","Greenlee, AZ",2748,88975000,103
"G0400120","1992","Arizona","04","La Paz","012","La Paz, AZ",2609,39434000,302
"G0400130","1992","Arizona","04","Maricopa","013","Maricopa, AZ",865777,20236233000,55600
"G0400150","1992","Arizona","04","Mohave","015","Mohave, AZ",24184,391151000,2831
"G0400170","1992","Arizona","04","Navajo","017","Navajo, AZ",11793,242663000,1280
"G0400190","1992","Arizona","04","Pima","019","Pima, AZ",212068,4180688000,15940
"G0400210","1992","Arizona","04","Pinal","021","Pinal, AZ",23078,490197000,1725
"G0400230","1992","Arizona","04","Santa Cruz","023","Santa Cruz, AZ",10037,160549000,1050
"G0400250","1992","Arizona","04","Yavapai","025","Yavapai, AZ",26972,463545000,3410
"G0400270","1992","Arizona","04","Yuma","027","Yuma, AZ",25991,416314000,2209
"G0409990","1992","Arizona","04","Remainder of Arizona","999","Arizona Statewide No Fixed Loc",472,9646000,26
"G0500010","1992","Arkansas","05","Arkansas","001","Arkansas, AR",7463,135430000,620
"G0500030","1992","Arkansas","05","Ashley","003","Ashley, AR",7919,183687000,462
"G0500050","1992","Arkansas","05","Baxter","005","Baxter, AR",9577,160186000,870
"G0500070","1992","Arkansas","05","Benton","007","Benton, AR",42713,830924000,2478
"G0500090","1992","Arkansas","05","Boone","009","Boone, AR",11378,205601000,784
"G0500110","1992","Arkansas","05","Bradley","011","Bradley, AR",2817,42095000,290
"G0500130","1992","Arkansas","05","Calhoun","013","Calhoun, AR",1028,15986000,97
"G0500150","1992","Arkansas","05","Carroll","015","Carroll, AR",6918,101001000,636
"G0500170","1992","Arkansas","05","Chicot","017","Chicot, AR",2426,33087000,282
"G0500190","1992","Arkansas","05","Clark","019","Clark, AR",6301,97841000,541
"G0500210","1992","Arkansas","05","Clay","021","Clay, AR",4310,65948000,357
"G0500230","1992","Arkansas","05","Cleburne","023","Cleburne, AR",4072,64920000,453
"G0500250","1992","Arkansas","05","Cleveland","025","Cleveland, AR",738,8752000,95
"G0500270","1992","Arkansas","05","Columbia","027","Columbia, AR",8441,155431000,659
"G0500290","1992","Arkansas","05","Conway","029","Conway, AR",4765,89486000,376
"G0500310","1992","Arkansas","05","Craighead","031","Craighead, AR",26093,478186000,1912
"G0500330","1992","Arkansas","05","Crawford","033","Crawford, AR",9585,161548000,785
"G0500350","1992","Arkansas","05","Crittenden","035","Crittenden, AR",11595,195467000,932
"G0500370","1992","Arkansas","05","Cross","037","Cross, AR",4196,67360000,368
"G0500390","1992","Arkansas","05","Dallas","039","Dallas, AR",2867,46765000,258
"G0500410","1992","Arkansas","05","Desha","041","Desha, AR",4026,70108000,375
"G0500430","1992","Arkansas","05","Drew","043","Drew, AR",4858,76595000,359
"G0500450","1992","Arkansas","05","Faulkner","045","Faulkner, AR",19109,341724000,1202
"G0500470","1992","Arkansas","05","Franklin","047","Franklin, AR",2765,41260000,255
"G0500490","1992","Arkansas","05","Fulton","049","Fulton, AR",1260,15438000,159
"G0500510","1992","Arkansas","05","Garland","051","Garland, AR",24828,390818000,2266
"G0500530","1992","Arkansas","05","Grant","053","Grant, AR",2807,48154000,210
"G0500550","1992","Arkansas","05","Greene","055","Greene, AR",10546,173959000,680
"G0500570","1992","Arkansas","05","Hempstead","057","Hempstead, AR",6399,105514000,438
"G0500590","1992","Arkansas","05","Hot Spring","059","Hot Spring, AR",4766,81280000,492
"G0500610","1992","Arkansas","05","Howard","061","Howard, AR",6580,110902000,287
"G0500630","1992","Arkansas","05","Independence","063","Independence, AR",12497,223304000,733
"G0500650","1992","Arkansas","05","Izard","065","Izard, AR",1904,21055000,216
"G0500670","1992","Arkansas","05","Jackson","067","Jackson, AR",4634,81988000,454
"G0500690","1992","Arkansas","05","Jefferson","069","Jefferson, AR",25068,469756000,1750
"G0500710","1992","Arkansas","05","Johnson","071","Johnson, AR",5271,77255000,309
"G0500730","1992","Arkansas","05","Lafayette","073","Lafayette, AR",1367,20866000,150
"G0500750","1992","Arkansas","05","Lawrence","075","Lawrence, AR",3386,48370000,348
"G0500770","1992","Arkansas","05","Lee","077","Lee, AR",1228,20021000,148
"G0500790","1992","Arkansas","05","Lincoln","079","Lincoln, AR",1496,25123000,124
"G0500810","1992","Arkansas","05","Little River","081","Little River, AR",3406,94498000,216
"G0500830","1992","Arkansas","05","Logan","083","Logan, AR",4256,68669000,376
"G0500850","1992","Arkansas","05","Lonoke","085","Lonoke, AR",6686,100297000,666
"G0500870","1992","Arkansas","05","Madison","087","Madison, AR",1850,27086000,159
"G0500890","1992","Arkansas","05","Marion","089","Marion, AR",2167,30370000,191
"G0500910","1992","Arkansas","05","Miller","091","Miller, AR",11255,237826000,729
"G0500930","1992","Arkansas","05","Mississippi","093","Mississippi, AR",16420,299960000,984
"G0500950","1992","Arkansas","05","Monroe","095","Monroe, AR",1782,22304000,268
"G0500970","1992","Arkansas","05","Montgomery","097","Montgomery, AR",971,12893000,185
"G0500990","1992","Arkansas","05","Nevada","099","Nevada, AR",1628,25193000,158
"G0501010","1992","Arkansas","05","Newton","101","Newton, AR",386,4225000,99
"G0501030","1992","Arkansas","05","Ouachita","103","Ouachita, AR",9494,186844000,667
"G0501050","1992","Arkansas","05","Perry","105","Perry, AR",648,8633000,83
"G0501070","1992","Arkansas","05","Phillips","107","Phillips, AR",5749,88321000,579
"G0501090","1992","Arkansas","05","Pike","109","Pike, AR",1695,25627000,212
"G0501110","1992","Arkansas","05","Poinsett","111","Poinsett, AR",4675,69845000,433
"G0501130","1992","Arkansas","05","Polk","113","Polk, AR",4014,57458000,386
"G0501150","1992","Arkansas","05","Pope","115","Pope, AR",17552,357538000,1192
"G0501170","1992","Arkansas","05","Prairie","117","Prairie, AR",1485,22477000,185
"G0501190","1992","Arkansas","05","Pulaski","119","Pulaski, AR",189239,4117817000,11158
"G0501210","1992","Arkansas","05","Randolph","121","Randolph, AR",4280,65264000,302
"G0501230","1992","Arkansas","05","St Francis","123","St. Francis, AR",6179,96148000,563
"G0501250","1992","Arkansas","05","Saline","125","Saline, AR",9484,170966000,976
"G0501270","1992","Arkansas","05","Scott","127","Scott, AR",2329,32368000,155
"G0501290","1992","Arkansas","05","Searcy","129","Searcy, AR",1222,12913000,122
"G0501310","1992","Arkansas","05","Sebastian","131","Sebastian, AR",59409,1164516000,3209
"G0501330","1992","Arkansas","05","Sevier","133","Sevier, AR",4724,67128000,310
"G0501350","1992","Arkansas","05","Sharp","135","Sharp, AR",2348,28971000,304
"G0501370","1992","Arkansas","05","Stone","137","Stone, AR",1652,21534000,204
"G0501390","1992","Arkansas","05","Union","139","Union, AR",17529,358351000,1336
"G0501410","1992","Arkansas","05","Van Buren","141","Van Buren, AR",2273,31094000,272
"G0501430","1992","Arkansas","05","Washington","143","Washington, AR",46644,889010000,3168
"G0501450","1992","Arkansas","05","White","145","White, AR",15542,271978000,1179
"G0501470","1992","Arkansas","05","Woodruff","147","Woodruff, AR",1529,25530000,156
"G0501490","1992","Arkansas","05","Yell","149","Yell, AR",5194,73236000,329
"G0509990","1992","Arkansas","05","Remainder of Arkansas","999","Arkansas Statewide No Fixed Loc",1199,43295000,64
"G0600010","1992","California","06","Alameda","001","Alameda, CA",506517,14425925000,33720
"G0600030","1992","California","06","Alpine","003","Alpine, CA",970,7347000,42
"G0600050","1992","California","06","Amador","005","Amador, CA",6530,126619000,839
"G0600070","1992","California","06","Butte","007","Butte, CA",45203,815740000,4637
"G0600090","1992","California","06","Calaveras","009","Calaveras, CA",4590,82615000,860
"G0600110","1992","California","06","Colusa","011","Colusa, CA",3093,55618000,379
"G0600130","1992","California","06","Contra Costa","013","Contra Costa, CA",263259,7458202000,20775
"G0600150","1992","California","06","Del Norte","015","Del Norte, CA",3738,63125000,542
"G0600170","1992","California","06","El Dorado","017","El Dorado, CA",26963,516328000,3442
"G0600190","1992","California","06","Fresno","019","Fresno, CA",189466,4135886000,15270
"G0600210","1992","California","06","Glenn","021","Glenn, CA",4576,104917000,502
"G0600230","1992","California","06","Humboldt","023","Humboldt, CA",33930,643051000,3638
"G0600250","1992","California","06","Imperial","025","Imperial, CA",22181,386837000,2328
"G0600270","1992","California","06","Inyo","027","Inyo, CA",4579,74080000,630
"G0600290","1992","California","06","Kern","029","Kern, CA",131925,2947796000,10848
"G0600310","1992","California","06","Kings","031","Kings, CA",16167,336008000,1449
"G0600330","1992","California","06","Lake","033","Lake, CA",7982,136935000,1191
"G0600350","1992","California","06","Lassen","035","Lassen, CA",4249,74837000,584
"G0600370","1992","California","06","Los Angeles","037","Los Angeles, CA",3536964,100064963000,215937
"G0600390","1992","California","06","Madera","039","Madera, CA",17010,334570000,1728
"G0600410","1992","California","06","Marin","041","Marin, CA",85524,2304957000,9370
"G0600430","1992","California","06","Mariposa","043","Mariposa, CA",3366,57603000,366
"G0600450","1992","California","06","Mendocino","045","Mendocino, CA",20552,372437000,2652
"G0600470","1992","California","06","Merced","047","Merced, CA",33842,643965000,2837
"G0600490","1992","California","06","Modoc","049","Modoc, CA",1258,25202000,204
"G0600510","1992","California","06","Mono","051","Mono, CA",5383,66794000,516
"G0600530","1992","California","06","Monterey","053","Monterey, CA",86663,1854683000,8245
"G0600550","1992","California","06","Napa","055","Napa, CA",37802,905549000,3287
"G0600570","1992","California","06","Nevada","057","Nevada, CA",19695,372475000,2591
"G0600590","1992","California","06","Orange","059","Orange, CA",1128225,30929996000,70960
"G0600610","1992","California","06","Placer","061","Placer, CA",55456,1239394000,5607
"G0600630","1992","California","06","Plumas","063","Plumas, CA",3976,70640000,654
"G0600650","1992","California","06","Riverside","065","Riverside, CA",281472,5745599000,23423
"G0600670","1992","California","06","Sacramento","067","Sacramento, CA",345040,8216190000,25261
"G0600690","1992","California","06","San Benito","069","San Benito, CA",6671,135734000,771
"G0600710","1992","California","06","San Bernardino","071","San Bernardino, CA",358313,7871010000,25813
"G0600730","1992","California","06","San Diego","073","San Diego, CA",821348,19894024000,60836
"G0600750","1992","California","06","San Francisco","075","San Francisco, CA",462896,15357634000,30603
"G0600770","1992","California","06","San Joaquin","077","San Joaquin, CA",122680,2805885000,9794
"G0600790","1992","California","06","San Luis Obispo","079","San Luis Obispo, CA",58776,1159768000,6058
"G0600810","1992","California","06","San Mateo","081","San Mateo, CA",283819,9270808000,18721
"G0600830","1992","California","06","Santa Barbara","083","Santa Barbara, CA",120755,2860424000,10316
"G0600850","1992","California","06","Santa Clara","085","Santa Clara, CA",768987,27485410000,39740
"G0600870","1992","California","06","Santa Cruz","087","Santa Cruz, CA",68749,1568822000,6615
"G0600890","1992","California","06","Shasta","089","Shasta, CA",42065,890095000,4551
"G0600910","1992","California","06","Sierra","091","Sierra, CA",428,10115000,81
"G0600930","1992","California","06","Siskiyou","093","Siskiyou, CA",9284,149676000,1300
"G0600950","1992","California","06","Solano","095","Solano, CA",79680,1797028000,6261
"G0600970","1992","California","06","Sonoma","097","Sonoma, CA",126583,2940515000,12193
"G0600990","1992","California","06","Stanislaus","099","Stanislaus, CA",100664,2235934000,7845
"G0601010","1992","California","06","Sutter","101","Sutter, CA",13897,278718000,1615
"G0601030","1992","California","06","Tehama","103","Tehama, CA",9471,169068000,962
"G0601050","1992","California","06","Trinity","105","Trinity, CA",1646,30422000,305
"G0601070","1992","California","06","Tulare","107","Tulare, CA",67637,1328624000,5895
"G0601090","1992","California","06","Tuolumne","109","Tuolumne, CA",10965,208559000,1522
"G0601110","1992","California","06","Ventura","111","Ventura, CA",191313,4673960000,15353
"G0601130","1992","California","06","Yolo","113","Yolo, CA",45394,1069645000,3250
"G0601150","1992","California","06","Yuba","115","Yuba, CA",9014,177187000,949
"G0609990","1992","California","06","Remainder of California","999","California Statewide No Fixed Loc",10516,408830000,126
"G0800010","1992","Colorado","08","Adams","001","Adams, CO",90230,2148342000,6117
"G0800030","1992","Colorado","08","Alamosa","003","Alamosa, CO",3704,60204000,432
"G0800050","1992","Colorado","08","Arapahoe","005","Arapahoe, CO",182668,5127573000,12747
"G0800070","1992","Colorado","08","Archuleta","007","Archuleta, CO",1413,19260000,261
"G0800090","1992","Colorado","08","Baca","009","Baca, CO",472,5376000,107
"G0800110","1992","Colorado","08","Bent","011","Bent, CO",956,26260000,74
"G0800130","1992","Colorado","08","Boulder","013","Boulder, CO",105235,2759295000,8116
"G0800150","1992","Colorado","08","Chaffee","015","Chaffee, CO",2966,42141000,459
"G0800170","1992","Colorado","08","Cheyenne","017","Cheyenne, CO",365,5536000,72
"G0800190","1992","Colorado","08","Clear Creek","019","Clear Creek, CO",2137,37481000,200
"G0800210","1992","Colorado","08","Conejos","021","Conejos, CO",675,9150000,102
"G0800230","1992","Colorado","08","Costilla","023","Costilla, CO",223,2674000,38
"G0800250","1992","Colorado","08","Crowley","025","Crowley, CO",229,2630000,35
"G0800270","1992","Colorado","08","Custer","027","Custer, CO",202,2803000,77
"G0800290","1992","Colorado","08","Delta","029","Delta, CO",3313,50032000,532
"G0800310","1992","Colorado","08","Denver","031","Denver, CO",338753,9275734000,19851
"G0800330","1992","Colorado","08","Dolores","033","Dolores, CO",147,2088000,31
"G0800350","1992","Colorado","08","Douglas","035","Douglas, CO",12383,260186000,1725
"G0800370","1992","Colorado","08","Eagle","037","Eagle, CO",18158,305033000,1606
"G0800390","1992","Colorado","08","Elbert","039","Elbert, CO",819,13758000,179
"G0800410","1992","Colorado","08","El Paso","041","El Paso, CO",136317,2919829000,10248
"G0800430","1992","Colorado","08","Fremont","043","Fremont, CO",6059,96184000,657
"G0800450","1992","Colorado","08","Garfield","045","Garfield, CO",9303,169383000,1295
"G0800470","1992","Colorado","08","Gilpin","047","Gilpin, CO",2049,47412000,117
"G0800490","1992","Colorado","08","Grand","049","Grand, CO",4190,47921000,480
"G0800510","1992","Colorado","08","Gunnison","051","Gunnison, CO",4984,63426000,605
"G0800530","1992","Colorado","08","Hinsdale","053","Hinsdale, CO",91,1376000,39
"G0800550","1992","Colorado","08","Huerfano","055","Huerfano, CO",785,9722000,156
"G0800570","1992","Colorado","08","Jackson","057","Jackson, CO",306,6264000,54
"G0800590","1992","Colorado","08","Jefferson","059","Jefferson, CO",130476,3170186000,11787
"G0800610","1992","Colorado","08","Kiowa","061","Kiowa, CO",143,1510000,45
"G0800630","1992","Colorado","08","Kit Carson","063","Kit Carson, CO",1457,21766000,230
"G0800650","1992","Colorado","08","Lake","065","Lake, CO",1421,24590000,178
"G0800670","1992","Colorado","08","La Plata","067","La Plata, CO",11849,185142000,1395
"G0800690","1992","Colorado","08","Larimer","069","Larimer, CO",61634,1294869000,5661
"G0800710","1992","Colorado","08","Las Animas","071","Las Animas, CO",2085,26994000,299
"G0800730","1992","Colorado","08","Lincoln","073","Lincoln, CO",1025,14002000,122
"G0800750","1992","Colorado","08","Logan","075","Logan, CO",4758,78280000,542
"G0800770","1992","Colorado","08","Mesa","077","Mesa, CO",29212,584192000,2656
"G0800790","1992","Colorado","08","Mineral","079","Mineral, CO",73,1329000,41
"G0800810","1992","Colorado","08","Moffat","081","Moffat, CO",2119,42164000,306
"G0800830","1992","Colorado","08","Montezuma","083","Montezuma, CO",4076,81454000,561
"G0800850","1992","Colorado","08","Montrose","085","Montrose, CO",6338,101608000,813
"G0800870","1992","Colorado","08","Morgan","087","Morgan, CO",6288,112320000,584
"G0800890","1992","Colorado","08","Otero","089","Otero, CO",4392,65432000,505
"G0800910","1992","Colorado","08","Ouray","091","Ouray, CO",482,7556000,138
"G0800930","1992","Colorado","08","Park","093","Park, CO",487,7473000,163
"G0800950","1992","Colorado","08","Phillips","095","Phillips, CO",621,9707000,134
"G0800970","1992","Colorado","08","Pitkin","097","Pitkin, CO",13359,229526000,1274
"G0800990","1992","Colorado","08","Prowers","099","Prowers, CO",3172,47179000,428
"G0801010","1992","Colorado","08","Pueblo","101","Pueblo, CO",36404,646201000,2751
"G0801030","1992","Colorado","08","Rio Blanco","103","Rio Blanco, CO",1724,48953000,177
"G0801050","1992","Colorado","08","Rio Grande","105","Rio Grande, CO",2219,35805000,329
"G0801070","1992","Colorado","08","Routt","107","Routt, CO",11697,208936000,836
"G0801090","1992","Colorado","08","Saguache","109","Saguache, CO",494,7346000,80
"G0801110","1992","Colorado","08","San Juan","111","San Juan, CO",59,2039000,47
"G0801130","1992","Colorado","08","San Miguel","113","San Miguel, CO",2222,37051000,323
"G0801150","1992","Colorado","08","Sedgwick","115","Sedgwick, CO",427,5749000,91
"G0801170","1992","Colorado","08","Summit","117","Summit, CO",14601,186248000,1190
"G0801190","1992","Colorado","08","Teller","119","Teller, CO",2480,48148000,396
"G0801210","1992","Colorado","08","Washington","121","Washington, CO",606,10177000,117
"G0801230","1992","Colorado","08","Weld","123","Weld, CO",40104,899868000,2942
"G0801250","1992","Colorado","08","Yuma","125","Yuma, CO",1730,24794000,315
"G0809990","1992","Colorado","08","Remainder of Colorado","999","Colorado Statewide No Fixed Loc",2873,133253000,91
"G0900010","1992","Connecticut","09","Fairfield","001","Fairfield, CT",395243,14514161000,26886
"G0900030","1992","Connecticut","09","Hartford","003","Hartford, CT",462705,14027472000,23215
"G0900050","1992","Connecticut","09","Litchfield","005","Litchfield, CT",52988,1335710000,4970
"G0900070","1992","Connecticut","09","Middlesex","007","Middlesex, CT",55075,1465442000,3872
"G0900090","1992","Connecticut","09","New Haven","009","New Haven, CT",307726,8533477000,21008
"G0900110","1992","Connecticut","09","New London","011","New London, CT",89016,2321106000,5717
"G0900130","1992","Connecticut","09","Tolland","013","Tolland, CT",22489,465832000,2426
"G0900150","1992","Connecticut","09","Windham","015","Windham, CT",26532,590889000,2134
"G0909990","1992","Connecticut","09","Remainder of Connecticut","999","Connecticut Statewide No Fixed Loc",149,3331000,10
"G1000010","1992","Delaware","10","Kent","001","Kent, DE",34460,645976000,2676
"G1000030","1992","Delaware","10","New Castle","003","New Castle, DE",228298,6831566000,13149
"G1000050","1992","Delaware","10","Sussex","005","Sussex, DE",40919,792169000,3887
"G1009990","1992","Delaware","10","Remainder of Delaware","999","Delaware Statewide No Fixed Loc",66,1427000,6
"G1109990","1992","District Of Columbia","11","Remainder of District Of Columbia","999","District of Columbia No Fixed Loc",407392,12992874000,19499
"G1200010","1992","Florida","12","Alachua","001","Alachua, FL",62731,1209681000,4803
"G1200030","1992","Florida","12","Baker","003","Baker, FL",3074,59843000,252
"G1200050","1992","Florida","12","Bay","005","Bay, FL",43073,700354000,3878
"G1200070","1992","Florida","12","Bradford","007","Bradford, FL",3516,49038000,393
"G1200090","1992","Florida","12","Brevard","009","Brevard, FL",137653,3302039000,10255
"G1200110","1992","Florida","12","Broward","011","Broward, FL",459060,10505675000,42315
"G1200130","1992","Florida","12","Calhoun","013","Calhoun, FL",1854,23371000,216
"G1200150","1992","Florida","12","Charlotte","015","Charlotte, FL",24040,419164000,2588
"G1200170","1992","Florida","12","Citrus","017","Citrus, FL",19907,360357000,2048
"G1200190","1992","Florida","12","Clay","019","Clay, FL",22331,388784000,2321
