GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,C4S001,C4U001,C4V001
"G0100830","1974","Alabama","01","Limestone","083","Limestone, AL",5553,30216000,564
"G0100850","1974","Alabama","01","Lowndes","085","Lowndes, AL",1479,7579000,124
"G0100870","1974","Alabama","01","Macon","087","Macon, AL",3333,18564000,214
"G0100890","1974","Alabama","01","Madison","089","Madison, AL",47236,387858000,3043
"G0100910","1974","Alabama","01","Marengo","091","Marengo, AL",4143,27040000,387
"G0100930","1974","Alabama","01","Marion","093","Marion, AL",6674,43080000,337
"G0100950","1974","Alabama","01","Marshall","095","Marshall, AL",12696,80275000,1098
"G0100970","1974","Alabama","01","Mobile","097","Mobile, AL",92628,744329000,6062
"G0100990","1974","Alabama","01","Monroe","099","Monroe, AL",4461,29172000,322
"G0101010","1974","Alabama","01","Montgomery","101","Montgomery, AL",57670,441127000,3784
"G0101030","1974","Alabama","01","Morgan","103","Morgan, AL",24077,207450000,1541
"G0101050","1974","Alabama","01","Perry","105","Perry, AL",2080,10332000,193
"G0101070","1974","Alabama","01","Pickens","107","Pickens, AL",3401,20705000,298
"G0101090","1974","Alabama","01","Pike","109","Pike, AL",5562,29932000,528
"G0101110","1974","Alabama","01","Randolph","111","Randolph, AL",3585,20508000,259
"G0101130","1974","Alabama","01","Russell","113","Russell, AL",5700,36521000,578
"G0101150","1974","Alabama","01","St Clair","115","St. Clair, AL",3949,26080000,386
"G0101170","1974","Alabama","01","Shelby","117","Shelby, AL",10543,78904000,665
"G0101190","1974","Alabama","01","Sumter","119","Sumter, AL",2801,15890000,236
"G0101210","1974","Alabama","01","Talladega","121","Talladega, AL",15757,113408000,920
"G0101230","1974","Alabama","01","Tallapoosa","123","Tallapoosa, AL",12605,76867000,615
"G0101250","1974","Alabama","01","Tuscaloosa","125","Tuscaloosa, AL",30937,227947000,2056
"G0101270","1974","Alabama","01","Walker","127","Walker, AL",12530,92290000,853
"G0101290","1974","Alabama","01","Washington","129","Washington, AL",2559,23096000,172
"G0101310","1974","Alabama","01","Wilcox","131","Wilcox, AL",2422,16256000,211
"G0101330","1974","Alabama","01","Winston","133","Winston, AL",6432,38092000,323
"G0109990","1974","Alabama","01","Remainder of Alabama","999","Alabama Statewide No Fixed Loc",1668,12446000,509
"G0200100","1974","Alaska","02","Aleutian Islands","010","Aleutian Islands, AK",988,12135000,58
"G0200200","1974","Alaska","02","Anchorage","020","Anchorage, AK",34086,487013000,3251
"G0200300","1974","Alaska","02","Angoon","030","Angoon, AK",2,168000,9
"G0200400","1974","Alaska","02","Barrow","040","Barrow, AK",325,3046000,21
"G0200500","1974","Alaska","02","Bethel","050","Bethel, AK",547,4257000,79
"G0200600","1974","Alaska","02","Bristol Bay Borough","060","Bristol Bay, AK",69,779000,20
"G0200700","1974","Alaska","02","Dillingham","070","Dillingham (Bristol Bay), AK",192,2607000,55
"G0200800","1974","Alaska","02","Cordova-McCarthy","080","Cordova-McCarthy, AK",432,4075000,70
"G0200900","1974","Alaska","02","Fairbanks North Star","090","Fairbanks North Star, AK",8712,139432000,891
"G0201000","1974","Alaska","02","Haines","100","Haines, AK",435,5897000,54
"G0201100","1974","Alaska","02","Juneau","110","Juneau, AK",2932,33433000,374
"G0201200","1974","Alaska","02","Kenai-Cook Inlet","120","Kenai-Cook Inlet, AK",2445,36888000,406
"G0201300","1974","Alaska","02","Ketchikan Gateway","130","Ketchikan Gateway, AK",3854,51500000,346
"G0201400","1974","Alaska","02","Kobuk","140","Kobuk, AK",312,3918000,46
"G0201500","1974","Alaska","02","Kodiak Island","150","Kodiak Island, AK",2712,27429000,268
"G0201600","1974","Alaska","02","Kuskokwim","160","Kuskokwim, AK",34,431000,24
"G0201700","1974","Alaska","02","Matanuska-Susitna","170","Matanuska Susitna, AK",719,8170000,145
"G0201800","1974","Alaska","02","Nome","180","Nome, AK",532,4454000,84
"G0201900","1974","Alaska","02","Outer Ketchikan","190","Outer Ketchikan, AK",210,2693000,15
"G0202000","1974","Alaska","02","Prince Of Wales","200","Prince of Wales, AK",133,2736000,25
"G0202100","1974","Alaska","02","Seward","210","Seward, AK",315,3984000,72
"G0202200","1974","Alaska","02","Sitka","220","Sitka, AK",1407,19952000,150
"G0202300","1974","Alaska","02","Skagway-Yakutat","230","Skagway-Yakutat, AK",271,4619000,70
"G0202400","1974","Alaska","02","Southeast Fairbanks","240","Southeast Fairbanks, AK",211,1525000,47
"G0202500","1974","Alaska","02","Upper Yukon","250","Upper Yukon, AK",32,346000,16
"G0202600","1974","Alaska","02","Valdez-Chitina-Whittier","260","Valdez-Chitina-Whittier, AK",285,8225000,79
"G0202700","1974","Alaska","02","Wade Hampton","270","Wade Hampton, AK",102,1660000,35
"G0202800","1974","Alaska","02","Wrangell-Petersburg","280","Wrangel-Petersburg, AK",1146,19306000,170
"G0202900","1974","Alaska","02","Yukon-Koyukuk","290","Yukon-Koyukuk, AK",144,2524000,50
"G0209990","1974","Alaska","02","Remainder of Alaska","999","Alaska Statewide No Fixed Loc",1540,50203000,442
"G0400010","1974","Arizona","04","Apache","001","Apache, AZ",3901,23095000,265
"G0400030","1974","Arizona","04","Cochise","003","Cochise, AZ",11188,80920000,1145
"G0400050","1974","Arizona","04","Coconino","005","Coconino, AZ",11411,79397000,1278
"G0400070","1974","Arizona","04","Gila","007","Gila, AZ",8153,76665000,551
"G0400090","1974","Arizona","04","Graham","009","Graham, AZ",2023,11834000,317
"G0400110","1974","Arizona","04","Greenlee","011","Greenlee, AZ",0,0,120
"G0400130","1974","Arizona","04","Maricopa","013","Maricopa, AZ",373702,3269822000,23655
"G0400150","1974","Arizona","04","Mohave","015","Mohave, AZ",6496,51332000,824
"G0400170","1974","Arizona","04","Navajo","017","Navajo, AZ",6952,50060000,917
"G0400190","1974","Arizona","04","Pima","019","Pima, AZ",107544,890506000,7860
"G0400210","1974","Arizona","04","Pinal","021","Pinal, AZ",16298,145038000,1076
"G0400230","1974","Arizona","04","Santa Cruz","023","Santa Cruz, AZ",4930,30347000,446
"G0400250","1974","Arizona","04","Yavapai","025","Yavapai, AZ",7799,54697000,1126
"G0400270","1974","Arizona","04","Yuma","027","Yuma, AZ",13240,84442000,1316
"G0409990","1974","Arizona","04","Remainder of Arizona","999","Arizona Statewide No Fixed Loc",481,3470000,111
"G0500010","1974","Arkansas","05","Arkansas","001","Arkansas, AR",6009,40468000,617
"G0500030","1974","Arkansas","05","Ashley","003","Ashley, AR",5988,52479000,389
"G0500050","1974","Arkansas","05","Baxter","005","Baxter, AR",5648,29952000,471
"G0500070","1974","Arkansas","05","Benton","007","Benton, AR",18275,122501000,1231
"G0500090","1974","Arkansas","05","Boone","009","Boone, AR",5657,36154000,523
"G0500110","1974","Arkansas","05","Bradley","011","Bradley, AR",2661,18870000,232
"G0500130","1974","Arkansas","05","Calhoun","013","Calhoun, AR",470,2047000,67
"G0500150","1974","Arkansas","05","Carroll","015","Carroll, AR",2537,13773000,291
"G0500170","1974","Arkansas","05","Chicot","017","Chicot, AR",2349,12258000,303
"G0500190","1974","Arkansas","05","Clark","019","Clark, AR",5107,33624000,423
"G0500210","1974","Arkansas","05","Clay","021","Clay, AR",3066,16372000,348
"G0500230","1974","Arkansas","05","Cleburne","023","Cleburne, AR",1700,8693000,281
"G0500250","1974","Arkansas","05","Cleveland","025","Cleveland, AR",394,2060000,61
"G0500270","1974","Arkansas","05","Columbia","027","Columbia, AR",5505,39435000,524
"G0500290","1974","Arkansas","05","Conway","029","Conway, AR",3988,26712000,289
"G0500310","1974","Arkansas","05","Craighead","031","Craighead, AR",15757,103449000,1201
"G0500330","1974","Arkansas","05","Crawford","033","Crawford, AR",3746,23872000,392
"G0500350","1974","Arkansas","05","Crittenden","035","Crittenden, AR",9257,67580000,791
"G0500370","1974","Arkansas","05","Cross","037","Cross, AR",3999,24300000,319
"G0500390","1974","Arkansas","05","Dallas","039","Dallas, AR",2718,16416000,254
"G0500410","1974","Arkansas","05","Desha","041","Desha, AR",3824,21871000,334
"G0500430","1974","Arkansas","05","Drew","043","Drew, AR",3852,24467000,274
"G0500450","1974","Arkansas","05","Faulkner","045","Faulkner, AR",8337,52444000,588
"G0500470","1974","Arkansas","05","Franklin","047","Franklin, AR",1641,10990000,190
"G0500490","1974","Arkansas","05","Fulton","049","Fulton, AR",938,4587000,128
"G0500510","1974","Arkansas","05","Garland","051","Garland, AR",19550,113312000,1474
"G0500530","1974","Arkansas","05","Grant","053","Grant, AR",1914,10832000,161
"G0500550","1974","Arkansas","05","Greene","055","Greene, AR",6859,41671000,461
"G0500570","1974","Arkansas","05","Hempstead","057","Hempstead, AR",3997,25763000,349
"G0500590","1974","Arkansas","05","Hot Spring","059","Hot Spring, AR",5064,43182000,407
"G0500610","1974","Arkansas","05","Howard","061","Howard, AR",3662,24003000,236
"G0500630","1974","Arkansas","05","Independence","063","Independence, AR",6617,37710000,502
"G0500650","1974","Arkansas","05","Izard","065","Izard, AR",1141,6310000,131
"G0500670","1974","Arkansas","05","Jackson","067","Jackson, AR",4506,30509000,439
"G0500690","1974","Arkansas","05","Jefferson","069","Jefferson, AR",20050,144311000,1549
"G0500710","1974","Arkansas","05","Johnson","071","Johnson, AR",2478,14411000,215
"G0500730","1974","Arkansas","05","Lafayette","073","Lafayette, AR",1611,9811000,163
"G0500750","1974","Arkansas","05","Lawrence","075","Lawrence, AR",2127,11379000,267
"G0500770","1974","Arkansas","05","Lee","077","Lee, AR",1227,8150000,170
"G0500790","1974","Arkansas","05","Lincoln","079","Lincoln, AR",1105,6743000,124
"G0500810","1974","Arkansas","05","Little River","081","Little River, AR",1797,17032000,153
"G0500830","1974","Arkansas","05","Logan","083","Logan, AR",2895,15896000,302
"G0500850","1974","Arkansas","05","Lonoke","085","Lonoke, AR",4231,29511000,411
"G0500870","1974","Arkansas","05","Madison","087","Madison, AR",687,3623000,95
"G0500890","1974","Arkansas","05","Marion","089","Marion, AR",603,3684000,138
"G0500910","1974","Arkansas","05","Miller","091","Miller, AR",10052,66562000,758
"G0500930","1974","Arkansas","05","Mississippi","093","Mississippi, AR",12108,82054000,1001
"G0500950","1974","Arkansas","05","Monroe","095","Monroe, AR",2055,10808000,274
"G0500970","1974","Arkansas","05","Montgomery","097","Montgomery, AR",976,5446000,78
"G0500990","1974","Arkansas","05","Nevada","099","Nevada, AR",1661,9378000,158
"G0501010","1974","Arkansas","05","Newton","101","Newton, AR",289,1413000,49
"G0501030","1974","Arkansas","05","Ouachita","103","Ouachita, AR",8711,67685000,601
"G0501050","1974","Arkansas","05","Perry","105","Perry, AR",500,3905000,57
"G0501070","1974","Arkansas","05","Phillips","107","Phillips, AR",6551,45140000,575
"G0501090","1974","Arkansas","05","Pike","109","Pike, AR",1384,7869000,163
"G0501110","1974","Arkansas","05","Poinsett","111","Poinsett, AR",5428,30610000,472
"G0501130","1974","Arkansas","05","Polk","113","Polk, AR",3080,18841000,266
"G0501150","1974","Arkansas","05","Pope","115","Pope, AR",8729,66161000,664
"G0501170","1974","Arkansas","05","Prairie","117","Prairie, AR",1189,6467000,157
"G0501190","1974","Arkansas","05","Pulaski","119","Pulaski, AR",118430,894758000,7299
"G0501210","1974","Arkansas","05","Randolph","121","Randolph, AR",2808,14596000,228
"G0501230","1974","Arkansas","05","St Francis","123","St. Francis, AR",7785,48352000,512
"G0501250","1974","Arkansas","05","Saline","125","Saline, AR",6712,65193000,510
"G0501270","1974","Arkansas","05","Scott","127","Scott, AR",1547,9168000,150
"G0501290","1974","Arkansas","05","Searcy","129","Searcy, AR",937,4478000,101
"G0501310","1974","Arkansas","05","Sebastian","131","Sebastian, AR",42441,309721000,2233
"G0501330","1974","Arkansas","05","Sevier","133","Sevier, AR",2891,18760000,239
"G0501350","1974","Arkansas","05","Sharp","135","Sharp, AR",847,5212000,174
"G0501370","1974","Arkansas","05","Stone","137","Stone, AR",914,3844000,111
"G0501390","1974","Arkansas","05","Union","139","Union, AR",12923,95710000,1115
"G0501410","1974","Arkansas","05","Van Buren","141","Van Buren, AR",1374,7660000,150
"G0501430","1974","Arkansas","05","Washington","143","Washington, AR",24284,159759000,1629
"G0501450","1974","Arkansas","05","White","145","White, AR",7818,48665000,765
"G0501470","1974","Arkansas","05","Woodruff","147","Woodruff, AR",1440,8285000,190
"G0501490","1974","Arkansas","05","Yell","149","Yell, AR",2582,13458000,227
"G0509990","1974","Arkansas","05","Remainder of Arkansas","999","Arkansas Statewide No Fixed Loc",419,2182000,85
"G0600010","1974","California","06","Alameda","001","Alameda, CA",308661,32083392000,20768
"G0600030","1974","California","06","Alpine","003","Alpine, CA",0,0,20
"G0600050","1974","California","06","Amador","005","Amador, CA",1823,153215000,357
"G0600070","1974","California","06","Butte","007","Butte, CA",19346,1470742000,2411
"G0600090","1974","California","06","Calaveras","009","Calaveras, CA",1835,151114000,310
"G0600110","1974","California","06","Colusa","011","Colusa, CA",1912,130300000,306
"G0600130","1974","California","06","Contra Costa","013","Contra Costa, CA",110532,11111104000,9318
"G0600150","1974","California","06","Del Norte","015","Del Norte, CA",3272,301318000,369
"G0600170","1974","California","06","El Dorado","017","El Dorado, CA",9237,717700000,1323
"G0600190","1974","California","06","Fresno","019","Fresno, CA",102316,8403100000,9471
"G0600210","1974","California","06","Glenn","021","Glenn, CA",3363,256732000,421
"G0600230","1974","California","06","Humboldt","023","Humboldt, CA",23384,2109120000,2485
"G0600250","1974","California","06","Imperial","025","Imperial, CA",14158,1058390000,1587
"G0600270","1974","California","06","Inyo","027","Inyo, CA",3153,249672000,462
"G0600290","1974","California","06","Kern","029","Kern, CA",68754,5958862000,6585
"G0600310","1974","California","06","Kings","031","Kings, CA",9783,769618000,1060
"G0600330","1974","California","06","Lake","033","Lake, CA",2354,176152000,527
"G0600350","1974","California","06","Lassen","035","Lassen, CA",2248,181469000,385
"G0600370","1974","California","06","Los Angeles","037","Los Angeles, CA",2602460,260365450000,148464
"G0600390","1974","California","06","Madera","039","Madera, CA",6917,569692000,804
"G0600410","1974","California","06","Marin","041","Marin, CA",38304,3228022000,4706
"G0600430","1974","California","06","Mariposa","043","Mariposa, CA",1150,82269000,160
"G0600450","1974","California","06","Mendocino","045","Mendocino, CA",10899,884140000,1459
"G0600470","1974","California","06","Merced","047","Merced, CA",18043,1410203000,1983
"G0600490","1974","California","06","Modoc","049","Modoc, CA",841,63296000,182
"G0600510","1974","California","06","Mono","051","Mono, CA",2027,105072000,257
"G0600530","1974","California","06","Monterey","053","Monterey, CA",50715,4042893000,5084
"G0600550","1974","California","06","Napa","055","Napa, CA",15980,1422537000,1688
"G0600570","1974","California","06","Nevada","057","Nevada, CA",4574,372272000,744
"G0600590","1974","California","06","Orange","059","Orange, CA",486345,45195955000,30437
"G0600610","1974","California","06","Placer","061","Placer, CA",14731,1141446000,1822
"G0600630","1974","California","06","Plumas","063","Plumas, CA",2176,203038000,403
"G0600650","1974","California","06","Riverside","065","Riverside, CA",106523,8057510000,8958
"G0600670","1974","California","06","Sacramento","067","Sacramento, CA",140024,12410392000,12567
"G0600690","1974","California","06","San Benito","069","San Benito, CA",3242,265242000,366
"G0600710","1974","California","06","San Bernardino","071","San Bernardino, CA",141721,12315840000,11531
"G0600730","1974","California","06","San Diego","073","San Diego, CA",359294,31817420000,26892
"G0600750","1974","California","06","San Francisco","075","San Francisco, CA",456991,52173580000,22496
"G0600770","1974","California","06","San Joaquin","077","San Joaquin, CA",66640,6232346000,5951
"G0600790","1974","California","06","San Luis Obispo","079","San Luis Obispo, CA",19049,1286253000,2561
"G0600810","1974","California","06","San Mateo","081","San Mateo, CA",186255,21177166000,11462
"G0600830","1974","California","06","Santa Barbara","083","Santa Barbara, CA",77241,6247399000,6219
"G0600850","1974","California","06","Santa Clara","085","Santa Clara, CA",389630,43865810000,21370
"G0600870","1974","California","06","Santa Cruz","087","Santa Cruz, CA",30132,2325346000,3170
"G0600890","1974","California","06","Shasta","089","Shasta, CA",17636,1696636000,2059
"G0600910","1974","California","06","Sierra","091","Sierra, CA",307,32301000,61
"G0600930","1974","California","06","Siskiyou","093","Siskiyou, CA",6189,558031000,879
"G0600950","1974","California","06","Solano","095","Solano, CA",26416,2141938000,2709
"G0600970","1974","California","06","Sonoma","097","Sonoma, CA",46280,3960578000,5182
"G0600990","1974","California","06","Stanislaus","099","Stanislaus, CA",49666,4267045000,4279
"G0601010","1974","California","06","Sutter","101","Sutter, CA",6561,596742000,878
"G0601030","1974","California","06","Tehama","103","Tehama, CA",5003,468427000,594
"G0601050","1974","California","06","Trinity","105","Trinity, CA",989,106377000,182
"G0601070","1974","California","06","Tulare","107","Tulare, CA",35922,2731857000,3806
"G0601090","1974","California","06","Tuolumne","109","Tuolumne, CA",3872,319373000,618
"G0601110","1974","California","06","Ventura","111","Ventura, CA",80363,6725880000,6613
"G0601130","1974","California","06","Yolo","113","Yolo, CA",16084,1507547000,1733
"G0601150","1974","California","06","Yuba","115","Yuba, CA",6291,514696000,673
"G0609990","1974","California","06","Remainder of California","999","California Statewide No Fixed Loc",7850,996720000,899
"G0800010","1974","Colorado","08","Adams","001","Adams, CO",48755,398528000,3436
"G0800030","1974","Colorado","08","Alamosa","003","Alamosa, CO",2412,14593000,322
"G0800050","1974","Colorado","08","Arapahoe","005","Arapahoe, CO",66671,639280000,4161
"G0800070","1974","Colorado","08","Archuleta","007","Archuleta, CO",339,1784000,63
"G0800090","1974","Colorado","08","Baca","009","Baca, CO",648,3752000,136
"G0800110","1974","Colorado","08","Bent","011","Bent, CO",428,3093000,80
"G0800130","1974","Colorado","08","Boulder","013","Boulder, CO",40978,351323000,3246
"G0800150","1974","Colorado","08","Chaffee","015","Chaffee, CO",1824,10572000,315
"G0800170","1974","Colorado","08","Cheyenne","017","Cheyenne, CO",364,1996000,67
"G0800190","1974","Colorado","08","Clear Creek","019","Clear Creek, CO",2218,25759000,139
"G0800210","1974","Colorado","08","Conejos","021","Conejos, CO",745,4081000,81
"G0800230","1974","Colorado","08","Costilla","023","Costilla, CO",235,987000,37
"G0800250","1974","Colorado","08","Crowley","025","Crowley, CO",247,1217000,45
"G0800270","1974","Colorado","08","Custer","027","Custer, CO",86,395000,21
"G0800290","1974","Colorado","08","Delta","029","Delta, CO",1923,12553000,354
"G0800310","1974","Colorado","08","Denver","031","Denver, CO",275145,2654734000,15062
"G0800330","1974","Colorado","08","Dolores","033","Dolores, CO",112,904000,27
"G0800350","1974","Colorado","08","Douglas","035","Douglas, CO",1612,11680000,257
"G0800370","1974","Colorado","08","Eagle","037","Eagle, CO",4955,25411000,365
"G0800390","1974","Colorado","08","Elbert","039","Elbert, CO",332,2334000,66
"G0800410","1974","Colorado","08","El Paso","041","El Paso, CO",62629,465959000,5134
"G0800430","1974","Colorado","08","Fremont","043","Fremont, CO",3772,24759000,491
"G0800450","1974","Colorado","08","Garfield","045","Garfield, CO",3990,27136000,561
"G0800470","1974","Colorado","08","Gilpin","047","Gilpin, CO",149,767000,39
"G0800490","1974","Colorado","08","Grand","049","Grand, CO",1784,9501000,233
"G0800510","1974","Colorado","08","Gunnison","051","Gunnison, CO",1932,11390000,257
"G0800530","1974","Colorado","08","Hinsdale","053","Hinsdale, CO",34,337000,11
"G0800550","1974","Colorado","08","Huerfano","055","Huerfano, CO",732,3258000,157
"G0800570","1974","Colorado","08","Jackson","057","Jackson, CO",311,2559000,48
"G0800590","1974","Colorado","08","Jefferson","059","Jefferson, CO",62768,525254000,4901
"G0800610","1974","Colorado","08","Kiowa","061","Kiowa, CO",344,3500000,53
"G0800630","1974","Colorado","08","Kit Carson","063","Kit Carson, CO",1242,6803000,202
"G0800650","1974","Colorado","08","Lake","065","Lake, CO",3431,39632000,160
"G0800670","1974","Colorado","08","La Plata","067","La Plata, CO",5263,34047000,651
"G0800690","1974","Colorado","08","Larimer","069","Larimer, CO",25659,189076000,2518
"G0800710","1974","Colorado","08","Las Animas","071","Las Animas, CO",2208,14629000,305
"G0800730","1974","Colorado","08","Lincoln","073","Lincoln, CO",1864,15434000,136
"G0800750","1974","Colorado","08","Logan","075","Logan, CO",4867,37925000,545
"G0800770","1974","Colorado","08","Mesa","077","Mesa, CO",14872,112888000,1508
"G0800790","1974","Colorado","08","Mineral","079","Mineral, CO",186,1553000,14
"G0800810","1974","Colorado","08","Moffat","081","Moffat, CO",1708,13351000,240
"G0800830","1974","Colorado","08","Montezuma","083","Montezuma, CO",3240,22914000,363
"G0800850","1974","Colorado","08","Montrose","085","Montrose, CO",3916,27248000,463
"G0800870","1974","Colorado","08","Morgan","087","Morgan, CO",4994,36122000,527
"G0800890","1974","Colorado","08","Otero","089","Otero, CO",4780,29492000,572
"G0800910","1974","Colorado","08","Ouray","091","Ouray, CO",627,4699000,41
"G0800930","1974","Colorado","08","Park","093","Park, CO",230,1116000,63
"G0800950","1974","Colorado","08","Phillips","095","Phillips, CO",673,3878000,119
"G0800970","1974","Colorado","08","Pitkin","097","Pitkin, CO",7147,39713000,560
"G0800990","1974","Colorado","08","Prowers","099","Prowers, CO",2411,14419000,362
"G0801010","1974","Colorado","08","Pueblo","101","Pueblo, CO",30253,265781000,2170
"G0801030","1974","Colorado","08","Rio Blanco","103","Rio Blanco, CO",1453,16663000,177
"G0801050","1974","Colorado","08","Rio Grande","105","Rio Grande, CO",2467,12391000,305
"G0801070","1974","Colorado","08","Routt","107","Routt, CO",2923,16109000,326
"G0801090","1974","Colorado","08","Saguache","109","Saguache, CO",335,1856000,42
"G0801110","1974","Colorado","08","San Juan","111","San Juan, CO",268,3011000,21
"G0801130","1974","Colorado","08","San Miguel","113","San Miguel, CO",419,1709000,82
"G0801150","1974","Colorado","08","Sedgwick","115","Sedgwick, CO",511,3662000,98
"G0801170","1974","Colorado","08","Summit","117","Summit, CO",2995,12293000,264
"G0801190","1974","Colorado","08","Teller","119","Teller, CO",631,3569000,140
"G0801210","1974","Colorado","08","Washington","121","Washington, CO",625,4682000,122
"G0801230","1974","Colorado","08","Weld","123","Weld, CO",24166,201503000,1896
"G0801250","1974","Colorado","08","Yuma","125","Yuma, CO",1178,6602000,239
"G0809990","1974","Colorado","08","Remainder of Colorado","999","Colorado Statewide No Fixed Loc",1001,8334000,177
"G0900010","1974","Connecticut","09","Fairfield","001","Fairfield, CT",283676,2969511000,17733
"G0900030","1974","Connecticut","09","Hartford","003","Hartford, CT",375014,3715552000,17041
"G0900050","1974","Connecticut","09","Litchfield","005","Litchfield, CT",39104,332436000,3171
"G0900070","1974","Connecticut","09","Middlesex","007","Middlesex, CT",34025,299318000,2456
"G0900090","1974","Connecticut","09","New Haven","009","New Haven, CT",273061,2518790000,15531
"G0900110","1974","Connecticut","09","New London","011","New London, CT",66410,620954000,3829
"G0900130","1974","Connecticut","09","Tolland","013","Tolland, CT",15207,116065000,1382
"G0900150","1974","Connecticut","09","Windham","015","Windham, CT",24330,188246000,1508
"G0909990","1974","Connecticut","09","Remainder of Connecticut","999","Connecticut Statewide No Fixed Loc",617,4927000,79
"G1000010","1974","Delaware","10","Kent","001","Kent, DE",22746,168424000,1693
"G1000030","1974","Delaware","10","New Castle","003","New Castle, DE",143984,1580072000,7415
"G1000050","1974","Delaware","10","Sussex","005","Sussex, DE",25223,202741000,2044
"G1009990","1974","Delaware","10","Remainder of Delaware","999","Delaware Statewide No Fixed Loc",270,4892000,58
"G1100010","1974","District Of Columbia","11","District Of Columbia","001","District of Columbia",309798,3158055000,16250
"G1200010","1974","Florida","12","Alachua","001","Alachua, FL",29555,197638000,2399
"G1200030","1974","Florida","12","Baker","003","Baker, FL",723,4676000,141
"G1200050","1974","Florida","12","Bay","005","Bay, FL",20743,145356000,1905
"G1200070","1974","Florida","12","Bradford","007","Bradford, FL",2365,14705000,245
"G1200090","1974","Florida","12","Brevard","009","Brevard, FL",60880,496625000,4303
"G1200110","1974","Florida","12","Broward","011","Broward, FL",243102,1916776000,19029
"G1200130","1974","Florida","12","Calhoun","013","Calhoun, FL",1170,7648000,169
"G1200150","1974","Florida","12","Charlotte","015","Charlotte, FL",7621,52186000,760
"G1200170","1974","Florida","12","Citrus","017","Citrus, FL",4873,31690000,617
"G1200190","1974","Florida","12","Clay","019","Clay, FL",5299,33975000,659
"G1200210","1974","Florida","12","Collier","021","Collier, FL",17464,117434000,1744
