GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,FIG001,FII001,FIJ001
GIS Join Match Code,Data File Year,State Name,State Code,County Name,County Code,Area Name,Total mid-March employees,Total annual payroll,Total number of establishments
"G1600070","1998","Idaho","16","Bear Lake","007","Bear Lake, ID",837,14691000,112
"G1600090","1998","Idaho","16","Benewah","009","Benewah, ID",2525,59844000,297
"G1600110","1998","Idaho","16","Bingham","011","Bingham, ID",8956,185578000,722
"G1600130","1998","Idaho","16","Blaine","013","Blaine, ID",9714,230987000,1252
"G1600150","1998","Idaho","16","Boise","015","Boise, ID",488,8348000,124
"G1600170","1998","Idaho","16","Bonner","017","Bonner, ID",10236,210057000,1233
"G1600190","1998","Idaho","16","Bonneville","019","Bonneville, ID",36220,1032998000,2535
"G1600210","1998","Idaho","16","Boundary","021","Boundary, ID",2240,45687000,354
"G1600230","1998","Idaho","16","Butte","023","Butte, ID",336,5967000,63
"G1600250","1998","Idaho","16","Camas","025","Camas, ID",0,0,25
"G1600270","1998","Idaho","16","Canyon","027","Canyon, ID",35885,838056000,2773
"G1600290","1998","Idaho","16","Caribou","029","Caribou, ID",2112,71664000,193
"G1600310","1998","Idaho","16","Cassia","031","Cassia, ID",5732,113324000,586
"G1600330","1998","Idaho","16","Clark","033","Clark, ID",99,1314000,16
"G1600350","1998","Idaho","16","Clearwater","035","Clearwater, ID",2163,48361000,275
"G1600370","1998","Idaho","16","Custer","037","Custer, ID",950,20893000,150
"G1600390","1998","Idaho","16","Elmore","039","Elmore, ID",3769,68741000,400
"G1600410","1998","Idaho","16","Franklin","041","Franklin, ID",1574,26026000,231
"G1600430","1998","Idaho","16","Fremont","043","Fremont, ID",1523,27836000,269
"G1600450","1998","Idaho","16","Gem","045","Gem, ID",2191,45619000,298
"G1600470","1998","Idaho","16","Gooding","047","Gooding, ID",3907,60611000,325
"G1600490","1998","Idaho","16","Idaho","049","Idaho, ID",2605,51511000,445
"G1600510","1998","Idaho","16","Jefferson","051","Jefferson, ID",2685,48493000,334
"G1600530","1998","Idaho","16","Jerome","053","Jerome, ID",3702,76481000,406
"G1600550","1998","Idaho","16","Kootenai","055","Kootenai, ID",33622,745528000,3556
"G1600570","1998","Idaho","16","Latah","057","Latah, ID",7655,135091000,904
"G1600590","1998","Idaho","16","Lemhi","059","Lemhi, ID",1633,32074000,284
"G1600610","1998","Idaho","16","Lewis","061","Lewis, ID",702,15586000,133
"G1600630","1998","Idaho","16","Lincoln","063","Lincoln, ID",488,9194000,69
"G1600650","1998","Idaho","16","Madison","065","Madison, ID",9644,143926000,503
"G1600670","1998","Idaho","16","Minidoka","067","Minidoka, ID",5043,106819000,374
"G1600690","1998","Idaho","16","Nez Perce","069","Nez Perce, ID",16063,414998000,1224
"G1600710","1998","Idaho","16","Oneida","071","Oneida, ID",523,8600000,70
"G1600730","1998","Idaho","16","Owyhee","073","Owyhee, ID",1715,40084000,150
"G1600750","1998","Idaho","16","Payette","075","Payette, ID",3869,73805000,427
"G1600770","1998","Idaho","16","Power","077","Power, ID",2120,42113000,161
"G1600790","1998","Idaho","16","Shoshone","079","Shoshone, ID",3745,88707000,409
"G1600810","1998","Idaho","16","Teton","081","Teton, ID",845,15557000,194
"G1600830","1998","Idaho","16","Twin Falls","083","Twin Falls, ID",25929,531599000,2076
"G1600850","1998","Idaho","16","Valley","085","Valley, ID",2332,38114000,467
"G1600870","1998","Idaho","16","Washington","087","Washington, ID",2010,39043000,229
"G1609990","1998","Idaho","16","Remainder of Idaho","999","Idaho Statewide No Fixed Loc",0,0,5
"G1700010","1998","Illinois","17","Adams","001","Adams, IL",29994,733969000,1867
"G1700030","1998","Illinois","17","Alexander","003","Alexander, IL",1673,34997000,173
"G1700050","1998","Illinois","17","Bond","005","Bond, IL",3747,74514000,348
"G1700070","1998","Illinois","17","Boone","007","Boone, IL",11626,421284000,708
"G1700090","1998","Illinois","17","Brown","009","Brown, IL",1781,42805000,121
"G1700110","1998","Illinois","17","Bureau","011","Bureau, IL",10210,242099000,872
"G1700130","1998","Illinois","17","Calhoun","013","Calhoun, IL",723,12016000,120
"G1700150","1998","Illinois","17","Carroll","015","Carroll, IL",3702,84980000,447
"G1700170","1998","Illinois","17","Cass","017","Cass, IL",4566,95889000,308
"G1700190","1998","Illinois","17","Champaign","019","Champaign, IL",67242,1554217000,4065
"G1700210","1998","Illinois","17","Christian","021","Christian, IL",10430,217559000,807
"G1700230","1998","Illinois","17","Clark","023","Clark, IL",4542,94969000,379
"G1700250","1998","Illinois","17","Clay","025","Clay, IL",5190,108957000,396
"G1700270","1998","Illinois","17","Clinton","027","Clinton, IL",7681,150134000,810
"G1700290","1998","Illinois","17","Coles","029","Coles, IL",20024,473889000,1278
"G1700310","1998","Illinois","17","Cook","031","Cook, IL",2446113,91485933000,127124
"G1700330","1998","Illinois","17","Crawford","033","Crawford, IL",6854,199563000,472
"G1700350","1998","Illinois","17","Cumberland","035","Cumberland, IL",1391,23051000,186
"G1700370","1998","Illinois","17","DeKalb","037","De Kalb, IL",24294,595094000,1915
"G1700390","1998","Illinois","17","De Witt","039","De Witt, IL",5357,176618000,405
"G1700410","1998","Illinois","17","Douglas","041","Douglas, IL",7193,167128000,627
"G1700430","1998","Illinois","17","Dupage","043","Du Page, IL",586425,22128922000,31672
"G1700450","1998","Illinois","17","Edgar","045","Edgar, IL",4710,97058000,412
"G1700470","1998","Illinois","17","Edwards","047","Edwards, IL",2998,63558000,175
"G1700490","1998","Illinois","17","Effingham","049","Effingham, IL",19080,424667000,1110
"G1700510","1998","Illinois","17","Fayette","051","Fayette, IL",5063,97569000,477
"G1700530","1998","Illinois","17","Ford","053","Ford, IL",4071,83545000,416
"G1700550","1998","Illinois","17","Franklin","055","Franklin, IL",8468,181732000,893
"G1700570","1998","Illinois","17","Fulton","057","Fulton, IL",7219,126332000,722
"G1700590","1998","Illinois","17","Gallatin","059","Gallatin, IL",1220,31082000,142
"G1700610","1998","Illinois","17","Greene","061","Greene, IL",1990,32723000,309
"G1700630","1998","Illinois","17","Grundy","063","Grundy, IL",10864,333012000,901
"G1700650","1998","Illinois","17","Hamilton","065","Hamilton, IL",1123,18587000,189
"G1700670","1998","Illinois","17","Hancock","067","Hancock, IL",4754,100474000,510
"G1700690","1998","Illinois","17","Hardin","069","Hardin, IL",795,15338000,74
"G1700710","1998","Illinois","17","Henderson","071","Henderson, IL",596,9077000,126
"G1700730","1998","Illinois","17","Henry","073","Henry, IL",13728,282144000,1161
"G1700750","1998","Illinois","17","Iroquois","075","Iroquois, IL",7467,148432000,731
"G1700770","1998","Illinois","17","Jackson","077","Jackson, IL",17365,346692000,1411
"G1700790","1998","Illinois","17","Jasper","079","Jasper, IL",3182,78966000,271
"G1700810","1998","Illinois","17","Jefferson","081","Jefferson, IL",15673,373145000,1074
"G1700830","1998","Illinois","17","Jersey","083","Jersey, IL",4591,74757000,424
"G1700850","1998","Illinois","17","Jo Daviess","085","Jo Daviess, IL",7757,157992000,746
"G1700870","1998","Illinois","17","Johnson","087","Johnson, IL",983,17820000,192
"G1700890","1998","Illinois","17","Kane","089","Kane, IL",162347,4990457000,9916
"G1700910","1998","Illinois","17","Kankakee","091","Kankakee, IL",57571,1429637000,2304
"G1700930","1998","Illinois","17","Kendall","093","Kendall, IL",10793,276893000,1069
"G1700950","1998","Illinois","17","Knox","095","Knox, IL",22401,487251000,1311
"G1700970","1998","Illinois","17","Lake","097","Lake, IL",291924,11251058000,17633
"G1700990","1998","Illinois","17","La Salle","099","La Salle, IL",37258,934121000,2924
"G1701010","1998","Illinois","17","Lawrence","101","Lawrence, IL",4285,91776000,371
"G1701030","1998","Illinois","17","Lee","103","Lee, IL",11043,268590000,785
"G1701050","1998","Illinois","17","Livingston","105","Livingston, IL",12167,338120000,947
"G1701070","1998","Illinois","17","Logan","107","Logan, IL",8765,187299000,733
"G1701090","1998","Illinois","17","McDonough","109","McDonough, IL",10198,192261000,798
"G1701110","1998","Illinois","17","McHenry","111","McHenry, IL",83558,2441990000,6503
"G1701130","1998","Illinois","17","McLean","113","McLean, IL",76943,2367908000,3523
"G1701150","1998","Illinois","17","Macon","115","Macon, IL",54225,1578791000,2802
"G1701170","1998","Illinois","17","Macoupin","117","Macoupin, IL",9918,209361000,1067
"G1701190","1998","Illinois","17","Madison","119","Madison, IL",82009,2160898000,5914
"G1701210","1998","Illinois","17","Marion","121","Marion, IL",15658,363515000,1172
"G1701230","1998","Illinois","17","Marshall","123","Marshall, IL",2835,64159000,306
"G1701250","1998","Illinois","17","Mason","125","Mason, IL",2762,55639000,357
"G1701270","1998","Illinois","17","Massac","127","Massac, IL",4525,120573000,285
"G1701290","1998","Illinois","17","Menard","129","Menard, IL",1409,30348000,274
"G1701310","1998","Illinois","17","Mercer","131","Mercer, IL",2478,45459000,339
"G1701330","1998","Illinois","17","Monroe","133","Monroe, IL",5356,122421000,598
"G1701350","1998","Illinois","17","Montgomery","135","Montgomery, IL",8639,181702000,778
"G1701370","1998","Illinois","17","Morgan","137","Morgan, IL",14867,338077000,933
"G1701390","1998","Illinois","17","Moultrie","139","Moultrie, IL",3317,62834000,318
"G1701410","1998","Illinois","17","Ogle","141","Ogle, IL",15456,410699000,1004
"G1701430","1998","Illinois","17","Peoria","143","Peoria, IL",107509,3442701000,4866
"G1701450","1998","Illinois","17","Perry","145","Perry, IL",5030,96012000,458
"G1701470","1998","Illinois","17","Piatt","147","Piatt, IL",2553,56793000,359
"G1701490","1998","Illinois","17","Pike","149","Pike, IL",3310,59117000,398
"G1701510","1998","Illinois","17","Pope","151","Pope, IL",0,0,67
"G1701530","1998","Illinois","17","Pulaski","153","Pulaski, IL",1363,37357000,132
"G1701550","1998","Illinois","17","Putnam","155","Putnam, IL",1738,64761000,134
"G1701570","1998","Illinois","17","Randolph","157","Randolph, IL",10720,243554000,770
"G1701590","1998","Illinois","17","Richland","159","Richland, IL",6921,131553000,502
"G1701610","1998","Illinois","17","Rock Island","161","Rock Island, IL",67400,2092523000,3676
"G1701630","1998","Illinois","17","St Clair","163","St. Clair, IL",74339,1761912000,5503
"G1701650","1998","Illinois","17","Saline","165","Saline, IL",8178,158405000,701
"G1701670","1998","Illinois","17","Sangamon","167","Sangamon, IL",80769,2076333000,5357
"G1701690","1998","Illinois","17","Schuyler","169","Schuyler, IL",1326,26961000,167
"G1701710","1998","Illinois","17","Scott","171","Scott, IL",886,43275000,108
"G1701730","1998","Illinois","17","Shelby","173","Shelby, IL",4793,99978000,498
"G1701750","1998","Illinois","17","Stark","175","Stark, IL",968,18590000,135
"G1701770","1998","Illinois","17","Stephenson","177","Stephenson, IL",21597,619379000,1122
"G1701790","1998","Illinois","17","Tazewell","179","Tazewell, IL",41640,1211115000,2783
"G1701810","1998","Illinois","17","Union","181","Union, IL",4770,97276000,364
"G1701830","1998","Illinois","17","Vermilion","183","Vermilion, IL",29209,751373000,1853
"G1701850","1998","Illinois","17","Wabash","185","Wabash, IL",3838,78291000,325
"G1701870","1998","Illinois","17","Warren","187","Warren, IL",4383,80629000,378
"G1701890","1998","Illinois","17","Washington","189","Washington, IL",5733,148220000,415
"G1701910","1998","Illinois","17","Wayne","191","Wayne, IL",3719,78924000,399
"G1701930","1998","Illinois","17","White","193","White, IL",3630,72620000,432
"G1701950","1998","Illinois","17","Whiteside","195","Whiteside, IL",21890,539090000,1442
"G1701970","1998","Illinois","17","Will","197","Will, IL",124757,3941051000,9348
"G1701990","1998","Illinois","17","Williamson","199","Williamson, IL",20365,413693000,1531
"G1702010","1998","Illinois","17","Winnebago","201","Winnebago, IL",132076,3820226000,7031
"G1702030","1998","Illinois","17","Woodford","203","Woodford, IL",8309,195640000,718
"G1709990","1998","Illinois","17","Remainder of Illinois","999","Illinois Statewide No Fixed Loc",0,0,31
"G1800010","1998","Indiana","18","Adams","001","Adams, IN",13634,336360000,762
"G1800030","1998","Indiana","18","Allen","003","Allen, IN",178109,5133491000,8813
"G1800050","1998","Indiana","18","Bartholomew","005","Bartholomew, IN",36972,999411000,2019
"G1800070","1998","Indiana","18","Benton","007","Benton, IN",2023,39811000,268
"G1800090","1998","Indiana","18","Blackford","009","Blackford, IN",3816,86200000,293
"G1800110","1998","Indiana","18","Boone","011","Boone, IN",11516,263601000,1214
"G1800130","1998","Indiana","18","Brown","013","Brown, IN",2191,33361000,386
"G1800150","1998","Indiana","18","Carroll","015","Carroll, IN",4605,100559000,429
"G1800170","1998","Indiana","18","Cass","017","Cass, IN",16482,376761000,870
"G1800190","1998","Indiana","18","Clark","019","Clark, IN",39066,979039000,2427
"G1800210","1998","Indiana","18","Clay","021","Clay, IN",5610,110695000,543
"G1800230","1998","Indiana","18","Clinton","023","Clinton, IN",10910,251835000,717
"G1800250","1998","Indiana","18","Crawford","025","Crawford, IN",1305,22099000,159
"G1800270","1998","Indiana","18","Daviess","027","Daviess, IN",8955,169008000,750
"G1800290","1998","Indiana","18","Dearborn","029","Dearborn, IN",12648,311881000,982
"G1800310","1998","Indiana","18","Decatur","031","Decatur, IN",11852,295225000,622
"G1800330","1998","Indiana","18","DeKalb","033","De Kalb, IN",21324,652099000,986
"G1800350","1998","Indiana","18","Delaware","035","Delaware, IN",49162,1201050000,2762
"G1800370","1998","Indiana","18","Dubois","037","Dubois, IN",27299,749475000,1226
"G1800390","1998","Indiana","18","Elkhart","039","Elkhart, IN",109830,3033325000,5030
"G1800410","1998","Indiana","18","Fayette","041","Fayette, IN",10103,312377000,554
"G1800430","1998","Indiana","18","Floyd","043","Floyd, IN",25635,575868000,1747
"G1800450","1998","Indiana","18","Fountain","045","Fountain, IN",4886,111657000,383
"G1800470","1998","Indiana","18","Franklin","047","Franklin, IN",3687,78919000,355
"G1800490","1998","Indiana","18","Fulton","049","Fulton, IN",6608,155192000,511
"G1800510","1998","Indiana","18","Gibson","051","Gibson, IN",10281,247328000,756
"G1800530","1998","Indiana","18","Grant","053","Grant, IN",30690,776325000,1565
"G1800550","1998","Indiana","18","Greene","055","Greene, IN",5899,106527000,640
"G1800570","1998","Indiana","18","Hamilton","057","Hamilton, IN",72679,2557072000,5000
"G1800590","1998","Indiana","18","Hancock","059","Hancock, IN",12918,368780000,1219
"G1800610","1998","Indiana","18","Harrison","061","Harrison, IN",7731,155771000,649
"G1800630","1998","Indiana","18","Hendricks","063","Hendricks, IN",22967,535491000,2061
"G1800650","1998","Indiana","18","Henry","065","Henry, IN",12480,358169000,951
"G1800670","1998","Indiana","18","Howard","067","Howard, IN",43994,1682456000,1997
"G1800690","1998","Indiana","18","Huntington","069","Huntington, IN",15804,368043000,905
"G1800710","1998","Indiana","18","Jackson","071","Jackson, IN",18245,447776000,1100
"G1800730","1998","Indiana","18","Jasper","073","Jasper, IN",8709,207749000,752
"G1800750","1998","Indiana","18","Jay","075","Jay, IN",7372,146678000,449
"G1800770","1998","Indiana","18","Jefferson","077","Jefferson, IN",11885,281560000,742
"G1800790","1998","Indiana","18","Jennings","079","Jennings, IN",7527,175833000,428
"G1800810","1998","Indiana","18","Johnson","081","Johnson, IN",37074,829033000,2684
"G1800830","1998","Indiana","18","Knox","083","Knox, IN",14476,307133000,1052
"G1800850","1998","Indiana","18","Kosciusko","085","Kosciusko, IN",31645,968667000,1896
"G1800870","1998","Indiana","18","Lagrange","087","Lagrange, IN",10000,256610000,685
"G1800890","1998","Indiana","18","Lake","089","Lake, IN",175897,5236249000,10186
"G1800910","1998","Indiana","18","LaPorte","091","La Porte, IN",40123,990612000,2692
"G1800930","1998","Indiana","18","Lawrence","093","Lawrence, IN",13990,347794000,890
"G1800950","1998","Indiana","18","Madison","095","Madison, IN",43904,1185084000,2780
"G1800970","1998","Indiana","18","Marion","097","Marion, IN",534151,17666734000,24348
"G1800990","1998","Indiana","18","Marshall","099","Marshall, IN",18712,445813000,1133
"G1801010","1998","Indiana","18","Martin","101","Martin, IN",2244,50552000,227
"G1801030","1998","Indiana","18","Miami","103","Miami, IN",7892,170137000,686
"G1801050","1998","Indiana","18","Monroe","105","Monroe, IN",45630,1062501000,2874
"G1801070","1998","Indiana","18","Montgomery","107","Montgomery, IN",16042,440157000,923
"G1801090","1998","Indiana","18","Morgan","109","Morgan, IN",12549,286571000,1293
"G1801110","1998","Indiana","18","Newton","111","Newton, IN",3135,66660000,289
"G1801130","1998","Indiana","18","Noble","113","Noble, IN",18396,524091000,943
"G1801150","1998","Indiana","18","Ohio","115","Ohio, IN",2011,35363000,74
"G1801170","1998","Indiana","18","Orange","117","Orange, IN",6966,147414000,387
"G1801190","1998","Indiana","18","Owen","119","Owen, IN",3282,63671000,313
"G1801210","1998","Indiana","18","Parke","121","Parke, IN",2295,40941000,293
"G1801230","1998","Indiana","18","Perry","123","Perry, IN",4652,101306000,412
"G1801250","1998","Indiana","18","Pike","125","Pike, IN",2058,58308000,199
"G1801270","1998","Indiana","18","Porter","127","Porter, IN",49032,1496550000,3247
"G1801290","1998","Indiana","18","Posey","129","Posey, IN",7248,233303000,554
"G1801310","1998","Indiana","18","Pulaski","131","Pulaski, IN",3700,94661000,341
"G1801330","1998","Indiana","18","Putnam","133","Putnam, IN",10414,204239000,674
"G1801350","1998","Indiana","18","Randolph","135","Randolph, IN",6184,142011000,552
"G1801370","1998","Indiana","18","Ripley","137","Ripley, IN",10596,327031000,727
"G1801390","1998","Indiana","18","Rush","139","Rush, IN",4650,94598000,421
"G1801410","1998","Indiana","18","St Joseph","141","St. Joseph, IN",120449,3226476000,6597
"G1801430","1998","Indiana","18","Scott","143","Scott, IN",5935,130054000,444
"G1801450","1998","Indiana","18","Shelby","145","Shelby, IN",15042,403996000,938
"G1801470","1998","Indiana","18","Spencer","147","Spencer, IN",5710,153631000,428
"G1801490","1998","Indiana","18","Starke","149","Starke, IN",3698,71259000,356
"G1801510","1998","Indiana","18","Steuben","151","Steuben, IN",22240,534042000,1020
"G1801530","1998","Indiana","18","Sullivan","153","Sullivan, IN",4165,100692000,400
"G1801550","1998","Indiana","18","Switzerland","155","Switzerland, IN",1235,22151000,111
"G1801570","1998","Indiana","18","Tippecanoe","157","Tippecanoe, IN",61322,1708696000,3100
"G1801590","1998","Indiana","18","Tipton","159","Tipton, IN",3834,94284000,333
"G1801610","1998","Indiana","18","Union","161","Union, IN",929,17573000,135
"G1801630","1998","Indiana","18","Vanderburgh","163","Vanderburgh, IN",105914,2844576000,5347
"G1801650","1998","Indiana","18","Vermillion","165","Vermillion, IN",4563,149505000,288
"G1801670","1998","Indiana","18","Vigo","167","Vigo, IN",45531,1071981000,2678
"G1801690","1998","Indiana","18","Wabash","169","Wabash, IN",12851,300994000,833
"G1801710","1998","Indiana","18","Warren","171","Warren, IN",977,21347000,116
"G1801730","1998","Indiana","18","Warrick","173","Warrick, IN",11105,296760000,1010
"G1801750","1998","Indiana","18","Washington","175","Washington, IN",5878,122639000,468
"G1801770","1998","Indiana","18","Wayne","177","Wayne, IN",31912,762052000,1748
"G1801790","1998","Indiana","18","Wells","179","Wells, IN",10510,248717000,638
"G1801810","1998","Indiana","18","White","181","White, IN",9298,207450000,717
"G1801830","1998","Indiana","18","Whitley","183","Whitley, IN",10845,264912000,674
"G1809990","1998","Indiana","18","Remainder of Indiana","999","Indiana Statewide No Fixed Loc",566,13426000,21
"G1900010","1998","Iowa","19","Adair","001","Adair, IA",2064,45654000,212
"G1900030","1998","Iowa","19","Adams","003","Adams, IA",945,17997000,128
"G1900050","1998","Iowa","19","Allamakee","005","Allamakee, IA",4526,78256000,439
"G1900070","1998","Iowa","19","Appanoose","007","Appanoose, IA",3571,67649000,346
"G1900090","1998","Iowa","19","Audubon","009","Audubon, IA",1432,24049000,230
"G1900110","1998","Iowa","19","Benton","011","Benton, IA",4421,95379000,611
"G1900130","1998","Iowa","19","Black Hawk","013","Black Hawk, IA",58478,1490289000,3210
"G1900150","1998","Iowa","19","Boone","015","Boone, IA",6785,146793000,574
"G1900170","1998","Iowa","19","Bremer","017","Bremer, IA",7938,181444000,631
"G1900190","1998","Iowa","19","Buchanan","019","Buchanan, IA",5210,117601000,547
"G1900210","1998","Iowa","19","Buena Vista","021","Buena Vista, IA",8282,164488000,627
"G1900230","1998","Iowa","19","Butler","023","Butler, IA",2270,39165000,389
"G1900250","1998","Iowa","19","Calhoun","025","Calhoun, IA",2444,39084000,317
"G1900270","1998","Iowa","19","Carroll","027","Carroll, IA",10289,207546000,842
"G1900290","1998","Iowa","19","Cass","029","Cass, IA",5519,120261000,502
"G1900310","1998","Iowa","19","Cedar","031","Cedar, IA",3896,71979000,496
"G1900330","1998","Iowa","19","Cerro Gordo","033","Cerro Gordo, IA",22580,496484000,1480
"G1900350","1998","Iowa","19","Cherokee","035","Cherokee, IA",4283,95200000,391
"G1900370","1998","Iowa","19","Chickasaw","037","Chickasaw, IA",4156,92670000,399
"G1900390","1998","Iowa","19","Clarke","039","Clarke, IA",3008,60031000,237
"G1900410","1998","Iowa","19","Clay","041","Clay, IA",8347,172337000,625
"G1900430","1998","Iowa","19","Clayton","043","Clayton, IA",5519,110146000,571
"G1900450","1998","Iowa","19","Clinton","045","Clinton, IA",19264,426573000,1319
"G1900470","1998","Iowa","19","Crawford","047","Crawford, IA",5508,104389000,477
"G1900490","1998","Iowa","19","Dallas","049","Dallas, IA",9216,225216000,828
"G1900510","1998","Iowa","19","Davis","051","Davis, IA",1654,30813000,179
"G1900530","1998","Iowa","19","Decatur","053","Decatur, IA",2402,33518000,174
"G1900550","1998","Iowa","19","Delaware","055","Delaware, IA",4351,92557000,455
"G1900570","1998","Iowa","19","Des Moines","057","Des Moines, IA",20967,508902000,1231
"G1900590","1998","Iowa","19","Dickinson","059","Dickinson, IA",7040,154854000,728
"G1900610","1998","Iowa","19","Dubuque","061","Dubuque, IA",47588,1184381000,2599
"G1900630","1998","Iowa","19","Emmet","063","Emmet, IA",3510,72658000,305
"G1900650","1998","Iowa","19","Fayette","065","Fayette, IA",7177,135534000,654
"G1900670","1998","Iowa","19","Floyd","067","Floyd, IA",4416,86544000,462
"G1900690","1998","Iowa","19","Franklin","069","Franklin, IA",3034,67336000,342
"G1900710","1998","Iowa","19","Fremont","071","Fremont, IA",1497,29896000,187
"G1900730","1998","Iowa","19","Greene","073","Greene, IA",2578,52159000,313
"G1900750","1998","Iowa","19","Grundy","075","Grundy, IA",2619,63629000,321
"G1900770","1998","Iowa","19","Guthrie","077","Guthrie, IA",1841,30771000,291
"G1900790","1998","Iowa","19","Hamilton","079","Hamilton, IA",6423,149594000,454
"G1900810","1998","Iowa","19","Hancock","081","Hancock, IA",3033,64284000,331
"G1900830","1998","Iowa","19","Hardin","083","Hardin, IA",7088,147412000,656
"G1900850","1998","Iowa","19","Harrison","085","Harrison, IA",2958,52986000,365
"G1900870","1998","Iowa","19","Henry","087","Henry, IA",11127,254914000,539
"G1900890","1998","Iowa","19","Howard","089","Howard, IA",3449,73592000,293
"G1900910","1998","Iowa","19","Humboldt","091","Humboldt, IA",3944,77521000,315
"G1900930","1998","Iowa","19","Ida","093","Ida, IA",3285,74738000,267
"G1900950","1998","Iowa","19","Iowa","095","Iowa, IA",9196,241184000,519
"G1900970","1998","Iowa","19","Jackson","097","Jackson, IA",5119,84760000,575
"G1900990","1998","Iowa","19","Jasper","099","Jasper, IA",13041,323650000,852
"G1901010","1998","Iowa","19","Jefferson","101","Jefferson, IA",8048,215173000,685
"G1901030","1998","Iowa","19","Johnson","103","Johnson, IA",45266,1072526000,2607
"G1901050","1998","Iowa","19","Jones","105","Jones, IA",4142,76237000,502
"G1901070","1998","Iowa","19","Keokuk","107","Keokuk, IA",1921,36168000,272
"G1901090","1998","Iowa","19","Kossuth","109","Kossuth, IA",5379,106051000,566
"G1901110","1998","Iowa","19","Lee","111","Lee, IA",16666,407877000,1062
"G1901130","1998","Iowa","19","Linn","113","Linn, IA",110504,3436117000,5297
"G1901150","1998","Iowa","19","Louisa","115","Louisa, IA",2586,52601000,222
"G1901170","1998","Iowa","19","Lucas","117","Lucas, IA",2603,60470000,209
"G1901190","1998","Iowa","19","Lyon","119","Lyon, IA",2473,42374000,354
"G1901210","1998","Iowa","19","Madison","121","Madison, IA",2705,49908000,337
"G1901230","1998","Iowa","19","Mahaska","123","Mahaska, IA",6375,126211000,594
"G1901250","1998","Iowa","19","Marion","125","Marion, IA",15918,424052000,778
"G1901270","1998","Iowa","19","Marshall","127","Marshall, IA",15521,385699000,928
"G1901290","1998","Iowa","19","Mills","129","Mills, IA",2707,62515000,241
"G1901310","1998","Iowa","19","Mitchell","131","Mitchell, IA",3212,61674000,348
"G1901330","1998","Iowa","19","Monona","133","Monona, IA",2736,47228000,288
"G1901350","1998","Iowa","19","Monroe","135","Monroe, IA",2655,57855000,212
"G1901370","1998","Iowa","19","Montgomery","137","Montgomery, IA",4664,91749000,349
"G1901390","1998","Iowa","19","Muscatine","139","Muscatine, IA",19834,583930000,996
"G1901410","1998","Iowa","19","O Brien","141","OBrien, IA",5264,94251000,559
"G1901430","1998","Iowa","19","Osceola","143","Osceola, IA",1825,34906000,213
"G1901450","1998","Iowa","19","Page","145","Page, IA",6714,151158000,507
"G1901470","1998","Iowa","19","Palo Alto","147","Palo Alto, IA",2687,42932000,333
"G1901490","1998","Iowa","19","Plymouth","149","Plymouth, IA",8024,198925000,682
"G1901510","1998","Iowa","19","Pocahontas","151","Pocahontas, IA",2424,48396000,278
"G1901530","1998","Iowa","19","Polk","153","Polk, IA",229586,6935958000,11307
"G1901550","1998","Iowa","19","Pottawattamie","155","Pottawattamie, IA",28219,622386000,1896
"G1901570","1998","Iowa","19","Poweshiek","157","Poweshiek, IA",8729,201407000,578
"G1901590","1998","Iowa","19","Ringgold","159","Ringgold, IA",999,18675000,135
"G1901610","1998","Iowa","19","Sac","161","Sac, IA",2651,43700000,387
"G1901630","1998","Iowa","19","Scott","163","Scott, IA",78006,2077960000,4523
"G1901650","1998","Iowa","19","Shelby","165","Shelby, IA",4457,79320000,411
"G1901670","1998","Iowa","19","Sioux","167","Sioux, IA",15280,289376000,1095
"G1901690","1998","Iowa","19","Story","169","Story, IA",26903,611074000,1842
"G1901710","1998","Iowa","19","Tama","171","Tama, IA",4689,90277000,400
"G1901730","1998","Iowa","19","Taylor","173","Taylor, IA",961,15684000,174
"G1901750","1998","Iowa","19","Union","175","Union, IA",4530,89344000,354
"G1901770","1998","Iowa","19","Van Buren","177","Van Buren, IA",1590,33064000,179
"G1901790","1998","Iowa","19","Wapello","179","Wapello, IA",12664,289007000,883
"G1901810","1998","Iowa","19","Warren","181","Warren, IA",6911,124429000,765
"G1901830","1998","Iowa","19","Washington","183","Washington, IA",5971,125319000,686
"G1901850","1998","Iowa","19","Wayne","185","Wayne, IA",1508,25286000,197
"G1901870","1998","Iowa","19","Webster","187","Webster, IA",16687,398255000,1219
"G1901890","1998","Iowa","19","Winnebago","189","Winnebago, IA",7342,179875000,354
"G1901910","1998","Iowa","19","Winneshiek","191","Winneshiek, IA",8975,175433000,597
"G1901930","1998","Iowa","19","Woodbury","193","Woodbury, IA",48205,1105719000,2949
"G1901950","1998","Iowa","19","Worth","195","Worth, IA",1579,29843000,191
"G1901970","1998","Iowa","19","Wright","197","Wright, IA",4571,99569000,453
"G1909990","1998","Iowa","19","Remainder of Iowa","999","Iowa Statewide No Fixed Loc",131,2764000,9
"G2000010","1998","Kansas","20","Allen","001","Allen, KS",4872,103314000,410
"G2000030","1998","Kansas","20","Anderson","003","Anderson, KS",1515,23568000,241
"G2000050","1998","Kansas","20","Atchison","005","Atchison, KS",5485,127675000,392
"G2000070","1998","Kansas","20","Barber","007","Barber, KS",1377,29091000,209
"G2000090","1998","Kansas","20","Barton","009","Barton, KS",10939,227968000,1070
"G2000110","1998","Kansas","20","Bourbon","011","Bourbon, KS",6522,134036000,429
