GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,DZ6001,DZ8001,DZ9001
"G0101290","1991","Alabama","01","Washington","129","Washington, AL",3427,101943000,260
"G0101310","1991","Alabama","01","Wilcox","131","Wilcox, AL",1483,18721000,237
"G0101330","1991","Alabama","01","Winston","133","Winston, AL",7590,120847000,496
"G0109990","1991","Alabama","01","Remainder of Alabama","999","Alabama Statewide No Fixed Loc",4340,111953000,51
"G0200100","1991","Alaska","02","Aleutian Islands","010","Aleutian Islands, AK",3462,87241000,134
"G0200200","1991","Alaska","02","Anchorage","020","Anchorage, AK",90402,2892110000,6930
"G0200500","1991","Alaska","02","Bethel","050","Bethel, AK",2131,40883000,198
"G0200600","1991","Alaska","02","Bristol Bay Borough","060","Bristol Bay, AK",522,13515000,53
"G0200700","1991","Alaska","02","Dillingham","070","Dillingham (Bristol Bay), AK",1226,33201000,135
"G0200900","1991","Alaska","02","Fairbanks North Star","090","Fairbanks North Star, AK",17725,440427000,1882
"G0201000","1991","Alaska","02","Haines","100","Haines, AK",496,10307000,86
"G0201100","1991","Alaska","02","Juneau","110","Juneau, AK",7514,200382000,871
"G0201220","1991","Alaska","02","Kenai Peninsula","122","Kenai Peninsula, AK",8510,229724000,1304
"G0201300","1991","Alaska","02","Ketchikan Gateway","130","Ketchikan Gateway, AK",5073,162599000,491
"G0201500","1991","Alaska","02","Kodiak Island","150","Kodiak Island, AK",4182,94149000,401
"G0201700","1991","Alaska","02","Matanuska-Susitna","170","Matanuska Susitna, AK",4929,114496000,845
"G0201800","1991","Alaska","02","Nome","180","Nome, AK",1422,36269000,149
"G0201850","1991","Alaska","02","North Slope","185","North Slope, AK",1051,38460000,95
"G0201880","1991","Alaska","02","Northwest Arctic","188","Northwest Arctic, AK",1296,44548000,70
"G0202010","1991","Alaska","02","Prince Of Wales-Outer Ketchikan","201","Prince of Wales-Outer Ketchikan , AK",1271,31752000,108
"G0202200","1991","Alaska","02","Sitka","220","Sitka, AK",2852,72302000,303
"G0202310","1991","Alaska","02","Skagway-Yakutat-Angoon","231","Skagway-Yakutat-Angoon, AK",874,20799000,146
"G0202400","1991","Alaska","02","Southeast Fairbanks","240","Southeast Fairbanks, AK",452,7843000,117
"G0202610","1991","Alaska","02","Valdez-Cordova","261","Valdez-Cordova, AK",1867,48451000,327
"G0202700","1991","Alaska","02","Wade Hampton","270","Wade Hampton, AK",469,6109000,64
"G0202800","1991","Alaska","02","Wrangell-Petersburg","280","Wrangel-Petersburg, AK",1515,46267000,222
"G0202900","1991","Alaska","02","Yukon-Koyukuk","290","Yukon-Koyukuk, AK",1387,52329000,159
"G0209990","1991","Alaska","02","Remainder of Alaska","999","Alaska Statewide No Fixed Loc",3009,208673000,41
"G0400010","1991","Arizona","04","Apache","001","Apache, AZ",6055,108058000,422
"G0400030","1991","Arizona","04","Cochise","003","Cochise, AZ",15327,243411000,1786
"G0400050","1991","Arizona","04","Coconino","005","Coconino, AZ",26709,436861000,2373
"G0400070","1991","Arizona","04","Gila","007","Gila, AZ",9274,208932000,826
"G0400090","1991","Arizona","04","Graham","009","Graham, AZ",3116,42570000,408
"G0400110","1991","Arizona","04","Greenlee","011","Greenlee, AZ",0,0,96
"G0400120","1991","Arizona","04","La Paz","012","La Paz, AZ",2630,39697000,308
"G0400130","1991","Arizona","04","Maricopa","013","Maricopa, AZ",843027,18588913000,53889
"G0400150","1991","Arizona","04","Mohave","015","Mohave, AZ",23576,370202000,2705
"G0400170","1991","Arizona","04","Navajo","017","Navajo, AZ",11728,225716000,1246
"G0400190","1991","Arizona","04","Pima","019","Pima, AZ",211988,4081931000,15546
"G0400210","1991","Arizona","04","Pinal","021","Pinal, AZ",19973,394531000,1678
"G0400230","1991","Arizona","04","Santa Cruz","023","Santa Cruz, AZ",9752,156614000,982
"G0400250","1991","Arizona","04","Yavapai","025","Yavapai, AZ",25548,419635000,3396
"G0400270","1991","Arizona","04","Yuma","027","Yuma, AZ",22591,354298000,1998
"G0409990","1991","Arizona","04","Remainder of Arizona","999","Arizona Statewide No Fixed Loc",0,0,22
"G0500010","1991","Arkansas","05","Arkansas","001","Arkansas, AR",7628,131171000,627
"G0500030","1991","Arkansas","05","Ashley","003","Ashley, AR",7678,172581000,444
"G0500050","1991","Arkansas","05","Baxter","005","Baxter, AR",8979,137604000,831
"G0500070","1991","Arkansas","05","Benton","007","Benton, AR",40565,769090000,2229
"G0500090","1991","Arkansas","05","Boone","009","Boone, AR",11345,194663000,747
"G0500110","1991","Arkansas","05","Bradley","011","Bradley, AR",2779,38080000,272
"G0500130","1991","Arkansas","05","Calhoun","013","Calhoun, AR",677,10297000,84
"G0500150","1991","Arkansas","05","Carroll","015","Carroll, AR",6303,89876000,590
"G0500170","1991","Arkansas","05","Chicot","017","Chicot, AR",2387,30311000,284
"G0500190","1991","Arkansas","05","Clark","019","Clark, AR",5816,91034000,525
"G0500210","1991","Arkansas","05","Clay","021","Clay, AR",4066,60546000,351
"G0500230","1991","Arkansas","05","Cleburne","023","Cleburne, AR",3977,61583000,423
"G0500250","1991","Arkansas","05","Cleveland","025","Cleveland, AR",528,7395000,97
"G0500270","1991","Arkansas","05","Columbia","027","Columbia, AR",8393,146469000,634
"G0500290","1991","Arkansas","05","Conway","029","Conway, AR",5082,90556000,365
"G0500310","1991","Arkansas","05","Craighead","031","Craighead, AR",25679,434533000,1832
"G0500330","1991","Arkansas","05","Crawford","033","Crawford, AR",9133,146371000,740
"G0500350","1991","Arkansas","05","Crittenden","035","Crittenden, AR",11750,188464000,905
"G0500370","1991","Arkansas","05","Cross","037","Cross, AR",4038,66179000,335
"G0500390","1991","Arkansas","05","Dallas","039","Dallas, AR",2768,45229000,264
"G0500410","1991","Arkansas","05","Desha","041","Desha, AR",3837,62961000,388
"G0500430","1991","Arkansas","05","Drew","043","Drew, AR",4571,69296000,358
"G0500450","1991","Arkansas","05","Faulkner","045","Faulkner, AR",18396,308965000,1166
"G0500470","1991","Arkansas","05","Franklin","047","Franklin, AR",2499,36758000,254
"G0500490","1991","Arkansas","05","Fulton","049","Fulton, AR",1194,13377000,163
"G0500510","1991","Arkansas","05","Garland","051","Garland, AR",24185,364619000,2132
"G0500530","1991","Arkansas","05","Grant","053","Grant, AR",2658,43173000,213
"G0500550","1991","Arkansas","05","Greene","055","Greene, AR",9630,160874000,664
"G0500570","1991","Arkansas","05","Hempstead","057","Hempstead, AR",5410,88589000,414
"G0500590","1991","Arkansas","05","Hot Spring","059","Hot Spring, AR",4650,74814000,472
"G0500610","1991","Arkansas","05","Howard","061","Howard, AR",6308,99434000,290
"G0500630","1991","Arkansas","05","Independence","063","Independence, AR",11710,204076000,720
"G0500650","1991","Arkansas","05","Izard","065","Izard, AR",2259,26798000,212
"G0500670","1991","Arkansas","05","Jackson","067","Jackson, AR",4452,78147000,460
"G0500690","1991","Arkansas","05","Jefferson","069","Jefferson, AR",24704,448182000,1719
"G0500710","1991","Arkansas","05","Johnson","071","Johnson, AR",4852,70887000,291
"G0500730","1991","Arkansas","05","Lafayette","073","Lafayette, AR",1327,19417000,157
"G0500750","1991","Arkansas","05","Lawrence","075","Lawrence, AR",3510,47806000,337
"G0500770","1991","Arkansas","05","Lee","077","Lee, AR",1178,18294000,144
"G0500790","1991","Arkansas","05","Lincoln","079","Lincoln, AR",1037,15407000,125
"G0500810","1991","Arkansas","05","Little River","081","Little River, AR",3306,87458000,212
"G0500830","1991","Arkansas","05","Logan","083","Logan, AR",3863,54937000,378
"G0500850","1991","Arkansas","05","Lonoke","085","Lonoke, AR",6013,90364000,647
"G0500870","1991","Arkansas","05","Madison","087","Madison, AR",1836,23555000,149
"G0500890","1991","Arkansas","05","Marion","089","Marion, AR",2009,28135000,177
"G0500910","1991","Arkansas","05","Miller","091","Miller, AR",10251,203479000,675
"G0500930","1991","Arkansas","05","Mississippi","093","Mississippi, AR",15386,276941000,987
"G0500950","1991","Arkansas","05","Monroe","095","Monroe, AR",1721,21799000,268
"G0500970","1991","Arkansas","05","Montgomery","097","Montgomery, AR",1220,14749000,210
"G0500990","1991","Arkansas","05","Nevada","099","Nevada, AR",1655,25210000,152
"G0501010","1991","Arkansas","05","Newton","101","Newton, AR",442,4436000,94
"G0501030","1991","Arkansas","05","Ouachita","103","Ouachita, AR",9445,180831000,650
"G0501050","1991","Arkansas","05","Perry","105","Perry, AR",421,7713000,82
"G0501070","1991","Arkansas","05","Phillips","107","Phillips, AR",5818,84850000,598
"G0501090","1991","Arkansas","05","Pike","109","Pike, AR",1670,22663000,190
"G0501110","1991","Arkansas","05","Poinsett","111","Poinsett, AR",4614,70282000,434
"G0501130","1991","Arkansas","05","Polk","113","Polk, AR",3710,48962000,334
"G0501150","1991","Arkansas","05","Pope","115","Pope, AR",16250,309637000,1156
"G0501170","1991","Arkansas","05","Prairie","117","Prairie, AR",1417,20183000,178
"G0501190","1991","Arkansas","05","Pulaski","119","Pulaski, AR",183231,3719757000,11013
"G0501210","1991","Arkansas","05","Randolph","121","Randolph, AR",3886,53165000,275
"G0501230","1991","Arkansas","05","St Francis","123","St. Francis, AR",6019,85720000,543
"G0501250","1991","Arkansas","05","Saline","125","Saline, AR",8819,157296000,892
"G0501270","1991","Arkansas","05","Scott","127","Scott, AR",2175,26613000,145
"G0501290","1991","Arkansas","05","Searcy","129","Searcy, AR",1388,11581000,108
"G0501310","1991","Arkansas","05","Sebastian","131","Sebastian, AR",57327,1121775000,3139
"G0501330","1991","Arkansas","05","Sevier","133","Sevier, AR",4302,57454000,278
"G0501350","1991","Arkansas","05","Sharp","135","Sharp, AR",2027,26439000,283
"G0501370","1991","Arkansas","05","Stone","137","Stone, AR",1541,18464000,194
"G0501390","1991","Arkansas","05","Union","139","Union, AR",16674,324667000,1301
"G0501410","1991","Arkansas","05","Van Buren","141","Van Buren, AR",2590,30087000,252
"G0501430","1991","Arkansas","05","Washington","143","Washington, AR",46885,811606000,3003
"G0501450","1991","Arkansas","05","White","145","White, AR",14626,242760000,1172
"G0501470","1991","Arkansas","05","Woodruff","147","Woodruff, AR",1515,23107000,146
"G0501490","1991","Arkansas","05","Yell","149","Yell, AR",5009,65135000,328
"G0509990","1991","Arkansas","05","Remainder of Arkansas","999","Arkansas Statewide No Fixed Loc",2512,44103000,60
"G0600010","1991","California","06","Alameda","001","Alameda, CA",504883,13637711000,33057
"G0600030","1991","California","06","Alpine","003","Alpine, CA",700,5603000,42
"G0600050","1991","California","06","Amador","005","Amador, CA",6473,116151000,839
"G0600070","1991","California","06","Butte","007","Butte, CA",45442,780267000,4669
"G0600090","1991","California","06","Calaveras","009","Calaveras, CA",4887,80501000,860
"G0600110","1991","California","06","Colusa","011","Colusa, CA",3087,57291000,360
"G0600130","1991","California","06","Contra Costa","013","Contra Costa, CA",265255,7131488000,20514
"G0600150","1991","California","06","Del Norte","015","Del Norte, CA",4118,65225000,601
"G0600170","1991","California","06","El Dorado","017","El Dorado, CA",26090,474566000,3446
"G0600190","1991","California","06","Fresno","019","Fresno, CA",190796,4026775000,15057
"G0600210","1991","California","06","Glenn","021","Glenn, CA",4445,99653000,508
"G0600230","1991","California","06","Humboldt","023","Humboldt, CA",33781,609868000,3555
"G0600250","1991","California","06","Imperial","025","Imperial, CA",22112,355254000,2198
"G0600270","1991","California","06","Inyo","027","Inyo, CA",4619,75488000,617
"G0600290","1991","California","06","Kern","029","Kern, CA",135825,2956024000,10954
"G0600310","1991","California","06","Kings","031","Kings, CA",16601,317807000,1426
"G0600330","1991","California","06","Lake","033","Lake, CA",8019,135962000,1153
"G0600350","1991","California","06","Lassen","035","Lassen, CA",3961,65561000,566
"G0600370","1991","California","06","Los Angeles","037","Los Angeles, CA",3701167,99860950000,218714
"G0600390","1991","California","06","Madera","039","Madera, CA",16761,309281000,1723
"G0600410","1991","California","06","Marin","041","Marin, CA",87208,2371720000,9472
"G0600430","1991","California","06","Mariposa","043","Mariposa, CA",2999,53518000,371
"G0600450","1991","California","06","Mendocino","045","Mendocino, CA",20155,358633000,2622
"G0600470","1991","California","06","Merced","047","Merced, CA",34195,611090000,2802
"G0600490","1991","California","06","Modoc","049","Modoc, CA",1157,20965000,203
"G0600510","1991","California","06","Mono","051","Mono, CA",3899,58796000,492
"G0600530","1991","California","06","Monterey","053","Monterey, CA",85875,1787519000,8117
"G0600550","1991","California","06","Napa","055","Napa, CA",36406,806896000,3223
"G0600570","1991","California","06","Nevada","057","Nevada, CA",19375,352740000,2602
"G0600590","1991","California","06","Orange","059","Orange, CA",1143265,29839507000,71462
"G0600610","1991","California","06","Placer","061","Placer, CA",54317,1131627000,5744
"G0600630","1991","California","06","Plumas","063","Plumas, CA",3786,72006000,626
"G0600650","1991","California","06","Riverside","065","Riverside, CA",276055,5482728000,22826
"G0600670","1991","California","06","Sacramento","067","Sacramento, CA",341360,7705325000,25193
"G0600690","1991","California","06","San Benito","069","San Benito, CA",6932,135378000,735
"G0600710","1991","California","06","San Bernardino","071","San Bernardino, CA",359798,7557253000,25326
"G0600730","1991","California","06","San Diego","073","San Diego, CA",831705,19104818000,60541
"G0600750","1991","California","06","San Francisco","075","San Francisco, CA",514147,15904965000,31628
"G0600770","1991","California","06","San Joaquin","077","San Joaquin, CA",125706,2699141000,9826
"G0600790","1991","California","06","San Luis Obispo","079","San Luis Obispo, CA",58703,1061069000,6039
"G0600810","1991","California","06","San Mateo","081","San Mateo, CA",300557,9055603000,18704
"G0600830","1991","California","06","Santa Barbara","083","Santa Barbara, CA",125743,2846153000,10384
"G0600850","1991","California","06","Santa Clara","085","Santa Clara, CA",798418,26819089000,39573
"G0600870","1991","California","06","Santa Cruz","087","Santa Cruz, CA",72265,1567942000,6718
"G0600890","1991","California","06","Shasta","089","Shasta, CA",42093,853088000,4571
"G0600910","1991","California","06","Sierra","091","Sierra, CA",380,8570000,78
"G0600930","1991","California","06","Siskiyou","093","Siskiyou, CA",9293,149083000,1301
"G0600950","1991","California","06","Solano","095","Solano, CA",76541,1676819000,6084
"G0600970","1991","California","06","Sonoma","097","Sonoma, CA",125808,2801713000,12130
"G0600990","1991","California","06","Stanislaus","099","Stanislaus, CA",101367,2119588000,7794
"G0601010","1991","California","06","Sutter","101","Sutter, CA",13897,265992000,1576
"G0601030","1991","California","06","Tehama","103","Tehama, CA",9516,163176000,977
"G0601050","1991","California","06","Trinity","105","Trinity, CA",1765,29663000,317
"G0601070","1991","California","06","Tulare","107","Tulare, CA",65689,1255835000,5873
"G0601090","1991","California","06","Tuolumne","109","Tuolumne, CA",10833,194781000,1531
"G0601110","1991","California","06","Ventura","111","Ventura, CA",193925,4525756000,15170
"G0601130","1991","California","06","Yolo","113","Yolo, CA",44929,1012202000,3183
"G0601150","1991","California","06","Yuba","115","Yuba, CA",9030,174942000,936
"G0609990","1991","California","06","Remainder of California","999","California Statewide No Fixed Loc",11495,413307000,79
"G0800010","1991","Colorado","08","Adams","001","Adams, CO",84324,1854033000,5900
"G0800030","1991","Colorado","08","Alamosa","003","Alamosa, CO",3555,53403000,406
"G0800050","1991","Colorado","08","Arapahoe","005","Arapahoe, CO",165104,4155285000,12452
"G0800070","1991","Colorado","08","Archuleta","007","Archuleta, CO",1236,17999000,218
"G0800090","1991","Colorado","08","Baca","009","Baca, CO",375,4633000,110
"G0800110","1991","Colorado","08","Bent","011","Bent, CO",991,17943000,82
"G0800130","1991","Colorado","08","Boulder","013","Boulder, CO",98469,2459381000,7687
"G0800150","1991","Colorado","08","Chaffee","015","Chaffee, CO",2685,34842000,420
"G0800170","1991","Colorado","08","Cheyenne","017","Cheyenne, CO",327,5232000,67
"G0800190","1991","Colorado","08","Clear Creek","019","Clear Creek, CO",2104,42558000,187
"G0800210","1991","Colorado","08","Conejos","021","Conejos, CO",665,8704000,96
"G0800230","1991","Colorado","08","Costilla","023","Costilla, CO",249,2427000,30
"G0800250","1991","Colorado","08","Crowley","025","Crowley, CO",210,2185000,35
"G0800270","1991","Colorado","08","Custer","027","Custer, CO",205,2674000,67
"G0800290","1991","Colorado","08","Delta","029","Delta, CO",3010,45533000,519
"G0800310","1991","Colorado","08","Denver","031","Denver, CO",340565,8841065000,19695
"G0800330","1991","Colorado","08","Dolores","033","Dolores, CO",152,1944000,36
"G0800350","1991","Colorado","08","Douglas","035","Douglas, CO",9685,187957000,1446
"G0800370","1991","Colorado","08","Eagle","037","Eagle, CO",16938,267289000,1447
"G0800390","1991","Colorado","08","Elbert","039","Elbert, CO",1038,16908000,169
"G0800410","1991","Colorado","08","El Paso","041","El Paso, CO",127793,2609581000,9721
"G0800430","1991","Colorado","08","Fremont","043","Fremont, CO",5934,89623000,659
"G0800450","1991","Colorado","08","Garfield","045","Garfield, CO",9694,176172000,1237
"G0800470","1991","Colorado","08","Gilpin","047","Gilpin, CO",227,5797000,79
"G0800490","1991","Colorado","08","Grand","049","Grand, CO",4107,44401000,454
"G0800510","1991","Colorado","08","Gunnison","051","Gunnison, CO",4291,48020000,533
"G0800530","1991","Colorado","08","Hinsdale","053","Hinsdale, CO",81,1202000,35
"G0800550","1991","Colorado","08","Huerfano","055","Huerfano, CO",749,8658000,151
"G0800570","1991","Colorado","08","Jackson","057","Jackson, CO",274,5624000,47
"G0800590","1991","Colorado","08","Jefferson","059","Jefferson, CO",138188,3588876000,11123
"G0800610","1991","Colorado","08","Kiowa","061","Kiowa, CO",135,1258000,44
"G0800630","1991","Colorado","08","Kit Carson","063","Kit Carson, CO",1594,21023000,234
"G0800650","1991","Colorado","08","Lake","065","Lake, CO",1319,22173000,178
"G0800670","1991","Colorado","08","La Plata","067","La Plata, CO",10623,165411000,1296
"G0800690","1991","Colorado","08","Larimer","069","Larimer, CO",60750,1211694000,5422
"G0800710","1991","Colorado","08","Las Animas","071","Las Animas, CO",1970,28223000,294
"G0800730","1991","Colorado","08","Lincoln","073","Lincoln, CO",998,13784000,126
"G0800750","1991","Colorado","08","Logan","075","Logan, CO",4882,73136000,544
"G0800770","1991","Colorado","08","Mesa","077","Mesa, CO",28902,528559000,2573
"G0800790","1991","Colorado","08","Mineral","079","Mineral, CO",71,1329000,35
"G0800810","1991","Colorado","08","Moffat","081","Moffat, CO",2575,52532000,293
"G0800830","1991","Colorado","08","Montezuma","083","Montezuma, CO",3931,73073000,516
"G0800850","1991","Colorado","08","Montrose","085","Montrose, CO",6217,101635000,764
"G0800870","1991","Colorado","08","Morgan","087","Morgan, CO",6304,103455000,576
"G0800890","1991","Colorado","08","Otero","089","Otero, CO",4378,64202000,518
"G0800910","1991","Colorado","08","Ouray","091","Ouray, CO",486,7067000,142
"G0800930","1991","Colorado","08","Park","093","Park, CO",345,5429000,133
"G0800950","1991","Colorado","08","Phillips","095","Phillips, CO",627,8953000,135
"G0800970","1991","Colorado","08","Pitkin","097","Pitkin, CO",12927,202087000,1167
"G0800990","1991","Colorado","08","Prowers","099","Prowers, CO",3026,42765000,414
"G0801010","1991","Colorado","08","Pueblo","101","Pueblo, CO",34978,594948000,2728
"G0801030","1991","Colorado","08","Rio Blanco","103","Rio Blanco, CO",1850,47426000,185
"G0801050","1991","Colorado","08","Rio Grande","105","Rio Grande, CO",2408,35399000,328
"G0801070","1991","Colorado","08","Routt","107","Routt, CO",9964,181771000,754
"G0801090","1991","Colorado","08","Saguache","109","Saguache, CO",469,6595000,85
"G0801110","1991","Colorado","08","San Juan","111","San Juan, CO",54,1001000,40
"G0801130","1991","Colorado","08","San Miguel","113","San Miguel, CO",2078,26627000,305
"G0801150","1991","Colorado","08","Sedgwick","115","Sedgwick, CO",450,5926000,95
"G0801170","1991","Colorado","08","Summit","117","Summit, CO",13361,166759000,1047
"G0801190","1991","Colorado","08","Teller","119","Teller, CO",1552,26383000,352
"G0801210","1991","Colorado","08","Washington","121","Washington, CO",612,9727000,107
"G0801230","1991","Colorado","08","Weld","123","Weld, CO",39018,908729000,2713
"G0801250","1991","Colorado","08","Yuma","125","Yuma, CO",1618,22706000,295
"G0809990","1991","Colorado","08","Remainder of Colorado","999","Colorado Statewide No Fixed Loc",2020,76880000,84
"G0900010","1991","Connecticut","09","Fairfield","001","Fairfield, CT",400104,13627386000,26835
"G0900030","1991","Connecticut","09","Hartford","003","Hartford, CT",465518,13482803000,23466
"G0900050","1991","Connecticut","09","Litchfield","005","Litchfield, CT",52836,1249585000,4949
"G0900070","1991","Connecticut","09","Middlesex","007","Middlesex, CT",55608,1448569000,3851
"G0900090","1991","Connecticut","09","New Haven","009","New Haven, CT",318868,8331301000,21164
"G0900110","1991","Connecticut","09","New London","011","New London, CT",91598,2251183000,5738
"G0900130","1991","Connecticut","09","Tolland","013","Tolland, CT",22326,440501000,2405
"G0900150","1991","Connecticut","09","Windham","015","Windham, CT",26397,567675000,2085
"G0909990","1991","Connecticut","09","Remainder of Connecticut","999","Connecticut Statewide No Fixed Loc",165,3409000,5
"G1000010","1991","Delaware","10","Kent","001","Kent, DE",34871,624508000,2595
"G1000030","1991","Delaware","10","New Castle","003","New Castle, DE",233302,6257064000,12787
"G1000050","1991","Delaware","10","Sussex","005","Sussex, DE",39907,738913000,3768
"G1009990","1991","Delaware","10","Remainder of Delaware","999","Delaware Statewide No Fixed Loc",188,4828000,4
"G1109990","1991","District Of Columbia","11","Remainder of District Of Columbia","999","District of Columbia No Fixed Loc",402220,12297347000,19257
"G1200010","1991","Florida","12","Alachua","001","Alachua, FL",60995,1104135000,4730
"G1200030","1991","Florida","12","Baker","003","Baker, FL",1735,26468000,229
"G1200050","1991","Florida","12","Bay","005","Bay, FL",40513,649721000,3678
"G1200070","1991","Florida","12","Bradford","007","Bradford, FL",3685,52359000,378
"G1200090","1991","Florida","12","Brevard","009","Brevard, FL",136279,3069302000,9828
"G1200110","1991","Florida","12","Broward","011","Broward, FL",450135,9504055000,40689
"G1200130","1991","Florida","12","Calhoun","013","Calhoun, FL",1686,24271000,217
"G1200150","1991","Florida","12","Charlotte","015","Charlotte, FL",23467,372399000,2468
"G1200170","1991","Florida","12","Citrus","017","Citrus, FL",19016,329533000,1958
"G1200190","1991","Florida","12","Clay","019","Clay, FL",22309,362390000,2217
"G1200210","1991","Florida","12","Collier","021","Collier, FL",59992,1068178000,6071
"G1200230","1991","Florida","12","Columbia","023","Columbia, FL",13001,227985000,987
"G1200250","1991","Florida","12","Dade","025","Dade, FL",747825,16657577000,61129
"G1200270","1991","Florida","12","Desoto","027","De Soto, FL",4519,59970000,400
