GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,DZ6001,DZ8001,DZ9001
"G0200900","1993","Alaska","02","Fairbanks North Star","090","Fairbanks North Star, AK",17746,480564000,2001
"G0201000","1993","Alaska","02","Haines","100","Haines, AK",371,10355000,93
"G0201100","1993","Alaska","02","Juneau","110","Juneau, AK",8369,226066000,958
"G0201220","1993","Alaska","02","Kenai Peninsula","122","Kenai Peninsula, AK",8934,258681000,1478
"G0201300","1993","Alaska","02","Ketchikan Gateway","130","Ketchikan Gateway, AK",5583,183250000,569
"G0201500","1993","Alaska","02","Kodiak Island","150","Kodiak Island, AK",4234,104148000,434
"G0201640","1993","Alaska","02","Lake And Peninsula","164","Lake and Pennisula, AK",557,5136000,49
"G0201700","1993","Alaska","02","Matanuska-Susitna","170","Matanuska Susitna, AK",6193,150711000,976
"G0201800","1993","Alaska","02","Nome","180","Nome, AK",1713,38200000,163
"G0201850","1993","Alaska","02","North Slope","185","North Slope, AK",1575,61762000,118
"G0201880","1993","Alaska","02","Northwest Arctic","188","Northwest Arctic, AK",1068,41653000,86
"G0202010","1993","Alaska","02","Prince Of Wales-Outer Ketchikan","201","Prince of Wales-Outer Ketchikan , AK",1074,33075000,123
"G0202200","1993","Alaska","02","Sitka","220","Sitka, AK",3042,75954000,334
"G0202310","1993","Alaska","02","Skagway-Yakutat-Angoon","231","Skagway-Yakutat-Angoon, AK",849,23765000,175
"G0202400","1993","Alaska","02","Southeast Fairbanks","240","Southeast Fairbanks, AK",495,9676000,132
"G0202610","1993","Alaska","02","Valdez-Cordova","261","Valdez-Cordova, AK",1992,54811000,367
"G0202700","1993","Alaska","02","Wade Hampton","270","Wade Hampton, AK",456,6054000,67
"G0202800","1993","Alaska","02","Wrangell-Petersburg","280","Wrangel-Petersburg, AK",1684,51811000,262
"G0202900","1993","Alaska","02","Yukon-Koyukuk","290","Yukon-Koyukuk, AK",673,24335000,131
"G0209990","1993","Alaska","02","Remainder of Alaska","999","Alaska Statewide No Fixed Loc",2900,198950000,40
"G0400010","1993","Arizona","04","Apache","001","Apache, AZ",6095,106162000,445
"G0400030","1993","Arizona","04","Cochise","003","Cochise, AZ",18661,328180000,1928
"G0400050","1993","Arizona","04","Coconino","005","Coconino, AZ",29668,515542000,2844
"G0400070","1993","Arizona","04","Gila","007","Gila, AZ",9887,217661000,919
"G0400090","1993","Arizona","04","Graham","009","Graham, AZ",3354,47196000,418
"G0400110","1993","Arizona","04","Greenlee","011","Greenlee, AZ",0,0,100
"G0400120","1993","Arizona","04","La Paz","012","La Paz, AZ",2537,37029000,320
"G0400130","1993","Arizona","04","Maricopa","013","Maricopa, AZ",898129,21510071000,57010
"G0400150","1993","Arizona","04","Mohave","015","Mohave, AZ",24879,416780000,2883
"G0400170","1993","Arizona","04","Navajo","017","Navajo, AZ",12958,266102000,1324
"G0400190","1993","Arizona","04","Pima","019","Pima, AZ",224433,4528989000,16298
"G0400210","1993","Arizona","04","Pinal","021","Pinal, AZ",24437,534784000,1762
"G0400230","1993","Arizona","04","Santa Cruz","023","Santa Cruz, AZ",10522,163904000,1055
"G0400250","1993","Arizona","04","Yavapai","025","Yavapai, AZ",29146,490429000,3558
"G0400270","1993","Arizona","04","Yuma","027","Yuma, AZ",27996,449604000,2271
"G0409990","1993","Arizona","04","Remainder of Arizona","999","Arizona Statewide No Fixed Loc",0,0,31
"G0500010","1993","Arkansas","05","Arkansas","001","Arkansas, AR",7697,142812000,613
"G0500030","1993","Arkansas","05","Ashley","003","Ashley, AR",8028,187059000,483
"G0500050","1993","Arkansas","05","Baxter","005","Baxter, AR",10082,173975000,918
"G0500070","1993","Arkansas","05","Benton","007","Benton, AR",45935,937496000,2627
"G0500090","1993","Arkansas","05","Boone","009","Boone, AR",12598,242527000,821
"G0500110","1993","Arkansas","05","Bradley","011","Bradley, AR",2910,43270000,296
"G0500130","1993","Arkansas","05","Calhoun","013","Calhoun, AR",874,15367000,94
"G0500150","1993","Arkansas","05","Carroll","015","Carroll, AR",7621,116208000,670
"G0500170","1993","Arkansas","05","Chicot","017","Chicot, AR",2769,40980000,306
"G0500190","1993","Arkansas","05","Clark","019","Clark, AR",6878,112395000,574
"G0500210","1993","Arkansas","05","Clay","021","Clay, AR",4229,63719000,361
"G0500230","1993","Arkansas","05","Cleburne","023","Cleburne, AR",4246,66722000,467
"G0500250","1993","Arkansas","05","Cleveland","025","Cleveland, AR",677,8997000,95
"G0500270","1993","Arkansas","05","Columbia","027","Columbia, AR",8060,157117000,648
"G0500290","1993","Arkansas","05","Conway","029","Conway, AR",5207,93501000,367
"G0500310","1993","Arkansas","05","Craighead","031","Craighead, AR",27004,501953000,1984
"G0500330","1993","Arkansas","05","Crawford","033","Crawford, AR",9873,171117000,824
"G0500350","1993","Arkansas","05","Crittenden","035","Crittenden, AR",11878,207285000,937
"G0500370","1993","Arkansas","05","Cross","037","Cross, AR",4519,74818000,367
"G0500390","1993","Arkansas","05","Dallas","039","Dallas, AR",2812,49367000,269
"G0500410","1993","Arkansas","05","Desha","041","Desha, AR",4332,78889000,385
"G0500430","1993","Arkansas","05","Drew","043","Drew, AR",5359,84964000,381
"G0500450","1993","Arkansas","05","Faulkner","045","Faulkner, AR",20714,378137000,1296
"G0500470","1993","Arkansas","05","Franklin","047","Franklin, AR",2833,46502000,250
"G0500490","1993","Arkansas","05","Fulton","049","Fulton, AR",1387,16961000,168
"G0500510","1993","Arkansas","05","Garland","051","Garland, AR",25861,425131000,2346
"G0500530","1993","Arkansas","05","Grant","053","Grant, AR",2860,50422000,221
"G0500550","1993","Arkansas","05","Greene","055","Greene, AR",10018,173449000,714
"G0500570","1993","Arkansas","05","Hempstead","057","Hempstead, AR",6257,110857000,431
"G0500590","1993","Arkansas","05","Hot Spring","059","Hot Spring, AR",5106,91365000,514
"G0500610","1993","Arkansas","05","Howard","061","Howard, AR",6748,116046000,298
"G0500630","1993","Arkansas","05","Independence","063","Independence, AR",13147,239830000,774
"G0500650","1993","Arkansas","05","Izard","065","Izard, AR",2038,26729000,220
"G0500670","1993","Arkansas","05","Jackson","067","Jackson, AR",4665,86127000,445
"G0500690","1993","Arkansas","05","Jefferson","069","Jefferson, AR",26302,501086000,1747
"G0500710","1993","Arkansas","05","Johnson","071","Johnson, AR",5553,82452000,335
"G0500730","1993","Arkansas","05","Lafayette","073","Lafayette, AR",1217,21366000,146
"G0500750","1993","Arkansas","05","Lawrence","075","Lawrence, AR",3764,52526000,375
"G0500770","1993","Arkansas","05","Lee","077","Lee, AR",1310,20143000,165
"G0500790","1993","Arkansas","05","Lincoln","079","Lincoln, AR",1541,26905000,138
"G0500810","1993","Arkansas","05","Little River","081","Little River, AR",3308,98827000,230
"G0500830","1993","Arkansas","05","Logan","083","Logan, AR",5215,77506000,392
"G0500850","1993","Arkansas","05","Lonoke","085","Lonoke, AR",6387,106151000,699
"G0500870","1993","Arkansas","05","Madison","087","Madison, AR",1814,27757000,181
"G0500890","1993","Arkansas","05","Marion","089","Marion, AR",2406,34703000,191
"G0500910","1993","Arkansas","05","Miller","091","Miller, AR",11387,231572000,731
"G0500930","1993","Arkansas","05","Mississippi","093","Mississippi, AR",16884,313811000,964
"G0500950","1993","Arkansas","05","Monroe","095","Monroe, AR",1791,23239000,264
"G0500970","1993","Arkansas","05","Montgomery","097","Montgomery, AR",1033,13405000,180
"G0500990","1993","Arkansas","05","Nevada","099","Nevada, AR",1747,29909000,162
"G0501010","1993","Arkansas","05","Newton","101","Newton, AR",462,4849000,103
"G0501030","1993","Arkansas","05","Ouachita","103","Ouachita, AR",9153,178338000,671
"G0501050","1993","Arkansas","05","Perry","105","Perry, AR",511,7690000,91
"G0501070","1993","Arkansas","05","Phillips","107","Phillips, AR",5749,89510000,590
"G0501090","1993","Arkansas","05","Pike","109","Pike, AR",1920,30714000,227
"G0501110","1993","Arkansas","05","Poinsett","111","Poinsett, AR",4885,74973000,423
"G0501130","1993","Arkansas","05","Polk","113","Polk, AR",4465,63311000,406
"G0501150","1993","Arkansas","05","Pope","115","Pope, AR",17741,365416000,1257
"G0501170","1993","Arkansas","05","Prairie","117","Prairie, AR",1267,18375000,187
"G0501190","1993","Arkansas","05","Pulaski","119","Pulaski, AR",190807,4263956000,11353
"G0501210","1993","Arkansas","05","Randolph","121","Randolph, AR",4841,70362000,320
"G0501230","1993","Arkansas","05","St Francis","123","St. Francis, AR",6377,102865000,560
"G0501250","1993","Arkansas","05","Saline","125","Saline, AR",10615,195272000,1054
"G0501270","1993","Arkansas","05","Scott","127","Scott, AR",2521,35294000,165
"G0501290","1993","Arkansas","05","Searcy","129","Searcy, AR",1613,14220000,134
"G0501310","1993","Arkansas","05","Sebastian","131","Sebastian, AR",62982,1238344000,3240
"G0501330","1993","Arkansas","05","Sevier","133","Sevier, AR",4441,72070000,300
"G0501350","1993","Arkansas","05","Sharp","135","Sharp, AR",2296,32435000,311
"G0501370","1993","Arkansas","05","Stone","137","Stone, AR",1876,24565000,209
"G0501390","1993","Arkansas","05","Union","139","Union, AR",17756,366518000,1343
"G0501410","1993","Arkansas","05","Van Buren","141","Van Buren, AR",2320,31777000,289
"G0501430","1993","Arkansas","05","Washington","143","Washington, AR",52265,993953000,3362
"G0501450","1993","Arkansas","05","White","145","White, AR",16250,290019000,1236
"G0501470","1993","Arkansas","05","Woodruff","147","Woodruff, AR",1770,29473000,166
"G0501490","1993","Arkansas","05","Yell","149","Yell, AR",5392,80386000,329
"G0509990","1993","Arkansas","05","Remainder of Arkansas","999","Arkansas Statewide No Fixed Loc",786,27087000,53
"G0600010","1993","California","06","Alameda","001","Alameda, CA",501857,14615563000,33574
"G0600030","1993","California","06","Alpine","003","Alpine, CA",1060,8348000,43
"G0600050","1993","California","06","Amador","005","Amador, CA",6587,123500000,820
"G0600070","1993","California","06","Butte","007","Butte, CA",44687,837707000,4587
"G0600090","1993","California","06","Calaveras","009","Calaveras, CA",4972,83423000,871
"G0600110","1993","California","06","Colusa","011","Colusa, CA",2946,59283000,358
"G0600130","1993","California","06","Contra Costa","013","Contra Costa, CA",262842,7857260000,20535
"G0600150","1993","California","06","Del Norte","015","Del Norte, CA",4239,64714000,521
"G0600170","1993","California","06","El Dorado","017","El Dorado, CA",26593,508900000,3380
"G0600190","1993","California","06","Fresno","019","Fresno, CA",189401,4155640000,15118
"G0600210","1993","California","06","Glenn","021","Glenn, CA",4248,92926000,479
"G0600230","1993","California","06","Humboldt","023","Humboldt, CA",34228,647456000,3638
"G0600250","1993","California","06","Imperial","025","Imperial, CA",23188,396637000,2264
"G0600270","1993","California","06","Inyo","027","Inyo, CA",4072,67309000,617
"G0600290","1993","California","06","Kern","029","Kern, CA",127964,2902518000,10671
"G0600310","1993","California","06","Kings","031","Kings, CA",16576,330012000,1459
"G0600330","1993","California","06","Lake","033","Lake, CA",7984,138281000,1168
"G0600350","1993","California","06","Lassen","035","Lassen, CA",4060,72551000,580
"G0600370","1993","California","06","Los Angeles","037","Los Angeles, CA",3495246,99513892000,212252
"G0600390","1993","California","06","Madera","039","Madera, CA",17149,345528000,1694
"G0600410","1993","California","06","Marin","041","Marin, CA",86905,2345040000,9458
"G0600430","1993","California","06","Mariposa","043","Mariposa, CA",3051,56901000,366
"G0600450","1993","California","06","Mendocino","045","Mendocino, CA",20670,383924000,2627
"G0600470","1993","California","06","Merced","047","Merced, CA",34463,647372000,2809
"G0600490","1993","California","06","Modoc","049","Modoc, CA",1414,27650000,210
"G0600510","1993","California","06","Mono","051","Mono, CA",5695,72920000,531
"G0600530","1993","California","06","Monterey","053","Monterey, CA",89249,1942263000,8132
"G0600550","1993","California","06","Napa","055","Napa, CA",36494,875284000,3245
"G0600570","1993","California","06","Nevada","057","Nevada, CA",19913,375032000,2563
"G0600590","1993","California","06","Orange","059","Orange, CA",1125311,31295576000,70438
"G0600610","1993","California","06","Placer","061","Placer, CA",56654,1315232000,5507
"G0600630","1993","California","06","Plumas","063","Plumas, CA",4152,79362000,666
"G0600650","1993","California","06","Riverside","065","Riverside, CA",283721,5769748000,22874
"G0600670","1993","California","06","Sacramento","067","Sacramento, CA",340776,8286047000,24675
"G0600690","1993","California","06","San Benito","069","San Benito, CA",6732,142874000,751
"G0600710","1993","California","06","San Bernardino","071","San Bernardino, CA",360768,8063396000,25050
"G0600730","1993","California","06","San Diego","073","San Diego, CA",817501,20062623000,59896
"G0600750","1993","California","06","San Francisco","075","San Francisco, CA",487834,16811193000,30013
"G0600770","1993","California","06","San Joaquin","077","San Joaquin, CA",124002,2829558000,9671
"G0600790","1993","California","06","San Luis Obispo","079","San Luis Obispo, CA",58525,1157152000,5979
"G0600810","1993","California","06","San Mateo","081","San Mateo, CA",291869,9877409000,18729
"G0600830","1993","California","06","Santa Barbara","083","Santa Barbara, CA",119711,2867873000,10201
"G0600850","1993","California","06","Santa Clara","085","Santa Clara, CA",777418,28862163000,39862
"G0600870","1993","California","06","Santa Cruz","087","Santa Cruz, CA",72147,1754964000,6492
"G0600890","1993","California","06","Shasta","089","Shasta, CA",41121,868146000,4478
"G0600910","1993","California","06","Sierra","091","Sierra, CA",407,10740000,77
"G0600930","1993","California","06","Siskiyou","093","Siskiyou, CA",9088,152136000,1262
"G0600950","1993","California","06","Solano","095","Solano, CA",80606,1846431000,6228
"G0600970","1993","California","06","Sonoma","097","Sonoma, CA",128719,3043832000,12195
"G0600990","1993","California","06","Stanislaus","099","Stanislaus, CA",102636,2282436000,7714
"G0601010","1993","California","06","Sutter","101","Sutter, CA",14902,295697000,1614
"G0601030","1993","California","06","Tehama","103","Tehama, CA",9347,168374000,941
"G0601050","1993","California","06","Trinity","105","Trinity, CA",1620,30783000,308
"G0601070","1993","California","06","Tulare","107","Tulare, CA",68648,1355790000,5805
"G0601090","1993","California","06","Tuolumne","109","Tuolumne, CA",11049,210468000,1492
"G0601110","1993","California","06","Ventura","111","Ventura, CA",191480,4634520000,15067
"G0601130","1993","California","06","Yolo","113","Yolo, CA",45421,1106795000,3182
"G0601150","1993","California","06","Yuba","115","Yuba, CA",8559,173848000,877
"G0609990","1993","California","06","Remainder of California","999","California Statewide No Fixed Loc",7513,299397000,77
"G0800010","1993","Colorado","08","Adams","001","Adams, CO",96339,2351160000,6237
"G0800030","1993","Colorado","08","Alamosa","003","Alamosa, CO",4083,67422000,440
"G0800050","1993","Colorado","08","Arapahoe","005","Arapahoe, CO",195330,5516319000,13436
"G0800070","1993","Colorado","08","Archuleta","007","Archuleta, CO",1432,19316000,284
"G0800090","1993","Colorado","08","Baca","009","Baca, CO",579,7349000,111
"G0800110","1993","Colorado","08","Bent","011","Bent, CO",1016,24872000,79
"G0800130","1993","Colorado","08","Boulder","013","Boulder, CO",112123,2886682000,8691
"G0800150","1993","Colorado","08","Chaffee","015","Chaffee, CO",3847,57539000,488
"G0800170","1993","Colorado","08","Cheyenne","017","Cheyenne, CO",327,5219000,66
"G0800190","1993","Colorado","08","Clear Creek","019","Clear Creek, CO",2032,38030000,215
"G0800210","1993","Colorado","08","Conejos","021","Conejos, CO",720,10609000,107
"G0800230","1993","Colorado","08","Costilla","023","Costilla, CO",214,2705000,35
"G0800250","1993","Colorado","08","Crowley","025","Crowley, CO",247,2854000,40
"G0800270","1993","Colorado","08","Custer","027","Custer, CO",354,4245000,85
"G0800290","1993","Colorado","08","Delta","029","Delta, CO",3903,62363000,576
"G0800310","1993","Colorado","08","Denver","031","Denver, CO",351837,9770350000,20000
"G0800330","1993","Colorado","08","Dolores","033","Dolores, CO",173,2978000,31
"G0800350","1993","Colorado","08","Douglas","035","Douglas, CO",14749,314028000,1978
"G0800370","1993","Colorado","08","Eagle","037","Eagle, CO",19528,348255000,1724
"G0800390","1993","Colorado","08","Elbert","039","Elbert, CO",964,16929000,200
"G0800410","1993","Colorado","08","El Paso","041","El Paso, CO",146463,3184860000,10874
"G0800430","1993","Colorado","08","Fremont","043","Fremont, CO",6546,102824000,687
"G0800450","1993","Colorado","08","Garfield","045","Garfield, CO",10223,198757000,1383
"G0800470","1993","Colorado","08","Gilpin","047","Gilpin, CO",2847,48142000,108
"G0800490","1993","Colorado","08","Grand","049","Grand, CO",4634,53531000,520
"G0800510","1993","Colorado","08","Gunnison","051","Gunnison, CO",5419,69494000,656
"G0800530","1993","Colorado","08","Hinsdale","053","Hinsdale, CO",128,2832000,43
"G0800550","1993","Colorado","08","Huerfano","055","Huerfano, CO",871,10947000,157
"G0800570","1993","Colorado","08","Jackson","057","Jackson, CO",303,6503000,62
"G0800590","1993","Colorado","08","Jefferson","059","Jefferson, CO",138601,3430402000,12341
"G0800610","1993","Colorado","08","Kiowa","061","Kiowa, CO",210,2767000,46
"G0800630","1993","Colorado","08","Kit Carson","063","Kit Carson, CO",1610,23535000,248
"G0800650","1993","Colorado","08","Lake","065","Lake, CO",1318,23473000,183
"G0800670","1993","Colorado","08","La Plata","067","La Plata, CO",12457,213472000,1493
"G0800690","1993","Colorado","08","Larimer","069","Larimer, CO",69921,1458360000,6026
"G0800710","1993","Colorado","08","Las Animas","071","Las Animas, CO",2186,31063000,301
"G0800730","1993","Colorado","08","Lincoln","073","Lincoln, CO",1068,15802000,126
"G0800750","1993","Colorado","08","Logan","075","Logan, CO",4963,83180000,571
"G0800770","1993","Colorado","08","Mesa","077","Mesa, CO",30815,614286000,2778
"G0800790","1993","Colorado","08","Mineral","079","Mineral, CO",83,1477000,42
"G0800810","1993","Colorado","08","Moffat","081","Moffat, CO",3370,85616000,310
"G0800830","1993","Colorado","08","Montezuma","083","Montezuma, CO",5317,102538000,607
"G0800850","1993","Colorado","08","Montrose","085","Montrose, CO",7872,136460000,892
"G0800870","1993","Colorado","08","Morgan","087","Morgan, CO",6751,121166000,622
"G0800890","1993","Colorado","08","Otero","089","Otero, CO",4391,62702000,504
"G0800910","1993","Colorado","08","Ouray","091","Ouray, CO",573,9481000,166
"G0800930","1993","Colorado","08","Park","093","Park, CO",677,9622000,179
"G0800950","1993","Colorado","08","Phillips","095","Phillips, CO",811,12528000,142
"G0800970","1993","Colorado","08","Pitkin","097","Pitkin, CO",14749,260658000,1316
"G0800990","1993","Colorado","08","Prowers","099","Prowers, CO",3349,52037000,429
"G0801010","1993","Colorado","08","Pueblo","101","Pueblo, CO",36299,687570000,2806
"G0801030","1993","Colorado","08","Rio Blanco","103","Rio Blanco, CO",1826,52785000,182
"G0801050","1993","Colorado","08","Rio Grande","105","Rio Grande, CO",2275,35842000,343
"G0801070","1993","Colorado","08","Routt","107","Routt, CO",11926,214783000,924
"G0801090","1993","Colorado","08","Saguache","109","Saguache, CO",536,8473000,94
"G0801110","1993","Colorado","08","San Juan","111","San Juan, CO",88,1903000,44
"G0801130","1993","Colorado","08","San Miguel","113","San Miguel, CO",3032,44012000,373
"G0801150","1993","Colorado","08","Sedgwick","115","Sedgwick, CO",466,6386000,93
"G0801170","1993","Colorado","08","Summit","117","Summit, CO",15937,207140000,1261
"G0801190","1993","Colorado","08","Teller","119","Teller, CO",3509,59637000,438
"G0801210","1993","Colorado","08","Washington","121","Washington, CO",704,10869000,109
"G0801230","1993","Colorado","08","Weld","123","Weld, CO",43258,964700000,3060
"G0801250","1993","Colorado","08","Yuma","125","Yuma, CO",1706,25498000,306
"G0809990","1993","Colorado","08","Remainder of Colorado","999","Colorado Statewide No Fixed Loc",1976,77208000,85
"G0900010","1993","Connecticut","09","Fairfield","001","Fairfield, CT",401700,14368366000,27094
"G0900030","1993","Connecticut","09","Hartford","003","Hartford, CT",445591,13692032000,23248
"G0900050","1993","Connecticut","09","Litchfield","005","Litchfield, CT",54047,1347355000,4925
"G0900070","1993","Connecticut","09","Middlesex","007","Middlesex, CT",54706,1489181000,3886
"G0900090","1993","Connecticut","09","New Haven","009","New Haven, CT",312714,8661256000,21006
"G0900110","1993","Connecticut","09","New London","011","New London, CT",87342,2387675000,5764
"G0900130","1993","Connecticut","09","Tolland","013","Tolland, CT",22736,484014000,2405
"G0900150","1993","Connecticut","09","Windham","015","Windham, CT",27326,607889000,2129
"G0909990","1993","Connecticut","09","Remainder of Connecticut","999","Connecticut Statewide No Fixed Loc",144,4780000,10
"G1000010","1993","Delaware","10","Kent","001","Kent, DE",35250,669917000,2676
"G1000030","1993","Delaware","10","New Castle","003","New Castle, DE",228265,7083404000,13313
"G1000050","1993","Delaware","10","Sussex","005","Sussex, DE",41432,804357000,3907
"G1009990","1993","Delaware","10","Remainder of Delaware","999","Delaware Statewide No Fixed Loc",74,1556000,6
"G1109990","1993","District Of Columbia","11","Remainder of District Of Columbia","999","District of Columbia No Fixed Loc",415677,13575075000,19318
"G1200010","1993","Florida","12","Alachua","001","Alachua, FL",62721,1245319000,4906
"G1200030","1993","Florida","12","Baker","003","Baker, FL",3526,62078000,257
"G1200050","1993","Florida","12","Bay","005","Bay, FL",45002,762221000,3996
"G1200070","1993","Florida","12","Bradford","007","Bradford, FL",3616,51710000,394
"G1200090","1993","Florida","12","Brevard","009","Brevard, FL",144594,3473885000,10460
"G1200110","1993","Florida","12","Broward","011","Broward, FL",480395,11023666000,43990
"G1200130","1993","Florida","12","Calhoun","013","Calhoun, FL",1713,24817000,219
"G1200150","1993","Florida","12","Charlotte","015","Charlotte, FL",25426,441581000,2619
"G1200170","1993","Florida","12","Citrus","017","Citrus, FL",20467,369104000,2117
"G1200190","1993","Florida","12","Clay","019","Clay, FL",23580,400061000,2394
