GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,C4S001,C4U001,C4V001
"G0101050","1978","Alabama","01","Perry","105","Perry, AL",1905,12863000,176
"G0101070","1978","Alabama","01","Pickens","107","Pickens, AL",3470,28565000,309
"G0101090","1978","Alabama","01","Pike","109","Pike, AL",6365,47295000,517
"G0101110","1978","Alabama","01","Randolph","111","Randolph, AL",3138,25407000,275
"G0101130","1978","Alabama","01","Russell","113","Russell, AL",7191,63564000,619
"G0101150","1978","Alabama","01","St Clair","115","St. Clair, AL",4655,43653000,438
"G0101170","1978","Alabama","01","Shelby","117","Shelby, AL",11625,120895000,840
"G0101190","1978","Alabama","01","Sumter","119","Sumter, AL",3163,25758000,223
"G0101210","1978","Alabama","01","Talladega","121","Talladega, AL",16949,169224000,993
"G0101230","1978","Alabama","01","Tallapoosa","123","Tallapoosa, AL",13124,102150000,640
"G0101250","1978","Alabama","01","Tuscaloosa","125","Tuscaloosa, AL",31898,328790000,2232
"G0101270","1978","Alabama","01","Walker","127","Walker, AL",12132,180999000,996
"G0101290","1978","Alabama","01","Washington","129","Washington, AL",3441,44441000,165
"G0101310","1978","Alabama","01","Wilcox","131","Wilcox, AL",0,0,206
"G0101330","1978","Alabama","01","Winston","133","Winston, AL",7256,62889000,391
"G0109990","1978","Alabama","01","Remainder of Alabama","999","Alabama Statewide No Fixed Loc",2099,33931000,403
"G0200100","1978","Alaska","02","Aleutian Islands","010","Aleutian Islands, AK",1563,21275000,52
"G0200200","1978","Alaska","02","Anchorage","020","Anchorage, AK",57311,1102190000,4167
"G0200300","1978","Alaska","02","Angoon","030","Angoon, AK",31,928000,11
"G0200400","1978","Alaska","02","Barrow","040","Barrow, AK",764,16915000,50
"G0200500","1978","Alaska","02","Bethel","050","Bethel, AK",1655,14090000,102
"G0200600","1978","Alaska","02","Bristol Bay Borough","060","Bristol Bay, AK",155,4857000,24
"G0200700","1978","Alaska","02","Dillingham","070","Dillingham (Bristol Bay), AK",520,11144000,54
"G0200800","1978","Alaska","02","Cordova-McCarthy","080","Cordova-McCarthy, AK",455,6371000,61
"G0200900","1978","Alaska","02","Fairbanks North Star","090","Fairbanks North Star, AK",13092,253665000,1073
"G0201000","1978","Alaska","02","Haines","100","Haines, AK",240,2529000,48
"G0201100","1978","Alaska","02","Juneau","110","Juneau, AK",4351,58615000,454
"G0201200","1978","Alaska","02","Kenai-Cook Inlet","120","Kenai-Cook Inlet, AK",4309,85240000,586
"G0201300","1978","Alaska","02","Ketchikan Gateway","130","Ketchikan Gateway, AK",4030,57893000,323
"G0201400","1978","Alaska","02","Kobuk","140","Kobuk, AK",493,5562000,54
"G0201500","1978","Alaska","02","Kodiak Island","150","Kodiak Island, AK",3095,43278000,232
"G0201600","1978","Alaska","02","Kuskokwim","160","Kuskokwim, AK",60,878000,23
"G0201700","1978","Alaska","02","Matanuska-Susitna","170","Matanuska Susitna, AK",1524,26253000,265
"G0201800","1978","Alaska","02","Nome","180","Nome, AK",792,10355000,93
"G0201900","1978","Alaska","02","Outer Ketchikan","190","Outer Ketchikan, AK",143,3170000,16
"G0202000","1978","Alaska","02","Prince Of Wales","200","Prince of Wales, AK",258,7144000,29
"G0202100","1978","Alaska","02","Seward","210","Seward, AK",814,9299000,83
"G0202200","1978","Alaska","02","Sitka","220","Sitka, AK",1788,34109000,159
"G0202300","1978","Alaska","02","Skagway-Yakutat","230","Skagway-Yakutat, AK",437,4191000,63
"G0202400","1978","Alaska","02","Southeast Fairbanks","240","Southeast Fairbanks, AK",295,2545000,49
"G0202500","1978","Alaska","02","Upper Yukon","250","Upper Yukon, AK",36,475000,14
"G0202600","1978","Alaska","02","Valdez-Chitina-Whittier","260","Valdez-Chitina-Whittier, AK",704,10023000,104
"G0202700","1978","Alaska","02","Wade Hampton","270","Wade Hampton, AK",211,2093000,36
"G0202800","1978","Alaska","02","Wrangell-Petersburg","280","Wrangel-Petersburg, AK",1276,20275000,134
"G0202900","1978","Alaska","02","Yukon-Koyukuk","290","Yukon-Koyukuk, AK",574,16154000,70
"G0209990","1978","Alaska","02","Remainder of Alaska","999","Alaska Statewide No Fixed Loc",4584,144200000,299
"G0400010","1978","Arizona","04","Apache","001","Apache, AZ",3728,34711000,302
"G0400030","1978","Arizona","04","Cochise","003","Cochise, AZ",10560,88234000,1249
"G0400050","1978","Arizona","04","Coconino","005","Coconino, AZ",13871,121909000,1360
"G0400070","1978","Arizona","04","Gila","007","Gila, AZ",7996,98157000,597
"G0400090","1978","Arizona","04","Graham","009","Graham, AZ",2712,21456000,323
"G0400110","1978","Arizona","04","Greenlee","011","Greenlee, AZ",0,0,103
"G0400130","1978","Arizona","04","Maricopa","013","Maricopa, AZ",450400,5089908000,28199
"G0400150","1978","Arizona","04","Mohave","015","Mohave, AZ",9886,93968000,1079
"G0400170","1978","Arizona","04","Navajo","017","Navajo, AZ",8637,97205000,873
"G0400190","1978","Arizona","04","Pima","019","Pima, AZ",125193,1285863000,9258
"G0400210","1978","Arizona","04","Pinal","021","Pinal, AZ",17577,224109000,1098
"G0400230","1978","Arizona","04","Santa Cruz","023","Santa Cruz, AZ",5818,44227000,515
"G0400250","1978","Arizona","04","Yavapai","025","Yavapai, AZ",10298,90372000,1380
"G0400270","1978","Arizona","04","Yuma","027","Yuma, AZ",15161,121472000,1481
"G0409990","1978","Arizona","04","Remainder of Arizona","999","Arizona Statewide No Fixed Loc",624,12393000,244
"G0500010","1978","Arkansas","05","Arkansas","001","Arkansas, AR",6932,69682000,607
"G0500030","1978","Arkansas","05","Ashley","003","Ashley, AR",7512,89843000,413
"G0500050","1978","Arkansas","05","Baxter","005","Baxter, AR",6508,48199000,564
"G0500070","1978","Arkansas","05","Benton","007","Benton, AR",21014,191788000,1283
"G0500090","1978","Arkansas","05","Boone","009","Boone, AR",6852,61280000,597
"G0500110","1978","Arkansas","05","Bradley","011","Bradley, AR",3402,30930000,238
"G0500130","1978","Arkansas","05","Calhoun","013","Calhoun, AR",547,3577000,70
"G0500150","1978","Arkansas","05","Carroll","015","Carroll, AR",3323,21801000,340
"G0500170","1978","Arkansas","05","Chicot","017","Chicot, AR",2226,16398000,289
"G0500190","1978","Arkansas","05","Clark","019","Clark, AR",4886,45914000,485
"G0500210","1978","Arkansas","05","Clay","021","Clay, AR",3060,25005000,353
"G0500230","1978","Arkansas","05","Cleburne","023","Cleburne, AR",2442,16048000,298
"G0500250","1978","Arkansas","05","Cleveland","025","Cleveland, AR",358,2449000,61
"G0500270","1978","Arkansas","05","Columbia","027","Columbia, AR",6434,60112000,525
"G0500290","1978","Arkansas","05","Conway","029","Conway, AR",4592,43860000,297
"G0500310","1978","Arkansas","05","Craighead","031","Craighead, AR",18971,170357000,1430
"G0500330","1978","Arkansas","05","Crawford","033","Crawford, AR",4979,42203000,454
"G0500350","1978","Arkansas","05","Crittenden","035","Crittenden, AR",8739,81278000,821
"G0500370","1978","Arkansas","05","Cross","037","Cross, AR",4289,38434000,338
"G0500390","1978","Arkansas","05","Dallas","039","Dallas, AR",2667,22675000,252
"G0500410","1978","Arkansas","05","Desha","041","Desha, AR",3895,33886000,341
"G0500430","1978","Arkansas","05","Drew","043","Drew, AR",4288,37703000,297
"G0500450","1978","Arkansas","05","Faulkner","045","Faulkner, AR",10453,95701000,685
"G0500470","1978","Arkansas","05","Franklin","047","Franklin, AR",2225,17597000,205
"G0500490","1978","Arkansas","05","Fulton","049","Fulton, AR",935,6959000,146
"G0500510","1978","Arkansas","05","Garland","051","Garland, AR",20006,161518000,1608
"G0500530","1978","Arkansas","05","Grant","053","Grant, AR",1709,14203000,173
"G0500550","1978","Arkansas","05","Greene","055","Greene, AR",7851,65228000,519
"G0500570","1978","Arkansas","05","Hempstead","057","Hempstead, AR",4484,37743000,381
"G0500590","1978","Arkansas","05","Hot Spring","059","Hot Spring, AR",5107,58417000,424
"G0500610","1978","Arkansas","05","Howard","061","Howard, AR",4365,40521000,259
"G0500630","1978","Arkansas","05","Independence","063","Independence, AR",8786,72098000,536
"G0500650","1978","Arkansas","05","Izard","065","Izard, AR",985,6933000,130
"G0500670","1978","Arkansas","05","Jackson","067","Jackson, AR",4464,40835000,421
"G0500690","1978","Arkansas","05","Jefferson","069","Jefferson, AR",21307,216453000,1608
"G0500710","1978","Arkansas","05","Johnson","071","Johnson, AR",2843,22545000,240
"G0500730","1978","Arkansas","05","Lafayette","073","Lafayette, AR",1582,12720000,178
"G0500750","1978","Arkansas","05","Lawrence","075","Lawrence, AR",3150,21484000,300
"G0500770","1978","Arkansas","05","Lee","077","Lee, AR",1524,12352000,179
"G0500790","1978","Arkansas","05","Lincoln","079","Lincoln, AR",1104,9345000,121
"G0500810","1978","Arkansas","05","Little River","081","Little River, AR",2453,32590000,176
"G0500830","1978","Arkansas","05","Logan","083","Logan, AR",2960,22311000,296
"G0500850","1978","Arkansas","05","Lonoke","085","Lonoke, AR",4947,44387000,475
"G0500870","1978","Arkansas","05","Madison","087","Madison, AR",788,6236000,110
"G0500890","1978","Arkansas","05","Marion","089","Marion, AR",1067,8401000,150
"G0500910","1978","Arkansas","05","Miller","091","Miller, AR",9935,87100000,644
"G0500930","1978","Arkansas","05","Mississippi","093","Mississippi, AR",14854,122749000,979
"G0500950","1978","Arkansas","05","Monroe","095","Monroe, AR",2057,14407000,273
"G0500970","1978","Arkansas","05","Montgomery","097","Montgomery, AR",896,6289000,101
"G0500990","1978","Arkansas","05","Nevada","099","Nevada, AR",2081,15928000,172
"G0501010","1978","Arkansas","05","Newton","101","Newton, AR",278,2312000,70
"G0501030","1978","Arkansas","05","Ouachita","103","Ouachita, AR",8404,85859000,596
"G0501050","1978","Arkansas","05","Perry","105","Perry, AR",188,1466000,59
"G0501070","1978","Arkansas","05","Phillips","107","Phillips, AR",6964,63830000,578
"G0501090","1978","Arkansas","05","Pike","109","Pike, AR",1589,12779000,196
"G0501110","1978","Arkansas","05","Poinsett","111","Poinsett, AR",5285,41144000,445
"G0501130","1978","Arkansas","05","Polk","113","Polk, AR",3491,25615000,292
"G0501150","1978","Arkansas","05","Pope","115","Pope, AR",9728,89148000,748
"G0501170","1978","Arkansas","05","Prairie","117","Prairie, AR",1029,8310000,162
"G0501190","1978","Arkansas","05","Pulaski","119","Pulaski, AR",132099,1386367000,7836
"G0501210","1978","Arkansas","05","Randolph","121","Randolph, AR",3440,26459000,230
"G0501230","1978","Arkansas","05","St Francis","123","St. Francis, AR",7988,69761000,528
"G0501250","1978","Arkansas","05","Saline","125","Saline, AR",8348,105423000,592
"G0501270","1978","Arkansas","05","Scott","127","Scott, AR",1186,8460000,121
"G0501290","1978","Arkansas","05","Searcy","129","Searcy, AR",923,5926000,111
"G0501310","1978","Arkansas","05","Sebastian","131","Sebastian, AR",47052,487086000,2450
"G0501330","1978","Arkansas","05","Sevier","133","Sevier, AR",3029,23745000,232
"G0501350","1978","Arkansas","05","Sharp","135","Sharp, AR",1411,9584000,203
"G0501370","1978","Arkansas","05","Stone","137","Stone, AR",862,5684000,112
"G0501390","1978","Arkansas","05","Union","139","Union, AR",15251,154339000,1112
"G0501410","1978","Arkansas","05","Van Buren","141","Van Buren, AR",1254,9326000,163
"G0501430","1978","Arkansas","05","Washington","143","Washington, AR",26732,242485000,1985
"G0501450","1978","Arkansas","05","White","145","White, AR",10258,82536000,843
"G0501470","1978","Arkansas","05","Woodruff","147","Woodruff, AR",2224,16981000,174
"G0501490","1978","Arkansas","05","Yell","149","Yell, AR",2842,20047000,233
"G0509990","1978","Arkansas","05","Remainder of Arkansas","999","Arkansas Statewide No Fixed Loc",2231,44318000,285
"G0600010","1978","California","06","Alameda","001","Alameda, CA",355473,4837869000,22253
"G0600030","1978","California","06","Alpine","003","Alpine, CA",616,2157000,25
"G0600050","1978","California","06","Amador","005","Amador, CA",3114,36267000,481
"G0600070","1978","California","06","Butte","007","Butte, CA",26872,261296000,2970
"G0600090","1978","California","06","Calaveras","009","Calaveras, CA",2372,24816000,404
"G0600110","1978","California","06","Colusa","011","Colusa, CA",2075,19814000,304
"G0600130","1978","California","06","Contra Costa","013","Contra Costa, CA",141123,1840838000,11242
"G0600150","1978","California","06","Del Norte","015","Del Norte, CA",4573,54029000,379
"G0600170","1978","California","06","El Dorado","017","El Dorado, CA",14111,131529000,1808
"G0600190","1978","California","06","Fresno","019","Fresno, CA",128497,1413421000,10910
"G0600210","1978","California","06","Glenn","021","Glenn, CA",3720,37464000,441
"G0600230","1978","California","06","Humboldt","023","Humboldt, CA",26895,303787000,2605
"G0600250","1978","California","06","Imperial","025","Imperial, CA",15693,154555000,1662
"G0600270","1978","California","06","Inyo","027","Inyo, CA",4178,39512000,485
"G0600290","1978","California","06","Kern","029","Kern, CA",84106,934373000,7199
"G0600310","1978","California","06","Kings","031","Kings, CA",11556,120066000,1161
"G0600330","1978","California","06","Lake","033","Lake, CA",4145,34633000,717
"G0600350","1978","California","06","Lassen","035","Lassen, CA",2708,31144000,405
"G0600370","1978","California","06","Los Angeles","037","Los Angeles, CA",2865222,-30652543000,157046
"G0600390","1978","California","06","Madera","039","Madera, CA",9227,98137000,989
"G0600410","1978","California","06","Marin","041","Marin, CA",49661,527796000,5696
"G0600430","1978","California","06","Mariposa","043","Mariposa, CA",1718,13421000,223
"G0600450","1978","California","06","Mendocino","045","Mendocino, CA",15841,168581000,1710
"G0600470","1978","California","06","Merced","047","Merced, CA",21727,218795000,2168
"G0600490","1978","California","06","Modoc","049","Modoc, CA",1061,9742000,186
"G0600510","1978","California","06","Mono","051","Mono, CA",3498,21480000,301
"G0600530","1978","California","06","Monterey","053","Monterey, CA",61038,634326000,5690
"G0600550","1978","California","06","Napa","055","Napa, CA",20619,216606000,1901
"G0600570","1978","California","06","Nevada","057","Nevada, CA",8573,78948000,1113
"G0600590","1978","California","06","Orange","059","Orange, CA",670046,8411488000,40300
"G0600610","1978","California","06","Placer","061","Placer, CA",22505,225311000,2515
"G0600630","1978","California","06","Plumas","063","Plumas, CA",2627,33768000,455
"G0600650","1978","California","06","Riverside","065","Riverside, CA",140646,1490562000,10901
"G0600670","1978","California","06","Sacramento","067","Sacramento, CA",183496,2156679000,14669
"G0600690","1978","California","06","San Benito","069","San Benito, CA",4264,45546000,420
"G0600710","1978","California","06","San Bernardino","071","San Bernardino, CA",178256,2003484000,13192
"G0600730","1978","California","06","San Diego","073","San Diego, CA",456649,5255484000,33676
"G0600750","1978","California","06","San Francisco","075","San Francisco, CA",468380,6985660000,23123
"G0600770","1978","California","06","San Joaquin","077","San Joaquin, CA",80448,966683000,6598
"G0600790","1978","California","06","San Luis Obispo","079","San Luis Obispo, CA",29060,254686000,3301
"G0600810","1978","California","06","San Mateo","081","San Mateo, CA",206457,3070622000,13002
"G0600830","1978","California","06","Santa Barbara","083","Santa Barbara, CA",93862,945768000,7114
"G0600850","1978","California","06","Santa Clara","085","Santa Clara, CA",502569,7290593000,25535
"G0600870","1978","California","06","Santa Cruz","087","Santa Cruz, CA",43253,398716000,3897
"G0600890","1978","California","06","Shasta","089","Shasta, CA",25184,303651000,2848
"G0600910","1978","California","06","Sierra","091","Sierra, CA",362,4686000,55
"G0600930","1978","California","06","Siskiyou","093","Siskiyou, CA",8009,85486000,1005
"G0600950","1978","California","06","Solano","095","Solano, CA",36928,400634000,3263
"G0600970","1978","California","06","Sonoma","097","Sonoma, CA",63445,689963000,6438
"G0600990","1978","California","06","Stanislaus","099","Stanislaus, CA",62793,730481000,5060
"G0601010","1978","California","06","Sutter","101","Sutter, CA",9420,103726000,1027
"G0601030","1978","California","06","Tehama","103","Tehama, CA",6331,69334000,703
"G0601050","1978","California","06","Trinity","105","Trinity, CA",1448,19497000,249
"G0601070","1978","California","06","Tulare","107","Tulare, CA",46399,455258000,4286
"G0601090","1978","California","06","Tuolumne","109","Tuolumne, CA",6247,69583000,847
"G0601110","1978","California","06","Ventura","111","Ventura, CA",102444,1128150000,8236
"G0601130","1978","California","06","Yolo","113","Yolo, CA",22480,255635000,2037
"G0601150","1978","California","06","Yuba","115","Yuba, CA",7520,81842000,751
"G0609990","1978","California","06","Remainder of California","999","California Statewide No Fixed Loc",9091,234441000,2869
"G0800010","1978","Colorado","08","Adams","001","Adams, CO",60343,716694000,3939
"G0800030","1978","Colorado","08","Alamosa","003","Alamosa, CO",3054,22487000,322
"G0800050","1978","Colorado","08","Arapahoe","005","Arapahoe, CO",85750,1032504000,5605
"G0800070","1978","Colorado","08","Archuleta","007","Archuleta, CO",497,2918000,92
"G0800090","1978","Colorado","08","Baca","009","Baca, CO",539,3986000,135
"G0800110","1978","Colorado","08","Bent","011","Bent, CO",425,2736000,77
"G0800130","1978","Colorado","08","Boulder","013","Boulder, CO",62729,711317000,4208
"G0800150","1978","Colorado","08","Chaffee","015","Chaffee, CO",2143,17790000,352
"G0800170","1978","Colorado","08","Cheyenne","017","Cheyenne, CO",296,1950000,61
"G0800190","1978","Colorado","08","Clear Creek","019","Clear Creek, CO",2634,35259000,140
"G0800210","1978","Colorado","08","Conejos","021","Conejos, CO",829,6308000,92
"G0800230","1978","Colorado","08","Costilla","023","Costilla, CO",204,1046000,36
"G0800250","1978","Colorado","08","Crowley","025","Crowley, CO",216,1240000,40
"G0800270","1978","Colorado","08","Custer","027","Custer, CO",137,713000,30
"G0800290","1978","Colorado","08","Delta","029","Delta, CO",2899,25098000,405
"G0800310","1978","Colorado","08","Denver","031","Denver, CO",308950,3983393000,16281
"G0800330","1978","Colorado","08","Dolores","033","Dolores, CO",127,855000,27
"G0800350","1978","Colorado","08","Douglas","035","Douglas, CO",2527,24588000,362
"G0800370","1978","Colorado","08","Eagle","037","Eagle, CO",7025,48048000,603
"G0800390","1978","Colorado","08","Elbert","039","Elbert, CO",381,2753000,78
"G0800410","1978","Colorado","08","El Paso","041","El Paso, CO",72900,724445000,5959
"G0800430","1978","Colorado","08","Fremont","043","Fremont, CO",4855,39450000,510
"G0800450","1978","Colorado","08","Garfield","045","Garfield, CO",5425,60765000,723
"G0800470","1978","Colorado","08","Gilpin","047","Gilpin, CO",129,1106000,46
"G0800490","1978","Colorado","08","Grand","049","Grand, CO",2526,16674000,296
"G0800510","1978","Colorado","08","Gunnison","051","Gunnison, CO",3174,21346000,340
"G0800530","1978","Colorado","08","Hinsdale","053","Hinsdale, CO",64,485000,19
"G0800550","1978","Colorado","08","Huerfano","055","Huerfano, CO",771,4167000,146
"G0800570","1978","Colorado","08","Jackson","057","Jackson, CO",334,3371000,41
"G0800590","1978","Colorado","08","Jefferson","059","Jefferson, CO",87586,1053186000,6438
"G0800610","1978","Colorado","08","Kiowa","061","Kiowa, CO",215,1215000,49
"G0800630","1978","Colorado","08","Kit Carson","063","Kit Carson, CO",1367,10027000,199
"G0800650","1978","Colorado","08","Lake","065","Lake, CO",4210,66790000,153
"G0800670","1978","Colorado","08","La Plata","067","La Plata, CO",7413,57539000,856
"G0800690","1978","Colorado","08","Larimer","069","Larimer, CO",37645,386004000,3315
"G0800710","1978","Colorado","08","Las Animas","071","Las Animas, CO",2455,20322000,294
"G0800730","1978","Colorado","08","Lincoln","073","Lincoln, CO",950,7281000,132
"G0800750","1978","Colorado","08","Logan","075","Logan, CO",5475,54188000,536
"G0800770","1978","Colorado","08","Mesa","077","Mesa, CO",22827,231976000,1997
"G0800790","1978","Colorado","08","Mineral","079","Mineral, CO",206,2800000,17
"G0800810","1978","Colorado","08","Moffat","081","Moffat, CO",2744,31835000,335
"G0800830","1978","Colorado","08","Montezuma","083","Montezuma, CO",3539,33527000,434
"G0800850","1978","Colorado","08","Montrose","085","Montrose, CO",5033,42565000,585
"G0800870","1978","Colorado","08","Morgan","087","Morgan, CO",5024,46105000,564
"G0800890","1978","Colorado","08","Otero","089","Otero, CO",5028,41068000,516
"G0800910","1978","Colorado","08","Ouray","091","Ouray, CO",329,3401000,51
"G0800930","1978","Colorado","08","Park","093","Park, CO",527,2683000,64
"G0800950","1978","Colorado","08","Phillips","095","Phillips, CO",747,5358000,130
"G0800970","1978","Colorado","08","Pitkin","097","Pitkin, CO",8923,55134000,698
"G0800990","1978","Colorado","08","Prowers","099","Prowers, CO",2887,22084000,361
"G0801010","1978","Colorado","08","Pueblo","101","Pueblo, CO",32866,372344000,2430
"G0801030","1978","Colorado","08","Rio Blanco","103","Rio Blanco, CO",1409,21186000,170
"G0801050","1978","Colorado","08","Rio Grande","105","Rio Grande, CO",2545,18660000,311
"G0801070","1978","Colorado","08","Routt","107","Routt, CO",4837,51142000,432
"G0801090","1978","Colorado","08","Saguache","109","Saguache, CO",410,2453000,52
"G0801110","1978","Colorado","08","San Juan","111","San Juan, CO",251,3209000,22
"G0801130","1978","Colorado","08","San Miguel","113","San Miguel, CO",657,3369000,112
"G0801150","1978","Colorado","08","Sedgwick","115","Sedgwick, CO",603,5309000,98
"G0801170","1978","Colorado","08","Summit","117","Summit, CO",4729,26052000,432
"G0801190","1978","Colorado","08","Teller","119","Teller, CO",788,5887000,189
"G0801210","1978","Colorado","08","Washington","121","Washington, CO",616,4617000,110
"G0801230","1978","Colorado","08","Weld","123","Weld, CO",27772,303967000,2153
"G0801250","1978","Colorado","08","Yuma","125","Yuma, CO",1560,11387000,286
"G0809990","1978","Colorado","08","Remainder of Colorado","999","Colorado Statewide No Fixed Loc",4755,101260000,485
"G0900010","1978","Connecticut","09","Fairfield","001","Fairfield, CT",310886,4308617000,19048
"G0900030","1978","Connecticut","09","Hartford","003","Hartford, CT",375506,4940352000,17565
"G0900050","1978","Connecticut","09","Litchfield","005","Litchfield, CT",41392,445088000,3302
"G0900070","1978","Connecticut","09","Middlesex","007","Middlesex, CT",37447,424918000,2539
"G0900090","1978","Connecticut","09","New Haven","009","New Haven, CT",273190,3218192000,15893
"G0900110","1978","Connecticut","09","New London","011","New London, CT",73016,824661000,4025
"G0900130","1978","Connecticut","09","Tolland","013","Tolland, CT",15280,143975000,1488
"G0900150","1978","Connecticut","09","Windham","015","Windham, CT",25523,253858000,1545
"G0909990","1978","Connecticut","09","Remainder of Connecticut","999","Connecticut Statewide No Fixed Loc",128,5870000,410
"G1000010","1978","Delaware","10","Kent","001","Kent, DE",22848,217124000,1785
"G1000030","1978","Delaware","10","New Castle","003","New Castle, DE",151810,2240699000,7686
"G1000050","1978","Delaware","10","Sussex","005","Sussex, DE",26098,268748000,2224
"G1009990","1978","Delaware","10","Remainder of Delaware","999","Delaware Statewide No Fixed Loc",71,1258000,45
"G1109990","1978","District Of Columbia","11","Remainder of District Of Columbia","999","District of Columbia No Fixed Loc",309879,4036653000,15936
"G1200010","1978","Florida","12","Alachua","001","Alachua, FL",31746,281681000,2719
"G1200030","1978","Florida","12","Baker","003","Baker, FL",890,6853000,145
"G1200050","1978","Florida","12","Bay","005","Bay, FL",22566,193450000,2069
"G1200070","1978","Florida","12","Bradford","007","Bradford, FL",2321,20186000,243
"G1200090","1978","Florida","12","Brevard","009","Brevard, FL",67879,735543000,4680
"G1200110","1978","Florida","12","Broward","011","Broward, FL",274198,2734444000,22232
"G1200130","1978","Florida","12","Calhoun","013","Calhoun, FL",1425,11268000,188
"G1200150","1978","Florida","12","Charlotte","015","Charlotte, FL",9461,85428000,902
"G1200170","1978","Florida","12","Citrus","017","Citrus, FL",5726,50051000,736
"G1200190","1978","Florida","12","Clay","019","Clay, FL",10089,79464000,973
"G1200210","1978","Florida","12","Collier","021","Collier, FL",21175,188536000,2283
