GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,FIG001,FII001,FIJ001
"G1900170","1999","Iowa","19","Bremer","017","Bremer, IA",7819,182348000,641
"G1900190","1999","Iowa","19","Buchanan","019","Buchanan, IA",5330,117787000,544
"G1900210","1999","Iowa","19","Buena Vista","021","Buena Vista, IA",8605,181108000,616
"G1900230","1999","Iowa","19","Butler","023","Butler, IA",2260,43118000,376
"G1900250","1999","Iowa","19","Calhoun","025","Calhoun, IA",2365,39823000,310
"G1900270","1999","Iowa","19","Carroll","027","Carroll, IA",10101,202191000,842
"G1900290","1999","Iowa","19","Cass","029","Cass, IA",5775,129241000,502
"G1900310","1999","Iowa","19","Cedar","031","Cedar, IA",3887,77347000,499
"G1900330","1999","Iowa","19","Cerro Gordo","033","Cerro Gordo, IA",22862,547778000,1471
"G1900350","1999","Iowa","19","Cherokee","035","Cherokee, IA",4326,101126000,390
"G1900370","1999","Iowa","19","Chickasaw","037","Chickasaw, IA",4440,100081000,398
"G1900390","1999","Iowa","19","Clarke","039","Clarke, IA",3343,67949000,227
"G1900410","1999","Iowa","19","Clay","041","Clay, IA",8049,172669000,639
"G1900430","1999","Iowa","19","Clayton","043","Clayton, IA",5865,115458000,556
"G1900450","1999","Iowa","19","Clinton","045","Clinton, IA",18877,435140000,1303
"G1900470","1999","Iowa","19","Crawford","047","Crawford, IA",5572,114552000,475
"G1900490","1999","Iowa","19","Dallas","049","Dallas, IA",9499,238143000,849
"G1900510","1999","Iowa","19","Davis","051","Davis, IA",1578,31037000,175
"G1900530","1999","Iowa","19","Decatur","053","Decatur, IA",2406,32985000,174
"G1900550","1999","Iowa","19","Delaware","055","Delaware, IA",4930,107865000,466
"G1900570","1999","Iowa","19","Des Moines","057","Des Moines, IA",20848,522712000,1229
"G1900590","1999","Iowa","19","Dickinson","059","Dickinson, IA",7337,170042000,703
"G1900610","1999","Iowa","19","Dubuque","061","Dubuque, IA",48230,1201595000,2627
"G1900630","1999","Iowa","19","Emmet","063","Emmet, IA",3502,74763000,307
"G1900650","1999","Iowa","19","Fayette","065","Fayette, IA",7258,137407000,671
"G1900670","1999","Iowa","19","Floyd","067","Floyd, IA",4395,92451000,456
"G1900690","1999","Iowa","19","Franklin","069","Franklin, IA",3093,71027000,339
"G1900710","1999","Iowa","19","Fremont","071","Fremont, IA",1524,31001000,196
"G1900730","1999","Iowa","19","Greene","073","Greene, IA",2664,53307000,311
"G1900750","1999","Iowa","19","Grundy","075","Grundy, IA",2766,67180000,312
"G1900770","1999","Iowa","19","Guthrie","077","Guthrie, IA",1868,31666000,296
"G1900790","1999","Iowa","19","Hamilton","079","Hamilton, IA",6502,162967000,447
"G1900810","1999","Iowa","19","Hancock","081","Hancock, IA",3051,64919000,350
"G1900830","1999","Iowa","19","Hardin","083","Hardin, IA",7208,150548000,661
"G1900850","1999","Iowa","19","Harrison","085","Harrison, IA",3182,57018000,364
"G1900870","1999","Iowa","19","Henry","087","Henry, IA",12212,276501000,556
"G1900890","1999","Iowa","19","Howard","089","Howard, IA",3434,74847000,291
"G1900910","1999","Iowa","19","Humboldt","091","Humboldt, IA",3594,79789000,331
"G1900930","1999","Iowa","19","Ida","093","Ida, IA",3249,78252000,265
"G1900950","1999","Iowa","19","Iowa","095","Iowa, IA",9450,254143000,514
"G1900970","1999","Iowa","19","Jackson","097","Jackson, IA",5417,88343000,583
"G1900990","1999","Iowa","19","Jasper","099","Jasper, IA",13765,377965000,852
"G1901010","1999","Iowa","19","Jefferson","101","Jefferson, IA",7889,196420000,713
"G1901030","1999","Iowa","19","Johnson","103","Johnson, IA",48632,1188429000,2677
"G1901050","1999","Iowa","19","Jones","105","Jones, IA",4441,86542000,514
"G1901070","1999","Iowa","19","Keokuk","107","Keokuk, IA",1790,34325000,271
"G1901090","1999","Iowa","19","Kossuth","109","Kossuth, IA",5601,109373000,550
"G1901110","1999","Iowa","19","Lee","111","Lee, IA",16912,422350000,1051
"G1901130","1999","Iowa","19","Linn","113","Linn, IA",109920,3528939000,5317
"G1901150","1999","Iowa","19","Louisa","115","Louisa, IA",2643,55329000,218
"G1901170","1999","Iowa","19","Lucas","117","Lucas, IA",2627,62858000,214
"G1901190","1999","Iowa","19","Lyon","119","Lyon, IA",2317,42696000,369
"G1901210","1999","Iowa","19","Madison","121","Madison, IA",2769,55241000,336
"G1901230","1999","Iowa","19","Mahaska","123","Mahaska, IA",6226,124795000,590
"G1901250","1999","Iowa","19","Marion","125","Marion, IA",17130,463279000,816
"G1901270","1999","Iowa","19","Marshall","127","Marshall, IA",15482,397383000,933
"G1901290","1999","Iowa","19","Mills","129","Mills, IA",2713,63365000,231
"G1901310","1999","Iowa","19","Mitchell","131","Mitchell, IA",3069,63472000,347
"G1901330","1999","Iowa","19","Monona","133","Monona, IA",2663,47954000,290
"G1901350","1999","Iowa","19","Monroe","135","Monroe, IA",2669,61113000,209
"G1901370","1999","Iowa","19","Montgomery","137","Montgomery, IA",4545,96061000,342
"G1901390","1999","Iowa","19","Muscatine","139","Muscatine, IA",20474,632644000,996
"G1901410","1999","Iowa","19","O Brien","141","OBrien, IA",5211,98058000,565
"G1901430","1999","Iowa","19","Osceola","143","Osceola, IA",1798,36428000,216
"G1901450","1999","Iowa","19","Page","145","Page, IA",6767,164113000,502
"G1901470","1999","Iowa","19","Palo Alto","147","Palo Alto, IA",2698,46387000,328
"G1901490","1999","Iowa","19","Plymouth","149","Plymouth, IA",8418,214929000,662
"G1901510","1999","Iowa","19","Pocahontas","151","Pocahontas, IA",2498,46267000,283
"G1901530","1999","Iowa","19","Polk","153","Polk, IA",239931,7498052000,11510
"G1901550","1999","Iowa","19","Pottawattamie","155","Pottawattamie, IA",28556,626416000,1883
"G1901570","1999","Iowa","19","Poweshiek","157","Poweshiek, IA",8493,217180000,573
"G1901590","1999","Iowa","19","Ringgold","159","Ringgold, IA",1015,19816000,138
"G1901610","1999","Iowa","19","Sac","161","Sac, IA",2671,47302000,381
"G1901630","1999","Iowa","19","Scott","163","Scott, IA",79704,2182765000,4518
"G1901650","1999","Iowa","19","Shelby","165","Shelby, IA",4480,86065000,429
"G1901670","1999","Iowa","19","Sioux","167","Sioux, IA",14595,299670000,1097
"G1901690","1999","Iowa","19","Story","169","Story, IA",27209,620177000,1893
"G1901710","1999","Iowa","19","Tama","171","Tama, IA",4747,95541000,408
"G1901730","1999","Iowa","19","Taylor","173","Taylor, IA",1261,23224000,173
"G1901750","1999","Iowa","19","Union","175","Union, IA",4815,93445000,362
"G1901770","1999","Iowa","19","Van Buren","177","Van Buren, IA",1677,36315000,175
"G1901790","1999","Iowa","19","Wapello","179","Wapello, IA",13126,298514000,887
"G1901810","1999","Iowa","19","Warren","181","Warren, IA",7230,131263000,772
"G1901830","1999","Iowa","19","Washington","183","Washington, IA",5965,116617000,714
"G1901850","1999","Iowa","19","Wayne","185","Wayne, IA",1471,25060000,181
"G1901870","1999","Iowa","19","Webster","187","Webster, IA",16552,410328000,1207
"G1901890","1999","Iowa","19","Winnebago","189","Winnebago, IA",7894,202271000,359
"G1901910","1999","Iowa","19","Winneshiek","191","Winneshiek, IA",9523,196064000,604
"G1901930","1999","Iowa","19","Woodbury","193","Woodbury, IA",47671,1146775000,2927
"G1901950","1999","Iowa","19","Worth","195","Worth, IA",1391,26083000,185
"G1901970","1999","Iowa","19","Wright","197","Wright, IA",4983,107091000,442
"G1909990","1999","Iowa","19","Remainder of Iowa","999","Iowa Statewide No Fixed Loc",110,3800000,15
"G2000010","1999","Kansas","20","Allen","001","Allen, KS",5182,102820000,410
"G2000030","1999","Kansas","20","Anderson","003","Anderson, KS",1449,25596000,235
"G2000050","1999","Kansas","20","Atchison","005","Atchison, KS",5918,135425000,398
"G2000070","1999","Kansas","20","Barber","007","Barber, KS",1471,28905000,213
"G2000090","1999","Kansas","20","Barton","009","Barton, KS",10762,233537000,1046
"G2000110","1999","Kansas","20","Bourbon","011","Bourbon, KS",6514,134618000,431
"G2000130","1999","Kansas","20","Brown","013","Brown, KS",3538,66341000,278
"G2000150","1999","Kansas","20","Butler","015","Butler, KS",11735,261384000,1265
"G2000170","1999","Kansas","20","Chase","017","Chase, KS",422,6924000,72
"G2000190","1999","Kansas","20","Chautauqua","019","Chautauqua, KS",560,8399000,91
"G2000210","1999","Kansas","20","Cherokee","021","Cherokee, KS",5430,128230000,404
"G2000230","1999","Kansas","20","Cheyenne","023","Cheyenne, KS",551,9670000,113
"G2000250","1999","Kansas","20","Clark","025","Clark, KS",433,9025000,79
"G2000270","1999","Kansas","20","Clay","027","Clay, KS",2540,44848000,296
"G2000290","1999","Kansas","20","Cloud","029","Cloud, KS",3093,58061000,361
"G2000310","1999","Kansas","20","Coffey","031","Coffey, KS",2892,96725000,258
"G2000330","1999","Kansas","20","Comanche","033","Comanche, KS",439,6773000,71
"G2000350","1999","Kansas","20","Cowley","035","Cowley, KS",12082,265545000,854
"G2000370","1999","Kansas","20","Crawford","037","Crawford, KS",14506,305314000,1011
"G2000390","1999","Kansas","20","Decatur","039","Decatur, KS",751,11430000,120
"G2000410","1999","Kansas","20","Dickinson","041","Dickinson, KS",5683,110828000,542
"G2000430","1999","Kansas","20","Doniphan","043","Doniphan, KS",2233,52956000,169
"G2000450","1999","Kansas","20","Douglas","045","Douglas, KS",36795,780416000,2594
"G2000470","1999","Kansas","20","Edwards","047","Edwards, KS",760,14168000,109
"G2000490","1999","Kansas","20","Elk","049","Elk, KS",242,3319000,66
"G2000510","1999","Kansas","20","Ellis","051","Ellis, KS",12037,240636000,1016
"G2000530","1999","Kansas","20","Ellsworth","053","Ellsworth, KS",1635,34462000,194
"G2000550","1999","Kansas","20","Finney","055","Finney, KS",16073,367414000,1003
"G2000570","1999","Kansas","20","Ford","057","Ford, KS",13105,307790000,858
"G2000590","1999","Kansas","20","Franklin","059","Franklin, KS",7351,170103000,600
"G2000610","1999","Kansas","20","Geary","061","Geary, KS",8086,147997000,574
"G2000630","1999","Kansas","20","Gove","063","Gove, KS",789,13136000,133
"G2000650","1999","Kansas","20","Graham","065","Graham, KS",706,11092000,112
"G2000670","1999","Kansas","20","Grant","067","Grant, KS",2242,56971000,258
"G2000690","1999","Kansas","20","Gray","069","Gray, KS",1214,27145000,205
"G2000710","1999","Kansas","20","Greeley","071","Greeley, KS",346,6176000,60
"G2000730","1999","Kansas","20","Greenwood","073","Greenwood, KS",1545,26260000,234
"G2000750","1999","Kansas","20","Hamilton","075","Hamilton, KS",599,10214000,84
"G2000770","1999","Kansas","20","Harper","077","Harper, KS",1416,26108000,221
"G2000790","1999","Kansas","20","Harvey","079","Harvey, KS",12173,273296000,804
"G2000810","1999","Kansas","20","Haskell","081","Haskell, KS",718,17442000,113
"G2000830","1999","Kansas","20","Hodgeman","083","Hodgeman, KS",315,5881000,45
"G2000850","1999","Kansas","20","Jackson","085","Jackson, KS",3159,56481000,283
"G2000870","1999","Kansas","20","Jefferson","087","Jefferson, KS",2161,42849000,352
"G2000890","1999","Kansas","20","Jewell","089","Jewell, KS",531,7409000,109
"G2000910","1999","Kansas","20","Johnson","091","Johnson, KS",270599,8948025000,15507
"G2000930","1999","Kansas","20","Kearny","093","Kearny, KS",530,13119000,88
"G2000950","1999","Kansas","20","Kingman","095","Kingman, KS",2025,42434000,213
"G2000970","1999","Kansas","20","Kiowa","097","Kiowa, KS",954,17206000,119
"G2000990","1999","Kansas","20","Labette","099","Labette, KS",8003,174149000,529
"G2001010","1999","Kansas","20","Lane","101","Lane, KS",386,7787000,91
"G2001030","1999","Kansas","20","Leavenworth","103","Leavenworth, KS",14314,353928000,1104
"G2001050","1999","Kansas","20","Lincoln","105","Lincoln, KS",737,11516000,111
"G2001070","1999","Kansas","20","Linn","107","Linn, KS",1323,36624000,201
"G2001090","1999","Kansas","20","Logan","109","Logan, KS",688,13421000,138
"G2001110","1999","Kansas","20","Lyon","111","Lyon, KS",15177,332243000,919
"G2001130","1999","Kansas","20","McPherson","113","McPherson, KS",12905,308983000,947
"G2001150","1999","Kansas","20","Marion","115","Marion, KS",3057,51132000,340
"G2001170","1999","Kansas","20","Marshall","117","Marshall, KS",3534,71766000,400
"G2001190","1999","Kansas","20","Meade","119","Meade, KS",860,16763000,153
"G2001210","1999","Kansas","20","Miami","121","Miami, KS",6454,139423000,619
"G2001230","1999","Kansas","20","Mitchell","123","Mitchell, KS",2548,50864000,278
"G2001250","1999","Kansas","20","Montgomery","125","Montgomery, KS",14178,310528000,1029
"G2001270","1999","Kansas","20","Morris","127","Morris, KS",1212,21491000,161
"G2001290","1999","Kansas","20","Morton","129","Morton, KS",931,21069000,117
"G2001310","1999","Kansas","20","Nemaha","131","Nemaha, KS",3825,82409000,388
"G2001330","1999","Kansas","20","Neosho","133","Neosho, KS",6443,133530000,536
"G2001350","1999","Kansas","20","Ness","135","Ness, KS",956,18078000,157
"G2001370","1999","Kansas","20","Norton","137","Norton, KS",1772,33918000,218
"G2001390","1999","Kansas","20","Osage","139","Osage, KS",3923,52904000,345
"G2001410","1999","Kansas","20","Osborne","141","Osborne, KS",1224,20196000,172
"G2001430","1999","Kansas","20","Ottawa","143","Ottawa, KS",883,16535000,139
"G2001450","1999","Kansas","20","Pawnee","145","Pawnee, KS",2182,42532000,193
"G2001470","1999","Kansas","20","Phillips","147","Phillips, KS",1585,33476000,241
"G2001490","1999","Kansas","20","Pottawatomie","149","Pottawatomie, KS",5563,122327000,512
"G2001510","1999","Kansas","20","Pratt","151","Pratt, KS",3044,61932000,372
"G2001530","1999","Kansas","20","Rawlins","153","Rawlins, KS",577,10074000,102
"G2001550","1999","Kansas","20","Reno","155","Reno, KS",24952,622797000,1723
"G2001570","1999","Kansas","20","Republic","157","Republic, KS",1875,32118000,209
"G2001590","1999","Kansas","20","Rice","159","Rice, KS",2537,48912000,302
"G2001610","1999","Kansas","20","Riley","161","Riley, KS",18604,353983000,1404
"G2001630","1999","Kansas","20","Rooks","163","Rooks, KS",1344,26738000,212
"G2001650","1999","Kansas","20","Rush","165","Rush, KS",892,19066000,109
"G2001670","1999","Kansas","20","Russell","167","Russell, KS",2131,40316000,293
"G2001690","1999","Kansas","20","Saline","169","Saline, KS",27500,672150000,1683
"G2001710","1999","Kansas","20","Scott","171","Scott, KS",1412,29761000,216
"G2001730","1999","Kansas","20","Sedgwick","173","Sedgwick, KS",236761,7340220000,11831
"G2001750","1999","Kansas","20","Seward","175","Seward, KS",9182,217905000,675
"G2001770","1999","Kansas","20","Shawnee","177","Shawnee, KS",84717,2263201000,4605
"G2001790","1999","Kansas","20","Sheridan","179","Sheridan, KS",625,11872000,103
"G2001810","1999","Kansas","20","Sherman","181","Sherman, KS",2075,37746000,266
"G2001830","1999","Kansas","20","Smith","183","Smith, KS",1149,17386000,166
"G2001850","1999","Kansas","20","Stafford","185","Stafford, KS",912,16772000,151
"G2001870","1999","Kansas","20","Stanton","187","Stanton, KS",417,9332000,78
"G2001890","1999","Kansas","20","Stevens","189","Stevens, KS",1121,24987000,181
"G2001910","1999","Kansas","20","Sumner","191","Sumner, KS",5071,111305000,556
"G2001930","1999","Kansas","20","Thomas","193","Thomas, KS",2620,46518000,350
"G2001950","1999","Kansas","20","Trego","195","Trego, KS",761,11859000,130
"G2001970","1999","Kansas","20","Wabaunsee","197","Wabaunsee, KS",704,11836000,127
"G2001990","1999","Kansas","20","Wallace","199","Wallace, KS",329,5422000,60
"G2002010","1999","Kansas","20","Washington","201","Washington, KS",1562,21531000,243
"G2002030","1999","Kansas","20","Wichita","203","Wichita, KS",492,9011000,95
"G2002050","1999","Kansas","20","Wilson","205","Wilson, KS",3071,69920000,262
"G2002070","1999","Kansas","20","Woodson","207","Woodson, KS",542,8054000,114
"G2002090","1999","Kansas","20","Wyandotte","209","Wyandotte, KS",62368,2129318000,3098
"G2009990","1999","Kansas","20","Remainder of Kansas","999","Kansas Statewide No Fixed Loc",1584,69897000,61
"G2100010","1999","Kentucky","21","Adair","001","Adair, KY",3076,63204000,288
"G2100030","1999","Kentucky","21","Allen","003","Allen, KY",4242,90599000,212
"G2100050","1999","Kentucky","21","Anderson","005","Anderson, KY",3428,86970000,289
"G2100070","1999","Kentucky","21","Ballard","007","Ballard, KY",1871,61872000,161
"G2100090","1999","Kentucky","21","Barren","009","Barren, KY",15447,370915000,870
"G2100110","1999","Kentucky","21","Bath","011","Bath, KY",1407,28493000,177
"G2100130","1999","Kentucky","21","Bell","013","Bell, KY",7797,164699000,629
"G2100150","1999","Kentucky","21","Boone","015","Boone, KY",54618,1489486000,2319
"G2100170","1999","Kentucky","21","Bourbon","017","Bourbon, KY",5258,129633000,396
"G2100190","1999","Kentucky","21","Boyd","019","Boyd, KY",26062,817518000,1535
"G2100210","1999","Kentucky","21","Boyle","021","Boyle, KY",15290,375891000,769
"G2100230","1999","Kentucky","21","Bracken","023","Bracken, KY",1050,19708000,115
"G2100250","1999","Kentucky","21","Breathitt","025","Breathitt, KY",2322,43154000,236
"G2100270","1999","Kentucky","21","Breckinridge","027","Breckinridge, KY",2167,37785000,295
"G2100290","1999","Kentucky","21","Bullitt","029","Bullitt, KY",10211,220044000,919
"G2100310","1999","Kentucky","21","Butler","031","Butler, KY",3189,58981000,203
"G2100330","1999","Kentucky","21","Caldwell","033","Caldwell, KY",3175,61689000,285
"G2100350","1999","Kentucky","21","Calloway","035","Calloway, KY",11776,257971000,801
"G2100370","1999","Kentucky","21","Campbell","037","Campbell, KY",21810,618362000,1621
"G2100390","1999","Kentucky","21","Carlisle","039","Carlisle, KY",648,11181000,77
"G2100410","1999","Kentucky","21","Carroll","041","Carroll, KY",5095,166958000,232
"G2100430","1999","Kentucky","21","Carter","043","Carter, KY",4208,63904000,434
"G2100450","1999","Kentucky","21","Casey","045","Casey, KY",2338,40475000,206
"G2100470","1999","Kentucky","21","Christian","047","Christian, KY",22207,508460000,1352
"G2100490","1999","Kentucky","21","Clark","049","Clark, KY",11603,291312000,743
"G2100510","1999","Kentucky","21","Clay","051","Clay, KY",2991,54320000,310
"G2100530","1999","Kentucky","21","Clinton","053","Clinton, KY",2616,44791000,194
"G2100550","1999","Kentucky","21","Crittenden","055","Crittenden, KY",1858,37454000,175
"G2100570","1999","Kentucky","21","Cumberland","057","Cumberland, KY",1059,19073000,116
"G2100590","1999","Kentucky","21","Daviess","059","Daviess, KY",40236,997658000,2386
"G2100610","1999","Kentucky","21","Edmonson","061","Edmonson, KY",737,12120000,104
"G2100630","1999","Kentucky","21","Elliott","063","Elliott, KY",401,6320000,57
"G2100650","1999","Kentucky","21","Estill","065","Estill, KY",2022,30833000,229
"G2100670","1999","Kentucky","21","Fayette","067","Fayette, KY",144176,4077747000,7776
"G2100690","1999","Kentucky","21","Fleming","069","Fleming, KY",2604,51947000,274
"G2100710","1999","Kentucky","21","Floyd","071","Floyd, KY",9598,237337000,850
"G2100730","1999","Kentucky","21","Franklin","073","Franklin, KY",15687,375438000,1151
"G2100750","1999","Kentucky","21","Fulton","075","Fulton, KY",2417,53171000,190
"G2100770","1999","Kentucky","21","Gallatin","077","Gallatin, KY",1644,33386000,93
"G2100790","1999","Kentucky","21","Garrard","079","Garrard, KY",1944,36217000,243
"G2100810","1999","Kentucky","21","Grant","081","Grant, KY",4276,89029000,440
"G2100830","1999","Kentucky","21","Graves","083","Graves, KY",10423,248011000,691
"G2100850","1999","Kentucky","21","Grayson","085","Grayson, KY",7537,144096000,466
"G2100870","1999","Kentucky","21","Green","087","Green, KY",1413,24674000,180
"G2100890","1999","Kentucky","21","Greenup","089","Greenup, KY",5008,127636000,509
"G2100910","1999","Kentucky","21","Hancock","091","Hancock, KY",2960,101557000,134
"G2100930","1999","Kentucky","21","Hardin","093","Hardin, KY",31871,729811000,1981
"G2100950","1999","Kentucky","21","Harlan","095","Harlan, KY",6105,142128000,542
"G2100970","1999","Kentucky","21","Harrison","097","Harrison, KY",4091,101448000,289
"G2100990","1999","Kentucky","21","Hart","099","Hart, KY",2521,44220000,260
"G2101010","1999","Kentucky","21","Henderson","101","Henderson, KY",18640,484717000,1080
"G2101030","1999","Kentucky","21","Henry","103","Henry, KY",2449,55951000,250
"G2101050","1999","Kentucky","21","Hickman","105","Hickman, KY",1214,23453000,94
"G2101070","1999","Kentucky","21","Hopkins","107","Hopkins, KY",14857,369135000,1096
"G2101090","1999","Kentucky","21","Jackson","109","Jackson, KY",1930,35860000,142
"G2101110","1999","Kentucky","21","Jefferson","111","Jefferson, KY",406891,12744749000,19751
"G2101130","1999","Kentucky","21","Jessamine","113","Jessamine, KY",11979,276805000,870
"G2101150","1999","Kentucky","21","Johnson","115","Johnson, KY",4630,91348000,481
"G2101170","1999","Kentucky","21","Kenton","117","Kenton, KY",60989,1847530000,3242
"G2101190","1999","Kentucky","21","Knott","119","Knott, KY",2558,70220000,229
"G2101210","1999","Kentucky","21","Knox","121","Knox, KY",5784,109151000,435
"G2101230","1999","Kentucky","21","Larue","123","Larue, KY",1869,33572000,237
"G2101250","1999","Kentucky","21","Laurel","125","Laurel, KY",16527,393525000,1045
"G2101270","1999","Kentucky","21","Lawrence","127","Lawrence, KY",2288,53445000,206
"G2101290","1999","Kentucky","21","Lee","129","Lee, KY",1906,24794000,111
"G2101310","1999","Kentucky","21","Leslie","131","Leslie, KY",1527,35092000,134
"G2101330","1999","Kentucky","21","Letcher","133","Letcher, KY",4997,125119000,424
"G2101350","1999","Kentucky","21","Lewis","135","Lewis, KY",1477,28003000,130
"G2101370","1999","Kentucky","21","Lincoln","137","Lincoln, KY",2828,53316000,290
"G2101390","1999","Kentucky","21","Livingston","139","Livingston, KY",1826,46997000,149
"G2101410","1999","Kentucky","21","Logan","141","Logan, KY",8395,209451000,518
"G2101430","1999","Kentucky","21","Lyon","143","Lyon, KY",1504,20632000,181
"G2101450","1999","Kentucky","21","McCracken","145","McCracken, KY",35653,919539000,2125
"G2101470","1999","Kentucky","21","McCreary","147","McCreary, KY",2215,30676000,180
"G2101490","1999","Kentucky","21","McLean","149","McLean, KY",1376,29580000,180
"G2101510","1999","Kentucky","21","Madison","151","Madison, KY",22124,496662000,1430
"G2101530","1999","Kentucky","21","Magoffin","153","Magoffin, KY",1905,37101000,209
"G2101550","1999","Kentucky","21","Marion","155","Marion, KY",5210,102998000,329
"G2101570","1999","Kentucky","21","Marshall","157","Marshall, KY",8455,264673000,651
"G2101590","1999","Kentucky","21","Martin","159","Martin, KY",2042,61923000,181
"G2101610","1999","Kentucky","21","Mason","161","Mason, KY",8482,195968000,464
"G2101630","1999","Kentucky","21","Meade","163","Meade, KY",2908,71759000,332
"G2101650","1999","Kentucky","21","Menifee","165","Menifee, KY",564,9921000,72
"G2101670","1999","Kentucky","21","Mercer","167","Mercer, KY",6341,176005000,419
"G2101690","1999","Kentucky","21","Metcalfe","169","Metcalfe, KY",2455,51735000,133
"G2101710","1999","Kentucky","21","Monroe","171","Monroe, KY",3242,57941000,228
"G2101730","1999","Kentucky","21","Montgomery","173","Montgomery, KY",7824,167871000,532
"G2101750","1999","Kentucky","21","Morgan","175","Morgan, KY",1979,41435000,181
"G2101770","1999","Kentucky","21","Muhlenberg","177","Muhlenberg, KY",7023,150723000,593
"G2101790","1999","Kentucky","21","Nelson","179","Nelson, KY",11596,280645000,873
"G2101810","1999","Kentucky","21","Nicholas","181","Nicholas, KY",1194,19308000,93
"G2101830","1999","Kentucky","21","Ohio","183","Ohio, KY",4774,91836000,352
"G2101850","1999","Kentucky","21","Oldham","185","Oldham, KY",8821,220207000,973
"G2101870","1999","Kentucky","21","Owen","187","Owen, KY",1118,27783000,117
"G2101890","1999","Kentucky","21","Owsley","189","Owsley, KY",269,4145000,44
"G2101910","1999","Kentucky","21","Pendleton","191","Pendleton, KY",1727,35175000,205
"G2101930","1999","Kentucky","21","Perry","193","Perry, KY",9662,242803000,747
"G2101950","1999","Kentucky","21","Pike","195","Pike, KY",18949,494140000,1536
"G2101970","1999","Kentucky","21","Powell","197","Powell, KY",2461,39770000,179
"G2101990","1999","Kentucky","21","Pulaski","199","Pulaski, KY",19301,410153000,1462
"G2102010","1999","Kentucky","21","Robertson","201","Robertson, KY",155,1913000,28
"G2102030","1999","Kentucky","21","Rockcastle","203","Rockcastle, KY",2703,48161000,224
"G2102050","1999","Kentucky","21","Rowan","205","Rowan, KY",6064,112558000,449
"G2102070","1999","Kentucky","21","Russell","207","Russell, KY",3922,75360000,347
"G2102090","1999","Kentucky","21","Scott","209","Scott, KY",19351,758352000,672
"G2102110","1999","Kentucky","21","Shelby","211","Shelby, KY",11230,298438000,722
"G2102130","1999","Kentucky","21","Simpson","213","Simpson, KY",7316,187141000,382
"G2102150","1999","Kentucky","21","Spencer","215","Spencer, KY",816,15919000,160
"G2102170","1999","Kentucky","21","Taylor","217","Taylor, KY",6892,142390000,670
"G2102190","1999","Kentucky","21","Todd","219","Todd, KY",2392,46940000,202
"G2102210","1999","Kentucky","21","Trigg","221","Trigg, KY",2615,58491000,248
"G2102230","1999","Kentucky","21","Trimble","223","Trimble, KY",503,11657000,78
"G2102250","1999","Kentucky","21","Union","225","Union, KY",7571,198941000,305
"G2102270","1999","Kentucky","21","Warren","227","Warren, KY",41334,1070838000,2504
"G2102290","1999","Kentucky","21","Washington","229","Washington, KY",2418,50227000,218
"G2102310","1999","Kentucky","21","Wayne","231","Wayne, KY",4360,76415000,308
"G2102330","1999","Kentucky","21","Webster","233","Webster, KY",2957,74195000,258
"G2102350","1999","Kentucky","21","Whitley","235","Whitley, KY",13363,266354000,842
"G2102370","1999","Kentucky","21","Wolfe","237","Wolfe, KY",623,9578000,75
"G2102390","1999","Kentucky","21","Woodford","239","Woodford, KY",7989,228302000,500
"G2109990","1999","Kentucky","21","Remainder of Kentucky","999","Kentucky Statewide No Fixed Loc",1516,43660000,35
"G2200010","1999","Louisiana","22","Acadia","001","Acadia, LA",12047,237232000,984
"G2200030","1999","Louisiana","22","Allen","003","Allen, LA",3317,59805000,362
"G2200050","1999","Louisiana","22","Ascension","005","Ascension, LA",24001,751722000,1489
"G2200070","1999","Louisiana","22","Assumption","007","Assumption, LA",2441,47755000,254
"G2200090","1999","Louisiana","22","Avoyelles","009","Avoyelles, LA",8099,136752000,724
"G2200110","1999","Louisiana","22","Beauregard","011","Beauregard, LA",6694,170295000,616
"G2200130","1999","Louisiana","22","Bienville","013","Bienville, LA",2926,62905000,257
"G2200150","1999","Louisiana","22","Bossier","015","Bossier, LA",30736,620482000,1951
"G2200170","1999","Louisiana","22","Caddo","017","Caddo, LA",107632,2844726000,6322
"G2200190","1999","Louisiana","22","Calcasieu","019","Calcasieu, LA",70100,1831652000,4272
"G2200210","1999","Louisiana","22","Caldwell","021","Caldwell, LA",1707,32803000,206
"G2200230","1999","Louisiana","22","Cameron","023","Cameron, LA",1882,49676000,178
"G2200250","1999","Louisiana","22","Catahoula","025","Catahoula, LA",1808,26689000,196
"G2200270","1999","Louisiana","22","Claiborne","027","Claiborne, LA",2976,56817000,277
"G2200290","1999","Louisiana","22","Concordia","029","Concordia, LA",3473,63024000,355
"G2200310","1999","Louisiana","22","De Soto","031","De Soto, LA",4255,112453000,376
"G2200330","1999","Louisiana","22","East Baton Rouge","033","East Baton Rouge, LA",210595,5869122000,11475
"G2200350","1999","Louisiana","22","East Carroll","035","East Carroll, LA",907,18447000,140
"G2200370","1999","Louisiana","22","East Feliciana","037","East Feliciana, LA",3346,77072000,256
"G2200390","1999","Louisiana","22","Evangeline","039","Evangeline, LA",5894,116729000,564
"G2200410","1999","Louisiana","22","Franklin","041","Franklin, LA",4355,67898000,415
"G2200430","1999","Louisiana","22","Grant","043","Grant, LA",1496,30692000,191
"G2200450","1999","Louisiana","22","Iberia","045","Iberia, LA",26365,713131000,1615
