GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,DZ6001,DZ8001,DZ9001
"G0100810","1989","Alabama","01","Lee","081","Lee, AL",25025,440976000,1559
"G0100830","1989","Alabama","01","Limestone","083","Limestone, AL",13501,293038000,820
"G0100850","1989","Alabama","01","Lowndes","085","Lowndes, AL",1465,31149000,136
"G0100870","1989","Alabama","01","Macon","087","Macon, AL",5614,89130000,261
"G0100890","1989","Alabama","01","Madison","089","Madison, AL",99138,2143155000,5659
"G0100910","1989","Alabama","01","Marengo","091","Marengo, AL",6182,136733000,451
"G0100930","1989","Alabama","01","Marion","093","Marion, AL",9649,138104000,508
"G0100950","1989","Alabama","01","Marshall","095","Marshall, AL",24749,366307000,1725
"G0100970","1989","Alabama","01","Mobile","097","Mobile, AL",122656,2252017000,8624
"G0100990","1989","Alabama","01","Monroe","099","Monroe, AL",7292,134108000,431
"G0101010","1989","Alabama","01","Montgomery","101","Montgomery, AL",91577,1601252000,5488
"G0101030","1989","Alabama","01","Morgan","103","Morgan, AL",34886,659374000,2417
"G0101050","1989","Alabama","01","Perry","105","Perry, AL",2387,30480000,163
"G0101070","1989","Alabama","01","Pickens","107","Pickens, AL",3155,39883000,355
"G0101090","1989","Alabama","01","Pike","109","Pike, AL",8250,121570000,611
"G0101110","1989","Alabama","01","Randolph","111","Randolph, AL",4180,58258000,343
"G0101130","1989","Alabama","01","Russell","113","Russell, AL",9498,140501000,794
"G0101150","1989","Alabama","01","St Clair","115","St. Clair, AL",6626,99938000,671
"G0101170","1989","Alabama","01","Shelby","117","Shelby, AL",15747,284299000,1428
"G0101190","1989","Alabama","01","Sumter","119","Sumter, AL",2930,47347000,228
"G0101210","1989","Alabama","01","Talladega","121","Talladega, AL",17453,313400000,1192
"G0101230","1989","Alabama","01","Tallapoosa","123","Tallapoosa, AL",16491,259646000,717
"G0101250","1989","Alabama","01","Tuscaloosa","125","Tuscaloosa, AL",44658,782705000,3148
"G0101270","1989","Alabama","01","Walker","127","Walker, AL",15071,269441000,1327
"G0101290","1989","Alabama","01","Washington","129","Washington, AL",3062,81160000,245
"G0101310","1989","Alabama","01","Wilcox","131","Wilcox, AL",1627,18090000,241
"G0101330","1989","Alabama","01","Winston","133","Winston, AL",7690,118656000,500
"G0109990","1989","Alabama","01","Remainder of Alabama","999","Alabama Statewide No Fixed Loc",2843,89417000,86
"G0200100","1989","Alaska","02","Aleutian Islands","010","Aleutian Islands, AK",1898,39090000,108
"G0200200","1989","Alaska","02","Anchorage","020","Anchorage, AK",79888,2556910000,6704
"G0200500","1989","Alaska","02","Bethel","050","Bethel, AK",1936,33755000,169
"G0200600","1989","Alaska","02","Bristol Bay Borough","060","Bristol Bay, AK",373,10407000,53
"G0200700","1989","Alaska","02","Dillingham","070","Dillingham (Bristol Bay), AK",1061,29412000,130
"G0200900","1989","Alaska","02","Fairbanks North Star","090","Fairbanks North Star, AK",16166,383826000,1832
"G0201000","1989","Alaska","02","Haines","100","Haines, AK",494,10670000,87
"G0201100","1989","Alaska","02","Juneau","110","Juneau, AK",7036,176549000,851
"G0201220","1989","Alaska","02","Kenai Peninsula","122","Kenai Peninsula, AK",7542,222900000,1289
"G0201300","1989","Alaska","02","Ketchikan Gateway","130","Ketchikan Gateway, AK",5171,150975000,497
"G0201500","1989","Alaska","02","Kodiak Island","150","Kodiak Island, AK",3803,88563000,493
"G0201700","1989","Alaska","02","Matanuska-Susitna","170","Matanuska Susitna, AK",4157,88718000,765
"G0201800","1989","Alaska","02","Nome","180","Nome, AK",1345,35831000,146
"G0201850","1989","Alaska","02","North Slope","185","North Slope, AK",803,30014000,80
"G0201880","1989","Alaska","02","Northwest Arctic","188","Northwest Arctic, AK",797,23933000,61
"G0202010","1989","Alaska","02","Prince Of Wales-Outer Ketchikan","201","Prince of Wales-Outer Ketchikan , AK",1085,32798000,96
"G0202200","1989","Alaska","02","Sitka","220","Sitka, AK",2486,60532000,316
"G0202310","1989","Alaska","02","Skagway-Yakutat-Angoon","231","Skagway-Yakutat-Angoon, AK",725,17766000,134
"G0202400","1989","Alaska","02","Southeast Fairbanks","240","Southeast Fairbanks, AK",479,7262000,112
"G0202610","1989","Alaska","02","Valdez-Cordova","261","Valdez-Cordova, AK",1742,77365000,471
"G0202700","1989","Alaska","02","Wade Hampton","270","Wade Hampton, AK",402,6108000,55
"G0202800","1989","Alaska","02","Wrangell-Petersburg","280","Wrangel-Petersburg, AK",1624,44543000,223
"G0202900","1989","Alaska","02","Yukon-Koyukuk","290","Yukon-Koyukuk, AK",1083,39936000,162
"G0209990","1989","Alaska","02","Remainder of Alaska","999","Alaska Statewide No Fixed Loc",3221,201602000,54
"G0400010","1989","Arizona","04","Apache","001","Apache, AZ",6347,105158000,445
"G0400030","1989","Arizona","04","Cochise","003","Cochise, AZ",15275,227981000,1764
"G0400050","1989","Arizona","04","Coconino","005","Coconino, AZ",25691,379152000,2222
"G0400070","1989","Arizona","04","Gila","007","Gila, AZ",9089,190299000,832
"G0400090","1989","Arizona","04","Graham","009","Graham, AZ",2950,35178000,405
"G0400110","1989","Arizona","04","Greenlee","011","Greenlee, AZ",0,0,99
"G0400120","1989","Arizona","04","La Paz","012","La Paz, AZ",2211,28757000,288
"G0400130","1989","Arizona","04","Maricopa","013","Maricopa, AZ",835385,17402552000,52922
"G0400150","1989","Arizona","04","Mohave","015","Mohave, AZ",20540,314928000,2352
"G0400170","1989","Arizona","04","Navajo","017","Navajo, AZ",11970,226341000,1255
"G0400190","1989","Arizona","04","Pima","019","Pima, AZ",213105,3721661000,15513
"G0400210","1989","Arizona","04","Pinal","021","Pinal, AZ",18323,336694000,1687
"G0400230","1989","Arizona","04","Santa Cruz","023","Santa Cruz, AZ",9471,126356000,928
"G0400250","1989","Arizona","04","Yavapai","025","Yavapai, AZ",24091,360108000,3144
"G0400270","1989","Arizona","04","Yuma","027","Yuma, AZ",22138,317507000,1969
"G0409990","1989","Arizona","04","Remainder of Arizona","999","Arizona Statewide No Fixed Loc",0,0,52
"G0500010","1989","Arkansas","05","Arkansas","001","Arkansas, AR",7624,121742000,623
"G0500030","1989","Arkansas","05","Ashley","003","Ashley, AR",7258,160218000,419
"G0500050","1989","Arkansas","05","Baxter","005","Baxter, AR",8552,121038000,810
"G0500070","1989","Arkansas","05","Benton","007","Benton, AR",37867,696059000,1998
"G0500090","1989","Arkansas","05","Boone","009","Boone, AR",12053,182382000,755
"G0500110","1989","Arkansas","05","Bradley","011","Bradley, AR",2814,39388000,271
"G0500130","1989","Arkansas","05","Calhoun","013","Calhoun, AR",591,8019000,82
"G0500150","1989","Arkansas","05","Carroll","015","Carroll, AR",5516,74394000,589
"G0500170","1989","Arkansas","05","Chicot","017","Chicot, AR",2201,26272000,285
"G0500190","1989","Arkansas","05","Clark","019","Clark, AR",5274,72987000,528
"G0500210","1989","Arkansas","05","Clay","021","Clay, AR",3804,51208000,357
"G0500230","1989","Arkansas","05","Cleburne","023","Cleburne, AR",3710,55883000,414
"G0500250","1989","Arkansas","05","Cleveland","025","Cleveland, AR",501,5784000,92
"G0500270","1989","Arkansas","05","Columbia","027","Columbia, AR",7921,127563000,639
"G0500290","1989","Arkansas","05","Conway","029","Conway, AR",4672,81918000,343
"G0500310","1989","Arkansas","05","Craighead","031","Craighead, AR",25130,397420000,1791
"G0500330","1989","Arkansas","05","Crawford","033","Crawford, AR",9050,132909000,712
"G0500350","1989","Arkansas","05","Crittenden","035","Crittenden, AR",11280,164853000,911
"G0500370","1989","Arkansas","05","Cross","037","Cross, AR",4443,66413000,333
"G0500390","1989","Arkansas","05","Dallas","039","Dallas, AR",2900,44004000,255
"G0500410","1989","Arkansas","05","Desha","041","Desha, AR",3826,58779000,397
"G0500430","1989","Arkansas","05","Drew","043","Drew, AR",4565,64290000,343
"G0500450","1989","Arkansas","05","Faulkner","045","Faulkner, AR",16910,255307000,1104
"G0500470","1989","Arkansas","05","Franklin","047","Franklin, AR",2273,32431000,257
"G0500490","1989","Arkansas","05","Fulton","049","Fulton, AR",1247,15479000,186
"G0500510","1989","Arkansas","05","Garland","051","Garland, AR",23970,332677000,2005
"G0500530","1989","Arkansas","05","Grant","053","Grant, AR",2416,38795000,212
"G0500550","1989","Arkansas","05","Greene","055","Greene, AR",8854,134470000,648
"G0500570","1989","Arkansas","05","Hempstead","057","Hempstead, AR",5464,87076000,414
"G0500590","1989","Arkansas","05","Hot Spring","059","Hot Spring, AR",4653,72527000,462
"G0500610","1989","Arkansas","05","Howard","061","Howard, AR",5591,76317000,291
"G0500630","1989","Arkansas","05","Independence","063","Independence, AR",12194,188471000,700
"G0500650","1989","Arkansas","05","Izard","065","Izard, AR",1706,19870000,200
"G0500670","1989","Arkansas","05","Jackson","067","Jackson, AR",4580,74913000,454
"G0500690","1989","Arkansas","05","Jefferson","069","Jefferson, AR",24213,422159000,1767
"G0500710","1989","Arkansas","05","Johnson","071","Johnson, AR",4276,56566000,287
"G0500730","1989","Arkansas","05","Lafayette","073","Lafayette, AR",1386,18794000,164
"G0500750","1989","Arkansas","05","Lawrence","075","Lawrence, AR",3703,48031000,341
"G0500770","1989","Arkansas","05","Lee","077","Lee, AR",1167,16587000,151
"G0500790","1989","Arkansas","05","Lincoln","079","Lincoln, AR",975,15833000,121
"G0500810","1989","Arkansas","05","Little River","081","Little River, AR",3114,79258000,217
"G0500830","1989","Arkansas","05","Logan","083","Logan, AR",3710,47624000,364
"G0500850","1989","Arkansas","05","Lonoke","085","Lonoke, AR",5312,79000000,615
"G0500870","1989","Arkansas","05","Madison","087","Madison, AR",1359,17097000,152
"G0500890","1989","Arkansas","05","Marion","089","Marion, AR",2360,29337000,170
"G0500910","1989","Arkansas","05","Miller","091","Miller, AR",10287,195184000,682
"G0500930","1989","Arkansas","05","Mississippi","093","Mississippi, AR",14215,222926000,975
"G0500950","1989","Arkansas","05","Monroe","095","Monroe, AR",1908,23132000,274
"G0500970","1989","Arkansas","05","Montgomery","097","Montgomery, AR",1166,13654000,194
"G0500990","1989","Arkansas","05","Nevada","099","Nevada, AR",1906,34632000,174
"G0501010","1989","Arkansas","05","Newton","101","Newton, AR",432,4256000,88
"G0501030","1989","Arkansas","05","Ouachita","103","Ouachita, AR",11187,198074000,672
"G0501050","1989","Arkansas","05","Perry","105","Perry, AR",537,6320000,76
"G0501070","1989","Arkansas","05","Phillips","107","Phillips, AR",5477,75371000,598
"G0501090","1989","Arkansas","05","Pike","109","Pike, AR",2002,25124000,199
"G0501110","1989","Arkansas","05","Poinsett","111","Poinsett, AR",4538,61425000,449
"G0501130","1989","Arkansas","05","Polk","113","Polk, AR",3500,43288000,315
"G0501150","1989","Arkansas","05","Pope","115","Pope, AR",14560,249717000,1053
"G0501170","1989","Arkansas","05","Prairie","117","Prairie, AR",1538,20789000,178
"G0501190","1989","Arkansas","05","Pulaski","119","Pulaski, AR",175463,3308652000,10794
"G0501210","1989","Arkansas","05","Randolph","121","Randolph, AR",3969,52968000,269
"G0501230","1989","Arkansas","05","St Francis","123","St. Francis, AR",5745,83111000,548
"G0501250","1989","Arkansas","05","Saline","125","Saline, AR",7826,135357000,856
"G0501270","1989","Arkansas","05","Scott","127","Scott, AR",2076,24975000,154
"G0501290","1989","Arkansas","05","Searcy","129","Searcy, AR",1652,13796000,114
"G0501310","1989","Arkansas","05","Sebastian","131","Sebastian, AR",57077,998384000,3140
"G0501330","1989","Arkansas","05","Sevier","133","Sevier, AR",3412,44027000,281
"G0501350","1989","Arkansas","05","Sharp","135","Sharp, AR",1658,16399000,235
"G0501370","1989","Arkansas","05","Stone","137","Stone, AR",1460,16706000,190
"G0501390","1989","Arkansas","05","Union","139","Union, AR",16423,290208000,1297
"G0501410","1989","Arkansas","05","Van Buren","141","Van Buren, AR",2838,30170000,259
"G0501430","1989","Arkansas","05","Washington","143","Washington, AR",41069,668546000,2902
"G0501450","1989","Arkansas","05","White","145","White, AR",12788,198574000,1080
"G0501470","1989","Arkansas","05","Woodruff","147","Woodruff, AR",1588,21506000,148
"G0501490","1989","Arkansas","05","Yell","149","Yell, AR",4711,61171000,294
"G0509990","1989","Arkansas","05","Remainder of Arkansas","999","Arkansas Statewide No Fixed Loc",1080,29535000,82
"G0600010","1989","California","06","Alameda","001","Alameda, CA",494193,12306860000,32254
"G0600030","1989","California","06","Alpine","003","Alpine, CA",1030,7417000,40
"G0600050","1989","California","06","Amador","005","Amador, CA",5640,94856000,772
"G0600070","1989","California","06","Butte","007","Butte, CA",43883,708156000,4459
"G0600090","1989","California","06","Calaveras","009","Calaveras, CA",4235,71213000,811
"G0600110","1989","California","06","Colusa","011","Colusa, CA",3034,59956000,371
"G0600130","1989","California","06","Contra Costa","013","Contra Costa, CA",257623,6428685000,19730
"G0600150","1989","California","06","Del Norte","015","Del Norte, CA",3977,65290000,577
"G0600170","1989","California","06","El Dorado","017","El Dorado, CA",23481,410307000,3156
"G0600190","1989","California","06","Fresno","019","Fresno, CA",181714,3570928000,14595
"G0600210","1989","California","06","Glenn","021","Glenn, CA",4525,97351000,500
"G0600230","1989","California","06","Humboldt","023","Humboldt, CA",32021,575860000,3427
"G0600250","1989","California","06","Imperial","025","Imperial, CA",20726,320885000,2125
"G0600270","1989","California","06","Inyo","027","Inyo, CA",4602,67468000,609
"G0600290","1989","California","06","Kern","029","Kern, CA",123821,2511133000,10567
"G0600310","1989","California","06","Kings","031","Kings, CA",14513,259186000,1394
"G0600330","1989","California","06","Lake","033","Lake, CA",7229,115121000,1138
"G0600350","1989","California","06","Lassen","035","Lassen, CA",3651,59493000,544
"G0600370","1989","California","06","Los Angeles","037","Los Angeles, CA",3778867,96706095000,218612
"G0600390","1989","California","06","Madera","039","Madera, CA",14463,259973000,1567
"G0600410","1989","California","06","Marin","041","Marin, CA",82206,1941425000,9262
"G0600430","1989","California","06","Mariposa","043","Mariposa, CA",2633,39080000,344
"G0600450","1989","California","06","Mendocino","045","Mendocino, CA",20254,371416000,2611
"G0600470","1989","California","06","Merced","047","Merced, CA",31714,566151000,2786
"G0600490","1989","California","06","Modoc","049","Modoc, CA",1237,18579000,207
"G0600510","1989","California","06","Mono","051","Mono, CA",5744,70708000,481
"G0600530","1989","California","06","Monterey","053","Monterey, CA",85703,1670382000,8077
"G0600550","1989","California","06","Napa","055","Napa, CA",34750,711527000,3147
"G0600570","1989","California","06","Nevada","057","Nevada, CA",17306,299680000,2396
"G0600590","1989","California","06","Orange","059","Orange, CA",1155298,28595893000,70205
"G0600610","1989","California","06","Placer","061","Placer, CA",48431,946672000,5157
"G0600630","1989","California","06","Plumas","063","Plumas, CA",3728,71620000,599
"G0600650","1989","California","06","Riverside","065","Riverside, CA",271145,5207275000,21437
"G0600670","1989","California","06","Sacramento","067","Sacramento, CA",318081,6779838000,23700
"G0600690","1989","California","06","San Benito","069","San Benito, CA",6678,137932000,739
"G0600710","1989","California","06","San Bernardino","071","San Bernardino, CA",348294,6862759000,24146
"G0600730","1989","California","06","San Diego","073","San Diego, CA",827624,18080286000,59465
"G0600750","1989","California","06","San Francisco","075","San Francisco, CA",522273,14882423000,32837
"G0600770","1989","California","06","San Joaquin","077","San Joaquin, CA",121675,2487158000,9677
"G0600790","1989","California","06","San Luis Obispo","079","San Luis Obispo, CA",58325,983737000,6002
"G0600810","1989","California","06","San Mateo","081","San Mateo, CA",283645,7961541000,18401
"G0600830","1989","California","06","Santa Barbara","083","Santa Barbara, CA",125894,2698740000,10340
"G0600850","1989","California","06","Santa Clara","085","Santa Clara, CA",795395,24586424000,38753
"G0600870","1989","California","06","Santa Cruz","087","Santa Cruz, CA",71646,1375265000,6612
"G0600890","1989","California","06","Shasta","089","Shasta, CA",39440,789950000,4296
"G0600910","1989","California","06","Sierra","091","Sierra, CA",474,9531000,76
"G0600930","1989","California","06","Siskiyou","093","Siskiyou, CA",8792,137853000,1258
"G0600950","1989","California","06","Solano","095","Solano, CA",70500,1511128000,5705
"G0600970","1989","California","06","Sonoma","097","Sonoma, CA",118811,2527767000,11468
"G0600990","1989","California","06","Stanislaus","099","Stanislaus, CA",97086,1944101000,7502
"G0601010","1989","California","06","Sutter","101","Sutter, CA",12710,243804000,1469
"G0601030","1989","California","06","Tehama","103","Tehama, CA",8594,150455000,931
"G0601050","1989","California","06","Trinity","105","Trinity, CA",1872,32101000,317
"G0601070","1989","California","06","Tulare","107","Tulare, CA",62835,1113141000,5682
"G0601090","1989","California","06","Tuolumne","109","Tuolumne, CA",10122,170014000,1447
"G0601110","1989","California","06","Ventura","111","Ventura, CA",201179,4370095000,14894
"G0601130","1989","California","06","Yolo","113","Yolo, CA",40827,875059000,3014
"G0601150","1989","California","06","Yuba","115","Yuba, CA",8374,157370000,874
"G0609990","1989","California","06","Remainder of California","999","California Statewide No Fixed Loc",14927,491657000,193
"G0800010","1989","Colorado","08","Adams","001","Adams, CO",79112,1651425000,5618
"G0800030","1989","Colorado","08","Alamosa","003","Alamosa, CO",3074,42359000,398
"G0800050","1989","Colorado","08","Arapahoe","005","Arapahoe, CO",150967,3417173000,11546
"G0800070","1989","Colorado","08","Archuleta","007","Archuleta, CO",1081,10860000,197
"G0800090","1989","Colorado","08","Baca","009","Baca, CO",418,4493000,113
"G0800110","1989","Colorado","08","Bent","011","Bent, CO",954,19715000,75
"G0800130","1989","Colorado","08","Boulder","013","Boulder, CO",95992,2141013000,7076
"G0800150","1989","Colorado","08","Chaffee","015","Chaffee, CO",2514,28949000,445
"G0800170","1989","Colorado","08","Cheyenne","017","Cheyenne, CO",395,5377000,66
"G0800190","1989","Colorado","08","Clear Creek","019","Clear Creek, CO",2065,40000000,179
"G0800210","1989","Colorado","08","Conejos","021","Conejos, CO",607,7156000,86
"G0800230","1989","Colorado","08","Costilla","023","Costilla, CO",203,2250000,30
"G0800250","1989","Colorado","08","Crowley","025","Crowley, CO",218,2399000,35
"G0800270","1989","Colorado","08","Custer","027","Custer, CO",124,1884000,55
"G0800290","1989","Colorado","08","Delta","029","Delta, CO",2983,39230000,491
"G0800310","1989","Colorado","08","Denver","031","Denver, CO",328695,8016471000,19326
"G0800330","1989","Colorado","08","Dolores","033","Dolores, CO",163,1948000,30
"G0800350","1989","Colorado","08","Douglas","035","Douglas, CO",8501,152250000,1236
"G0800370","1989","Colorado","08","Eagle","037","Eagle, CO",14378,196384000,1239
"G0800390","1989","Colorado","08","Elbert","039","Elbert, CO",1134,17037000,156
"G0800410","1989","Colorado","08","El Paso","041","El Paso, CO",126176,2396213000,9645
"G0800430","1989","Colorado","08","Fremont","043","Fremont, CO",6059,88533000,646
"G0800450","1989","Colorado","08","Garfield","045","Garfield, CO",8744,160538000,1141
"G0800470","1989","Colorado","08","Gilpin","047","Gilpin, CO",149,1676000,59
"G0800490","1989","Colorado","08","Grand","049","Grand, CO",4042,42700000,437
"G0800510","1989","Colorado","08","Gunnison","051","Gunnison, CO",4220,40560000,480
"G0800530","1989","Colorado","08","Hinsdale","053","Hinsdale, CO",45,866000,30
"G0800550","1989","Colorado","08","Huerfano","055","Huerfano, CO",742,7615000,153
"G0800570","1989","Colorado","08","Jackson","057","Jackson, CO",267,4666000,50
"G0800590","1989","Colorado","08","Jefferson","059","Jefferson, CO",129801,3095938000,10408
"G0800610","1989","Colorado","08","Kiowa","061","Kiowa, CO",123,1366000,48
"G0800630","1989","Colorado","08","Kit Carson","063","Kit Carson, CO",1444,18519000,227
"G0800650","1989","Colorado","08","Lake","065","Lake, CO",1133,19551000,163
"G0800670","1989","Colorado","08","La Plata","067","La Plata, CO",9805,139286000,1217
"G0800690","1989","Colorado","08","Larimer","069","Larimer, CO",52713,1004133000,5124
"G0800710","1989","Colorado","08","Las Animas","071","Las Animas, CO",1693,19560000,294
"G0800730","1989","Colorado","08","Lincoln","073","Lincoln, CO",999,13888000,130
"G0800750","1989","Colorado","08","Logan","075","Logan, CO",4916,69093000,553
"G0800770","1989","Colorado","08","Mesa","077","Mesa, CO",25566,435757000,2450
"G0800790","1989","Colorado","08","Mineral","079","Mineral, CO",58,1057000,34
"G0800810","1989","Colorado","08","Moffat","081","Moffat, CO",2452,53146000,291
"G0800830","1989","Colorado","08","Montezuma","083","Montezuma, CO",4129,66955000,528
"G0800850","1989","Colorado","08","Montrose","085","Montrose, CO",5860,90834000,731
"G0800870","1989","Colorado","08","Morgan","087","Morgan, CO",5612,77186000,554
"G0800890","1989","Colorado","08","Otero","089","Otero, CO",4169,54820000,523
"G0800910","1989","Colorado","08","Ouray","091","Ouray, CO",416,6372000,110
"G0800930","1989","Colorado","08","Park","093","Park, CO",421,7129000,122
"G0800950","1989","Colorado","08","Phillips","095","Phillips, CO",636,8730000,130
"G0800970","1989","Colorado","08","Pitkin","097","Pitkin, CO",12447,187450000,1102
"G0800990","1989","Colorado","08","Prowers","099","Prowers, CO",3149,42164000,404
"G0801010","1989","Colorado","08","Pueblo","101","Pueblo, CO",31158,508105000,2753
"G0801030","1989","Colorado","08","Rio Blanco","103","Rio Blanco, CO",1819,46042000,176
"G0801050","1989","Colorado","08","Rio Grande","105","Rio Grande, CO",2540,33435000,327
"G0801070","1989","Colorado","08","Routt","107","Routt, CO",9499,157154000,671
"G0801090","1989","Colorado","08","Saguache","109","Saguache, CO",515,8398000,80
"G0801110","1989","Colorado","08","San Juan","111","San Juan, CO",61,1178000,37
"G0801130","1989","Colorado","08","San Miguel","113","San Miguel, CO",1398,16823000,228
"G0801150","1989","Colorado","08","Sedgwick","115","Sedgwick, CO",417,4843000,86
"G0801170","1989","Colorado","08","Summit","117","Summit, CO",11943,131235000,929
"G0801190","1989","Colorado","08","Teller","119","Teller, CO",1456,16072000,317
"G0801210","1989","Colorado","08","Washington","121","Washington, CO",702,10127000,110
"G0801230","1989","Colorado","08","Weld","123","Weld, CO",35347,719589000,2717
"G0801250","1989","Colorado","08","Yuma","125","Yuma, CO",1581,19670000,299
"G0809990","1989","Colorado","08","Remainder of Colorado","999","Colorado Statewide No Fixed Loc",3527,115357000,144
"G0900010","1989","Connecticut","09","Fairfield","001","Fairfield, CT",419263,12853956000,27770
"G0900030","1989","Connecticut","09","Hartford","003","Hartford, CT",474913,12573921000,24316
"G0900050","1989","Connecticut","09","Litchfield","005","Litchfield, CT",57199,1259576000,5201
"G0900070","1989","Connecticut","09","Middlesex","007","Middlesex, CT",61352,1392665000,4027
"G0900090","1989","Connecticut","09","New Haven","009","New Haven, CT",332673,8004347000,22058
"G0900110","1989","Connecticut","09","New London","011","New London, CT",98115,2203669000,6061
"G0900130","1989","Connecticut","09","Tolland","013","Tolland, CT",24328,468558000,2500
"G0900150","1989","Connecticut","09","Windham","015","Windham, CT",29073,547203000,2202
"G0909990","1989","Connecticut","09","Remainder of Connecticut","999","Connecticut Statewide No Fixed Loc",575,16332000,43
"G1000010","1989","Delaware","10","Kent","001","Kent, DE",33796,559087000,2525
"G1000030","1989","Delaware","10","New Castle","003","New Castle, DE",227886,5851141000,11834
"G1000050","1989","Delaware","10","Sussex","005","Sussex, DE",39938,675977000,3660
"G1009990","1989","Delaware","10","Remainder of Delaware","999","Delaware Statewide No Fixed Loc",139,2503000,17
"G1109990","1989","District Of Columbia","11","Remainder of District Of Columbia","999","District of Columbia No Fixed Loc",427179,11502818000,19978
"G1200010","1989","Florida","12","Alachua","001","Alachua, FL",61003,998689000,4566
"G1200030","1989","Florida","12","Baker","003","Baker, FL",1853,25249000,239
"G1200050","1989","Florida","12","Bay","005","Bay, FL",37916,559007000,3650
"G1200070","1989","Florida","12","Bradford","007","Bradford, FL",4006,51486000,404
"G1200090","1989","Florida","12","Brevard","009","Brevard, FL",133182,2779293000,9466
"G1200110","1989","Florida","12","Broward","011","Broward, FL",450718,8940918000,39095
"G1200130","1989","Florida","12","Calhoun","013","Calhoun, FL",1588,20735000,221
"G1200150","1989","Florida","12","Charlotte","015","Charlotte, FL",21849,354256000,2296
"G1200170","1989","Florida","12","Citrus","017","Citrus, FL",17580,285194000,1880
"G1200190","1989","Florida","12","Clay","019","Clay, FL",22424,327485000,2236
"G1200210","1989","Florida","12","Collier","021","Collier, FL",57646,962000000,5615
"G1200230","1989","Florida","12","Columbia","023","Columbia, FL",13288,235639000,985
"G1200250","1989","Florida","12","Dade","025","Dade, FL",748169,15592787000,59736
"G1200270","1989","Florida","12","DeSoto","027","De Soto, FL",4478,56900000,386
