GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,C4S001,C4U001,C4V001
"G0202900","1980","Alaska","02","Yukon-Koyukuk","290","Yukon-Koyukuk, AK",722,21182000,77
"G0209990","1980","Alaska","02","Remainder of Alaska","999","Alaska Statewide No Fixed Loc",2922,143011000,149
"G0400010","1980","Arizona","04","Apache","001","Apache, AZ",3965,40059000,288
"G0400030","1980","Arizona","04","Cochise","003","Cochise, AZ",11674,123490000,1277
"G0400050","1980","Arizona","04","Coconino","005","Coconino, AZ",15914,161647000,1408
"G0400070","1980","Arizona","04","Gila","007","Gila, AZ",9447,121340000,607
"G0400090","1980","Arizona","04","Graham","009","Graham, AZ",3010,28421000,333
"G0400110","1980","Arizona","04","Greenlee","011","Greenlee, AZ",0,0,106
"G0400130","1980","Arizona","04","Maricopa","013","Maricopa, AZ",532709,7203518000,31495
"G0400150","1980","Arizona","04","Mohave","015","Mohave, AZ",12574,138302000,1172
"G0400170","1980","Arizona","04","Navajo","017","Navajo, AZ",9114,125609000,880
"G0400190","1980","Arizona","04","Pima","019","Pima, AZ",149545,1873608000,10126
"G0400210","1980","Arizona","04","Pinal","021","Pinal, AZ",18459,249072000,1145
"G0400230","1980","Arizona","04","Santa Cruz","023","Santa Cruz, AZ",6710,61695000,540
"G0400250","1980","Arizona","04","Yavapai","025","Yavapai, AZ",13627,144027000,1606
"G0400270","1980","Arizona","04","Yuma","027","Yuma, AZ",16281,151665000,1561
"G0409990","1980","Arizona","04","Remainder of Arizona","999","Arizona Statewide No Fixed Loc",0,0,209
"G0500010","1980","Arkansas","05","Arkansas","001","Arkansas, AR",6927,80230000,587
"G0500030","1980","Arkansas","05","Ashley","003","Ashley, AR",6635,89661000,414
"G0500050","1980","Arkansas","05","Baxter","005","Baxter, AR",6551,60553000,563
"G0500070","1980","Arkansas","05","Benton","007","Benton, AR",23672,259429000,1334
"G0500090","1980","Arkansas","05","Boone","009","Boone, AR",7381,75803000,592
"G0500110","1980","Arkansas","05","Bradley","011","Bradley, AR",3173,34219000,247
"G0500130","1980","Arkansas","05","Calhoun","013","Calhoun, AR",606,4752000,72
"G0500150","1980","Arkansas","05","Carroll","015","Carroll, AR",3189,26283000,343
"G0500170","1980","Arkansas","05","Chicot","017","Chicot, AR",2247,20525000,288
"G0500190","1980","Arkansas","05","Clark","019","Clark, AR",4645,47815000,462
"G0500210","1980","Arkansas","05","Clay","021","Clay, AR",3365,28273000,330
"G0500230","1980","Arkansas","05","Cleburne","023","Cleburne, AR",2752,22077000,296
"G0500250","1980","Arkansas","05","Cleveland","025","Cleveland, AR",446,3132000,66
"G0500270","1980","Arkansas","05","Columbia","027","Columbia, AR",6241,75681000,536
"G0500290","1980","Arkansas","05","Conway","029","Conway, AR",4996,59011000,307
"G0500310","1980","Arkansas","05","Craighead","031","Craighead, AR",20012,209890000,1396
"G0500330","1980","Arkansas","05","Crawford","033","Crawford, AR",5472,54434000,423
"G0500350","1980","Arkansas","05","Crittenden","035","Crittenden, AR",9456,98405000,809
"G0500370","1980","Arkansas","05","Cross","037","Cross, AR",3993,42378000,319
"G0500390","1980","Arkansas","05","Dallas","039","Dallas, AR",2346,24227000,245
"G0500410","1980","Arkansas","05","Desha","041","Desha, AR",4148,43702000,339
"G0500430","1980","Arkansas","05","Drew","043","Drew, AR",4373,41403000,296
"G0500450","1980","Arkansas","05","Faulkner","045","Faulkner, AR",11268,106704000,675
"G0500470","1980","Arkansas","05","Franklin","047","Franklin, AR",2187,20115000,189
"G0500490","1980","Arkansas","05","Fulton","049","Fulton, AR",972,7897000,121
"G0500510","1980","Arkansas","05","Garland","051","Garland, AR",21789,204676000,1614
"G0500530","1980","Arkansas","05","Grant","053","Grant, AR",1626,16217000,172
"G0500550","1980","Arkansas","05","Greene","055","Greene, AR",7927,76261000,505
"G0500570","1980","Arkansas","05","Hempstead","057","Hempstead, AR",4656,46562000,370
"G0500590","1980","Arkansas","05","Hot Spring","059","Hot Spring, AR",5317,69091000,415
"G0500610","1980","Arkansas","05","Howard","061","Howard, AR",5028,50100000,248
"G0500630","1980","Arkansas","05","Independence","063","Independence, AR",9288,94799000,544
"G0500650","1980","Arkansas","05","Izard","065","Izard, AR",1242,10056000,132
"G0500670","1980","Arkansas","05","Jackson","067","Jackson, AR",4511,45570000,407
"G0500690","1980","Arkansas","05","Jefferson","069","Jefferson, AR",21500,256756000,1587
"G0500710","1980","Arkansas","05","Johnson","071","Johnson, AR",2908,26554000,243
"G0500730","1980","Arkansas","05","Lafayette","073","Lafayette, AR",1347,13761000,176
"G0500750","1980","Arkansas","05","Lawrence","075","Lawrence, AR",3324,27045000,292
"G0500770","1980","Arkansas","05","Lee","077","Lee, AR",1401,13073000,168
"G0500790","1980","Arkansas","05","Lincoln","079","Lincoln, AR",1225,12835000,120
"G0500810","1980","Arkansas","05","Little River","081","Little River, AR",2888,52180000,169
"G0500830","1980","Arkansas","05","Logan","083","Logan, AR",2831,26309000,305
"G0500850","1980","Arkansas","05","Lonoke","085","Lonoke, AR",4830,50113000,463
"G0500870","1980","Arkansas","05","Madison","087","Madison, AR",1153,8817000,114
"G0500890","1980","Arkansas","05","Marion","089","Marion, AR",1186,10851000,129
"G0500910","1980","Arkansas","05","Miller","091","Miller, AR",10380,113613000,647
"G0500930","1980","Arkansas","05","Mississippi","093","Mississippi, AR",14660,137213000,970
"G0500950","1980","Arkansas","05","Monroe","095","Monroe, AR",2050,17696000,250
"G0500970","1980","Arkansas","05","Montgomery","097","Montgomery, AR",1031,7151000,101
"G0500990","1980","Arkansas","05","Nevada","099","Nevada, AR",1767,17142000,172
"G0501010","1980","Arkansas","05","Newton","101","Newton, AR",302,2249000,60
"G0501030","1980","Arkansas","05","Ouachita","103","Ouachita, AR",8196,103888000,600
"G0501050","1980","Arkansas","05","Perry","105","Perry, AR",233,2110000,62
"G0501070","1980","Arkansas","05","Phillips","107","Phillips, AR",6601,68148000,570
"G0501090","1980","Arkansas","05","Pike","109","Pike, AR",1670,14943000,178
"G0501110","1980","Arkansas","05","Poinsett","111","Poinsett, AR",5772,50361000,423
"G0501130","1980","Arkansas","05","Polk","113","Polk, AR",3436,28807000,288
"G0501150","1980","Arkansas","05","Pope","115","Pope, AR",10324,116076000,751
"G0501170","1980","Arkansas","05","Prairie","117","Prairie, AR",962,9137000,159
"G0501190","1980","Arkansas","05","Pulaski","119","Pulaski, AR",140280,1717736000,7988
"G0501210","1980","Arkansas","05","Randolph","121","Randolph, AR",3120,27501000,215
"G0501230","1980","Arkansas","05","St Francis","123","St. Francis, AR",7928,87373000,488
"G0501250","1980","Arkansas","05","Saline","125","Saline, AR",8524,125638000,590
"G0501270","1980","Arkansas","05","Scott","127","Scott, AR",1219,8963000,122
"G0501290","1980","Arkansas","05","Searcy","129","Searcy, AR",907,7017000,107
"G0501310","1980","Arkansas","05","Sebastian","131","Sebastian, AR",46347,545770000,2488
"G0501330","1980","Arkansas","05","Sevier","133","Sevier, AR",3009,27277000,229
"G0501350","1980","Arkansas","05","Sharp","135","Sharp, AR",1724,12831000,211
"G0501370","1980","Arkansas","05","Stone","137","Stone, AR",967,7331000,111
"G0501390","1980","Arkansas","05","Union","139","Union, AR",15530,192891000,1130
"G0501410","1980","Arkansas","05","Van Buren","141","Van Buren, AR",1324,11436000,160
"G0501430","1980","Arkansas","05","Washington","143","Washington, AR",28660,292969000,2043
"G0501450","1980","Arkansas","05","White","145","White, AR",10480,96559000,827
"G0501470","1980","Arkansas","05","Woodruff","147","Woodruff, AR",1972,19129000,178
"G0501490","1980","Arkansas","05","Yell","149","Yell, AR",2839,24002000,218
"G0509990","1980","Arkansas","05","Remainder of Arkansas","999","Arkansas Statewide No Fixed Loc",4296,83731000,213
"G0600010","1980","California","06","Alameda","001","Alameda, CA",379890,5974574000,23546
"G0600030","1980","California","06","Alpine","003","Alpine, CA",764,3873000,34
"G0600050","1980","California","06","Amador","005","Amador, CA",3727,43010000,492
"G0600070","1980","California","06","Butte","007","Butte, CA",30668,338419000,3209
"G0600090","1980","California","06","Calaveras","009","Calaveras, CA",2879,35212000,466
"G0600110","1980","California","06","Colusa","011","Colusa, CA",2463,27985000,311
"G0600130","1980","California","06","Contra Costa","013","Contra Costa, CA",158087,2407530000,12375
"G0600150","1980","California","06","Del Norte","015","Del Norte, CA",4228,60834000,395
"G0600170","1980","California","06","El Dorado","017","El Dorado, CA",14874,160197000,1937
"G0600190","1980","California","06","Fresno","019","Fresno, CA",142358,1819665000,11545
"G0600210","1980","California","06","Glenn","021","Glenn, CA",4221,47195000,448
"G0600230","1980","California","06","Humboldt","023","Humboldt, CA",27005,342078000,2620
"G0600250","1980","California","06","Imperial","025","Imperial, CA",18129,201921000,1746
"G0600270","1980","California","06","Inyo","027","Inyo, CA",4976,52975000,514
"G0600290","1980","California","06","Kern","029","Kern, CA",97777,1353612000,7786
"G0600310","1980","California","06","Kings","031","Kings, CA",11914,143923000,1190
"G0600330","1980","California","06","Lake","033","Lake, CA",4549,44310000,748
"G0600350","1980","California","06","Lassen","035","Lassen, CA",3105,35643000,452
"G0600370","1980","California","06","Los Angeles","037","Los Angeles, CA",3184578,49658830000,165362
"G0600390","1980","California","06","Madera","039","Madera, CA",10659,131546000,1019
"G0600410","1980","California","06","Marin","041","Marin, CA",58763,748360000,6122
"G0600430","1980","California","06","Mariposa","043","Mariposa, CA",1743,17471000,229
"G0600450","1980","California","06","Mendocino","045","Mendocino, CA",16600,201546000,1808
"G0600470","1980","California","06","Merced","047","Merced, CA",23825,275638000,2230
"G0600490","1980","California","06","Modoc","049","Modoc, CA",1275,11361000,203
"G0600510","1980","California","06","Mono","051","Mono, CA",3980,30654000,338
"G0600530","1980","California","06","Monterey","053","Monterey, CA",64801,769973000,5907
"G0600550","1980","California","06","Napa","055","Napa, CA",22653,268877000,2034
"G0600570","1980","California","06","Nevada","057","Nevada, CA",10383,109443000,1326
"G0600590","1980","California","06","Orange","059","Orange, CA",786814,11597640000,44934
"G0600610","1980","California","06","Placer","061","Placer, CA",25654,295145000,2777
"G0600630","1980","California","06","Plumas","063","Plumas, CA",2983,40887000,472
"G0600650","1980","California","06","Riverside","065","Riverside, CA",155607,1901160000,11761
"G0600670","1980","California","06","Sacramento","067","Sacramento, CA",209457,2754522000,15741
"G0600690","1980","California","06","San Benito","069","San Benito, CA",4081,53011000,408
"G0600710","1980","California","06","San Bernardino","071","San Bernardino, CA",200387,2538548000,14175
"G0600730","1980","California","06","San Diego","073","San Diego, CA",533027,7054160000,36498
"G0600750","1980","California","06","San Francisco","075","San Francisco, CA",490491,8721372000,24371
"G0600770","1980","California","06","San Joaquin","077","San Joaquin, CA",87357,1227225000,7001
"G0600790","1980","California","06","San Luis Obispo","079","San Luis Obispo, CA",32716,329186000,3455
"G0600810","1980","California","06","San Mateo","081","San Mateo, CA",230431,3915353000,13732
"G0600830","1980","California","06","Santa Barbara","083","Santa Barbara, CA",99617,1256340000,7385
"G0600850","1980","California","06","Santa Clara","085","Santa Clara, CA",610494,10346444000,28117
"G0600870","1980","California","06","Santa Cruz","087","Santa Cruz, CA",46525,520198000,4221
"G0600890","1980","California","06","Shasta","089","Shasta, CA",27465,366152000,3005
"G0600910","1980","California","06","Sierra","091","Sierra, CA",332,5314000,73
"G0600930","1980","California","06","Siskiyou","093","Siskiyou, CA",7909,96005000,1041
"G0600950","1980","California","06","Solano","095","Solano, CA",40069,513110000,3492
"G0600970","1980","California","06","Sonoma","097","Sonoma, CA",71941,897654000,6900
"G0600990","1980","California","06","Stanislaus","099","Stanislaus, CA",68787,917166000,5325
"G0601010","1980","California","06","Sutter","101","Sutter, CA",10163,133465000,1080
"G0601030","1980","California","06","Tehama","103","Tehama, CA",6451,78837000,739
"G0601050","1980","California","06","Trinity","105","Trinity, CA",1235,16347000,252
"G0601070","1980","California","06","Tulare","107","Tulare, CA",51728,576140000,4405
"G0601090","1980","California","06","Tuolumne","109","Tuolumne, CA",6495,71409000,903
"G0601110","1980","California","06","Ventura","111","Ventura, CA",117238,1499186000,9080
"G0601130","1980","California","06","Yolo","113","Yolo, CA",24265,334255000,2230
"G0601150","1980","California","06","Yuba","115","Yuba, CA",7980,100575000,788
"G0609990","1980","California","06","Remainder of California","999","California Statewide No Fixed Loc",6737,161804000,2149
"G0800010","1980","Colorado","08","Adams","001","Adams, CO",70735,996628000,4040
"G0800030","1980","Colorado","08","Alamosa","003","Alamosa, CO",3027,27375000,322
"G0800050","1980","Colorado","08","Arapahoe","005","Arapahoe, CO",101157,1467332000,6644
"G0800070","1980","Colorado","08","Archuleta","007","Archuleta, CO",525,4050000,103
"G0800090","1980","Colorado","08","Baca","009","Baca, CO",662,7162000,150
"G0800110","1980","Colorado","08","Bent","011","Bent, CO",426,4208000,76
"G0800130","1980","Colorado","08","Boulder","013","Boulder, CO",71657,957535000,4501
"G0800150","1980","Colorado","08","Chaffee","015","Chaffee, CO",2325,23362000,350
"G0800170","1980","Colorado","08","Cheyenne","017","Cheyenne, CO",280,2348000,59
"G0800190","1980","Colorado","08","Clear Creek","019","Clear Creek, CO",3203,51087000,136
"G0800210","1980","Colorado","08","Conejos","021","Conejos, CO",753,6837000,86
"G0800230","1980","Colorado","08","Costilla","023","Costilla, CO",221,1373000,30
"G0800250","1980","Colorado","08","Crowley","025","Crowley, CO",229,1542000,38
"G0800270","1980","Colorado","08","Custer","027","Custer, CO",0,0,29
"G0800290","1980","Colorado","08","Delta","029","Delta, CO",3508,36664000,444
"G0800310","1980","Colorado","08","Denver","031","Denver, CO",337631,5209617000,16802
"G0800330","1980","Colorado","08","Dolores","033","Dolores, CO",130,1244000,26
"G0800350","1980","Colorado","08","Douglas","035","Douglas, CO",2780,36574000,399
"G0800370","1980","Colorado","08","Eagle","037","Eagle, CO",8667,79990000,695
"G0800390","1980","Colorado","08","Elbert","039","Elbert, CO",452,4308000,79
"G0800410","1980","Colorado","08","El Paso","041","El Paso, CO",84136,956308000,6379
"G0800430","1980","Colorado","08","Fremont","043","Fremont, CO",5571,54138000,526
"G0800450","1980","Colorado","08","Garfield","045","Garfield, CO",6899,84340000,822
"G0800470","1980","Colorado","08","Gilpin","047","Gilpin, CO",177,1271000,45
"G0800490","1980","Colorado","08","Grand","049","Grand, CO",3720,25995000,343
"G0800510","1980","Colorado","08","Gunnison","051","Gunnison, CO",4108,41815000,404
"G0800530","1980","Colorado","08","Hinsdale","053","Hinsdale, CO",53,600000,20
"G0800550","1980","Colorado","08","Huerfano","055","Huerfano, CO",730,4807000,136
"G0800570","1980","Colorado","08","Jackson","057","Jackson, CO",380,6446000,38
"G0800590","1980","Colorado","08","Jefferson","059","Jefferson, CO",97206,1408506000,6812
"G0800610","1980","Colorado","08","Kiowa","061","Kiowa, CO",263,2681000,46
"G0800630","1980","Colorado","08","Kit Carson","063","Kit Carson, CO",1310,12668000,198
"G0800650","1980","Colorado","08","Lake","065","Lake, CO",4488,91558000,159
"G0800670","1980","Colorado","08","La Plata","067","La Plata, CO",8297,75827000,901
"G0800690","1980","Colorado","08","Larimer","069","Larimer, CO",43189,502944000,3507
"G0800710","1980","Colorado","08","Las Animas","071","Las Animas, CO",2613,27280000,287
"G0800730","1980","Colorado","08","Lincoln","073","Lincoln, CO",1055,9291000,126
"G0800750","1980","Colorado","08","Logan","075","Logan, CO",5892,72840000,541
"G0800770","1980","Colorado","08","Mesa","077","Mesa, CO",27058,343849000,2229
"G0800790","1980","Colorado","08","Mineral","079","Mineral, CO",0,0,23
"G0800810","1980","Colorado","08","Moffat","081","Moffat, CO",3449,47914000,336
"G0800830","1980","Colorado","08","Montezuma","083","Montezuma, CO",3616,36010000,425
"G0800850","1980","Colorado","08","Montrose","085","Montrose, CO",5603,56862000,648
"G0800870","1980","Colorado","08","Morgan","087","Morgan, CO",5466,57137000,607
"G0800890","1980","Colorado","08","Otero","089","Otero, CO",4996,48875000,522
"G0800910","1980","Colorado","08","Ouray","091","Ouray, CO",221,2939000,64
"G0800930","1980","Colorado","08","Park","093","Park, CO",423,3224000,76
"G0800950","1980","Colorado","08","Phillips","095","Phillips, CO",720,6670000,137
"G0800970","1980","Colorado","08","Pitkin","097","Pitkin, CO",10238,78298000,733
"G0800990","1980","Colorado","08","Prowers","099","Prowers, CO",3048,26932000,368
"G0801010","1980","Colorado","08","Pueblo","101","Pueblo, CO",33670,436349000,2400
"G0801030","1980","Colorado","08","Rio Blanco","103","Rio Blanco, CO",2740,52656000,186
"G0801050","1980","Colorado","08","Rio Grande","105","Rio Grande, CO",2548,22451000,294
"G0801070","1980","Colorado","08","Routt","107","Routt, CO",8135,103203000,509
"G0801090","1980","Colorado","08","Saguache","109","Saguache, CO",422,3264000,56
"G0801110","1980","Colorado","08","San Juan","111","San Juan, CO",266,4485000,25
"G0801130","1980","Colorado","08","San Miguel","113","San Miguel, CO",1093,6510000,130
"G0801150","1980","Colorado","08","Sedgwick","115","Sedgwick, CO",594,5347000,87
"G0801170","1980","Colorado","08","Summit","117","Summit, CO",7211,55837000,502
"G0801190","1980","Colorado","08","Teller","119","Teller, CO",1189,9834000,218
"G0801210","1980","Colorado","08","Washington","121","Washington, CO",733,6955000,121
"G0801230","1980","Colorado","08","Weld","123","Weld, CO",29717,367084000,2297
"G0801250","1980","Colorado","08","Yuma","125","Yuma, CO",1641,14925000,287
"G0809990","1980","Colorado","08","Remainder of Colorado","999","Colorado Statewide No Fixed Loc",6462,179007000,330
"G0900010","1980","Connecticut","09","Fairfield","001","Fairfield, CT",347665,5796648000,19836
"G0900030","1980","Connecticut","09","Hartford","003","Hartford, CT",417083,6392225000,18098
"G0900050","1980","Connecticut","09","Litchfield","005","Litchfield, CT",45603,556471000,3357
"G0900070","1980","Connecticut","09","Middlesex","007","Middlesex, CT",42084,555588000,2613
"G0900090","1980","Connecticut","09","New Haven","009","New Haven, CT",286275,3852370000,16165
"G0900110","1980","Connecticut","09","New London","011","New London, CT",75314,1051176000,4115
"G0900130","1980","Connecticut","09","Tolland","013","Tolland, CT",15436,152063000,1544
"G0900150","1980","Connecticut","09","Windham","015","Windham, CT",25870,300061000,1569
"G0909990","1980","Connecticut","09","Remainder of Connecticut","999","Connecticut Statewide No Fixed Loc",295,6317000,194
"G1000010","1980","Delaware","10","Kent","001","Kent, DE",22495,247084000,1779
"G1000030","1980","Delaware","10","New Castle","003","New Castle, DE",162361,2795752000,7954
"G1000050","1980","Delaware","10","Sussex","005","Sussex, DE",27693,318382000,2239
"G1009990","1980","Delaware","10","Remainder of Delaware","999","Delaware Statewide No Fixed Loc",206,3688000,60
"G1109990","1980","District Of Columbia","11","Remainder of District Of Columbia","999","District of Columbia No Fixed Loc",342906,5231902000,16265
"G1200010","1980","Florida","12","Alachua","001","Alachua, FL",36583,382391000,2979
"G1200030","1980","Florida","12","Baker","003","Baker, FL",1040,8957000,150
"G1200050","1980","Florida","12","Bay","005","Bay, FL",23183,241276000,2143
"G1200070","1980","Florida","12","Bradford","007","Bradford, FL",2150,22279000,245
"G1200090","1980","Florida","12","Brevard","009","Brevard, FL",81503,1117626000,5173
"G1200110","1980","Florida","12","Broward","011","Broward, FL",318154,3767016000,25085
"G1200130","1980","Florida","12","Calhoun","013","Calhoun, FL",1491,13819000,186
"G1200150","1980","Florida","12","Charlotte","015","Charlotte, FL",12001,123014000,1126
"G1200170","1980","Florida","12","Citrus","017","Citrus, FL",7330,77143000,893
"G1200190","1980","Florida","12","Clay","019","Clay, FL",11455,103054000,1080
