GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,C4S001,C4U001,C4V001
"G0101230","1981","Alabama","01","Tallapoosa","123","Tallapoosa, AL",13596,147929000,603
"G0101250","1981","Alabama","01","Tuscaloosa","125","Tuscaloosa, AL",32438,422867000,2250
"G0101270","1981","Alabama","01","Walker","127","Walker, AL",14786,229509000,985
"G0101290","1981","Alabama","01","Washington","129","Washington, AL",3080,56033000,166
"G0101310","1981","Alabama","01","Wilcox","131","Wilcox, AL",2525,36455000,195
"G0101330","1981","Alabama","01","Winston","133","Winston, AL",7654,80512000,414
"G0109990","1981","Alabama","01","Remainder of Alabama","999","Alabama Statewide No Fixed Loc",3905,67097000,114
"G0200100","1981","Alaska","02","Aleutian Islands","010","Aleutian Islands, AK",1774,27007000,74
"G0200200","1981","Alaska","02","Anchorage","020","Anchorage, AK",63865,1704262000,4604
"G0200300","1981","Alaska","02","Angoon","030","Angoon, AK",53,1834000,10
"G0200400","1981","Alaska","02","Barrow","040","Barrow, AK",1872,79763000,59
"G0200500","1981","Alaska","02","Bethel","050","Bethel, AK",998,14172000,121
"G0200600","1981","Alaska","02","Bristol Bay Borough","060","Bristol Bay, AK",181,6295000,26
"G0200700","1981","Alaska","02","Dillingham","070","Dillingham (Bristol Bay), AK",591,16602000,56
"G0200800","1981","Alaska","02","Cordova-McCarthy","080","Cordova-McCarthy, AK",536,10940000,75
"G0200900","1981","Alaska","02","Fairbanks North Star","090","Fairbanks North Star, AK",12690,303949000,1175
"G0201000","1981","Alaska","02","Haines","100","Haines, AK",336,6100000,61
"G0201100","1981","Alaska","02","Juneau","110","Juneau, AK",4744,91438000,554
"G0201200","1981","Alaska","02","Kenai-Cook Inlet","120","Kenai-Cook Inlet, AK",4928,129601000,594
"G0201300","1981","Alaska","02","Ketchikan Gateway","130","Ketchikan Gateway, AK",4302,94992000,347
"G0201400","1981","Alaska","02","Kobuk","140","Kobuk, AK",462,8684000,57
"G0201500","1981","Alaska","02","Kodiak Island","150","Kodiak Island, AK",3037,55230000,220
"G0201600","1981","Alaska","02","Kuskokwim","160","Kuskokwim, AK",90,1437000,28
"G0201700","1981","Alaska","02","Matanuska-Susitna","170","Matanuska Susitna, AK",1787,38285000,328
"G0201800","1981","Alaska","02","Nome","180","Nome, AK",906,17975000,102
"G0201900","1981","Alaska","02","Outer Ketchikan","190","Outer Ketchikan, AK",146,4035000,13
"G0202000","1981","Alaska","02","Prince Of Wales","200","Prince of Wales, AK",320,6047000,32
"G0202100","1981","Alaska","02","Seward","210","Seward, AK",646,9265000,82
"G0202200","1981","Alaska","02","Sitka","220","Sitka, AK",2074,50500000,195
"G0202300","1981","Alaska","02","Skagway-Yakutat","230","Skagway-Yakutat, AK",358,6204000,63
"G0202400","1981","Alaska","02","Southeast Fairbanks","240","Southeast Fairbanks, AK",336,4945000,74
"G0202500","1981","Alaska","02","Upper Yukon","250","Upper Yukon, AK",56,1082000,12
"G0202600","1981","Alaska","02","Valdez-Chitina-Whittier","260","Valdez-Chitina-Whittier, AK",1222,39335000,121
"G0202700","1981","Alaska","02","Wade Hampton","270","Wade Hampton, AK",303,3769000,40
"G0202800","1981","Alaska","02","Wrangell-Petersburg","280","Wrangel-Petersburg, AK",1120,26626000,143
"G0202900","1981","Alaska","02","Yukon-Koyukuk","290","Yukon-Koyukuk, AK",688,21731000,77
"G0209990","1981","Alaska","02","Remainder of Alaska","999","Alaska Statewide No Fixed Loc",4014,166796000,81
"G0400010","1981","Arizona","04","Apache","001","Apache, AZ",4231,45517000,302
"G0400030","1981","Arizona","04","Cochise","003","Cochise, AZ",11272,136720000,1267
"G0400050","1981","Arizona","04","Coconino","005","Coconino, AZ",15455,171562000,1439
"G0400070","1981","Arizona","04","Gila","007","Gila, AZ",8589,152180000,600
"G0400090","1981","Arizona","04","Graham","009","Graham, AZ",2955,29118000,333
"G0400110","1981","Arizona","04","Greenlee","011","Greenlee, AZ",0,0,104
"G0400130","1981","Arizona","04","Maricopa","013","Maricopa, AZ",543605,7994429000,32928
"G0400150","1981","Arizona","04","Mohave","015","Mohave, AZ",12199,148764000,1220
"G0400170","1981","Arizona","04","Navajo","017","Navajo, AZ",8872,136298000,863
"G0400190","1981","Arizona","04","Pima","019","Pima, AZ",156241,2145169000,10483
"G0400210","1981","Arizona","04","Pinal","021","Pinal, AZ",18906,290404000,1157
"G0400230","1981","Arizona","04","Santa Cruz","023","Santa Cruz, AZ",6671,69054000,561
"G0400250","1981","Arizona","04","Yavapai","025","Yavapai, AZ",13824,160080000,1628
"G0400270","1981","Arizona","04","Yuma","027","Yuma, AZ",16593,165218000,1578
"G0409990","1981","Arizona","04","Remainder of Arizona","999","Arizona Statewide No Fixed Loc",994,28651000,123
"G0500010","1981","Arkansas","05","Arkansas","001","Arkansas, AR",6927,88097000,574
"G0500030","1981","Arkansas","05","Ashley","003","Ashley, AR",6860,96171000,400
"G0500050","1981","Arkansas","05","Baxter","005","Baxter, AR",6376,62742000,576
"G0500070","1981","Arkansas","05","Benton","007","Benton, AR",23828,295935000,1311
"G0500090","1981","Arkansas","05","Boone","009","Boone, AR",8004,98070000,610
"G0500110","1981","Arkansas","05","Bradley","011","Bradley, AR",3097,36307000,248
"G0500130","1981","Arkansas","05","Calhoun","013","Calhoun, AR",587,4833000,74
"G0500150","1981","Arkansas","05","Carroll","015","Carroll, AR",3008,30372000,355
"G0500170","1981","Arkansas","05","Chicot","017","Chicot, AR",2211,22043000,281
"G0500190","1981","Arkansas","05","Clark","019","Clark, AR",4285,51619000,450
"G0500210","1981","Arkansas","05","Clay","021","Clay, AR",3078,31045000,321
"G0500230","1981","Arkansas","05","Cleburne","023","Cleburne, AR",2829,25085000,300
"G0500250","1981","Arkansas","05","Cleveland","025","Cleveland, AR",397,3291000,68
"G0500270","1981","Arkansas","05","Columbia","027","Columbia, AR",6560,85240000,534
"G0500290","1981","Arkansas","05","Conway","029","Conway, AR",5049,61027000,313
"G0500310","1981","Arkansas","05","Craighead","031","Craighead, AR",19492,224087000,1408
"G0500330","1981","Arkansas","05","Crawford","033","Crawford, AR",5582,59687000,432
"G0500350","1981","Arkansas","05","Crittenden","035","Crittenden, AR",9185,106105000,785
"G0500370","1981","Arkansas","05","Cross","037","Cross, AR",4088,46751000,326
"G0500390","1981","Arkansas","05","Dallas","039","Dallas, AR",2585,27797000,243
"G0500410","1981","Arkansas","05","Desha","041","Desha, AR",4160,47570000,346
"G0500430","1981","Arkansas","05","Drew","043","Drew, AR",4190,45166000,277
"G0500450","1981","Arkansas","05","Faulkner","045","Faulkner, AR",10447,122894000,681
"G0500470","1981","Arkansas","05","Franklin","047","Franklin, AR",2249,23977000,204
"G0500490","1981","Arkansas","05","Fulton","049","Fulton, AR",916,8129000,134
"G0500510","1981","Arkansas","05","Garland","051","Garland, AR",20664,219896000,1662
"G0500530","1981","Arkansas","05","Grant","053","Grant, AR",1611,17824000,171
"G0500550","1981","Arkansas","05","Greene","055","Greene, AR",7519,85610000,487
"G0500570","1981","Arkansas","05","Hempstead","057","Hempstead, AR",4944,53968000,368
"G0500590","1981","Arkansas","05","Hot Spring","059","Hot Spring, AR",4842,67809000,421
"G0500610","1981","Arkansas","05","Howard","061","Howard, AR",4875,51435000,254
"G0500630","1981","Arkansas","05","Independence","063","Independence, AR",9143,98949000,552
"G0500650","1981","Arkansas","05","Izard","065","Izard, AR",1090,9909000,129
"G0500670","1981","Arkansas","05","Jackson","067","Jackson, AR",4385,50256000,411
"G0500690","1981","Arkansas","05","Jefferson","069","Jefferson, AR",21159,283180000,1569
"G0500710","1981","Arkansas","05","Johnson","071","Johnson, AR",3151,32238000,242
"G0500730","1981","Arkansas","05","Lafayette","073","Lafayette, AR",1518,15690000,164
"G0500750","1981","Arkansas","05","Lawrence","075","Lawrence, AR",3262,29745000,281
"G0500770","1981","Arkansas","05","Lee","077","Lee, AR",1391,13738000,159
"G0500790","1981","Arkansas","05","Lincoln","079","Lincoln, AR",1183,13234000,107
"G0500810","1981","Arkansas","05","Little River","081","Little River, AR",2979,58372000,173
"G0500830","1981","Arkansas","05","Logan","083","Logan, AR",2892,28199000,290
"G0500850","1981","Arkansas","05","Lonoke","085","Lonoke, AR",4699,54645000,454
"G0500870","1981","Arkansas","05","Madison","087","Madison, AR",1256,10495000,115
"G0500890","1981","Arkansas","05","Marion","089","Marion, AR",1323,13842000,122
"G0500910","1981","Arkansas","05","Miller","091","Miller, AR",10318,131136000,634
"G0500930","1981","Arkansas","05","Mississippi","093","Mississippi, AR",13271,143596000,943
"G0500950","1981","Arkansas","05","Monroe","095","Monroe, AR",2086,18502000,256
"G0500970","1981","Arkansas","05","Montgomery","097","Montgomery, AR",799,6334000,98
"G0500990","1981","Arkansas","05","Nevada","099","Nevada, AR",1741,19911000,171
"G0501010","1981","Arkansas","05","Newton","101","Newton, AR",237,2722000,59
"G0501030","1981","Arkansas","05","Ouachita","103","Ouachita, AR",8276,113281000,613
"G0501050","1981","Arkansas","05","Perry","105","Perry, AR",212,2203000,54
"G0501070","1981","Arkansas","05","Phillips","107","Phillips, AR",6528,72261000,572
"G0501090","1981","Arkansas","05","Pike","109","Pike, AR",1744,16140000,172
"G0501110","1981","Arkansas","05","Poinsett","111","Poinsett, AR",4894,47747000,400
"G0501130","1981","Arkansas","05","Polk","113","Polk, AR",3466,33362000,301
"G0501150","1981","Arkansas","05","Pope","115","Pope, AR",10411,129949000,744
"G0501170","1981","Arkansas","05","Prairie","117","Prairie, AR",959,10126000,148
"G0501190","1981","Arkansas","05","Pulaski","119","Pulaski, AR",134760,1853562000,8050
"G0501210","1981","Arkansas","05","Randolph","121","Randolph, AR",2939,31054000,226
"G0501230","1981","Arkansas","05","St Francis","123","St. Francis, AR",7395,91079000,483
"G0501250","1981","Arkansas","05","Saline","125","Saline, AR",7857,129036000,596
"G0501270","1981","Arkansas","05","Scott","127","Scott, AR",1144,9352000,124
"G0501290","1981","Arkansas","05","Searcy","129","Searcy, AR",1335,10213000,106
"G0501310","1981","Arkansas","05","Sebastian","131","Sebastian, AR",46391,615902000,2555
"G0501330","1981","Arkansas","05","Sevier","133","Sevier, AR",3012,27781000,231
"G0501350","1981","Arkansas","05","Sharp","135","Sharp, AR",1494,14291000,193
"G0501370","1981","Arkansas","05","Stone","137","Stone, AR",941,8115000,117
"G0501390","1981","Arkansas","05","Union","139","Union, AR",15579,223609000,1144
"G0501410","1981","Arkansas","05","Van Buren","141","Van Buren, AR",1279,12958000,158
"G0501430","1981","Arkansas","05","Washington","143","Washington, AR",29251,327020000,2056
"G0501450","1981","Arkansas","05","White","145","White, AR",10808,109928000,826
"G0501470","1981","Arkansas","05","Woodruff","147","Woodruff, AR",1892,20946000,158
"G0501490","1981","Arkansas","05","Yell","149","Yell, AR",2673,24790000,213
"G0509990","1981","Arkansas","05","Remainder of Arkansas","999","Arkansas Statewide No Fixed Loc",4015,92152000,119
"G0600010","1981","California","06","Alameda","001","Alameda, CA",379091,6577600000,23852
"G0600030","1981","California","06","Alpine","003","Alpine, CA",792,4782000,33
"G0600050","1981","California","06","Amador","005","Amador, CA",3257,42488000,487
"G0600070","1981","California","06","Butte","007","Butte, CA",30254,365283000,3239
"G0600090","1981","California","06","Calaveras","009","Calaveras, CA",2798,36955000,471
"G0600110","1981","California","06","Colusa","011","Colusa, CA",2444,32037000,316
"G0600130","1981","California","06","Contra Costa","013","Contra Costa, CA",162598,2710209000,12601
"G0600150","1981","California","06","Del Norte","015","Del Norte, CA",3914,56374000,366
"G0600170","1981","California","06","El Dorado","017","El Dorado, CA",15055,179269000,1868
"G0600190","1981","California","06","Fresno","019","Fresno, CA",139316,1925482000,11446
"G0600210","1981","California","06","Glenn","021","Glenn, CA",3936,50592000,465
"G0600230","1981","California","06","Humboldt","023","Humboldt, CA",26070,350643000,2541
"G0600250","1981","California","06","Imperial","025","Imperial, CA",18573,222033000,1759
"G0600270","1981","California","06","Inyo","027","Inyo, CA",4899,63381000,510
"G0600290","1981","California","06","Kern","029","Kern, CA",100843,1594653000,8032
"G0600310","1981","California","06","Kings","031","Kings, CA",11980,162122000,1182
"G0600330","1981","California","06","Lake","033","Lake, CA",4427,49009000,718
"G0600350","1981","California","06","Lassen","035","Lassen, CA",3069,36653000,435
"G0600370","1981","California","06","Los Angeles","037","Los Angeles, CA",3173460,55343121000,167523
"G0600390","1981","California","06","Madera","039","Madera, CA",10765,142724000,1003
"G0600410","1981","California","06","Marin","041","Marin, CA",61067,865058000,6284
"G0600430","1981","California","06","Mariposa","043","Mariposa, CA",1764,20735000,235
"G0600450","1981","California","06","Mendocino","045","Mendocino, CA",15829,201434000,1761
"G0600470","1981","California","06","Merced","047","Merced, CA",22945,296728000,2217
"G0600490","1981","California","06","Modoc","049","Modoc, CA",1135,12116000,217
"G0600510","1981","California","06","Mono","051","Mono, CA",4171,40148000,382
"G0600530","1981","California","06","Monterey","053","Monterey, CA",63789,851209000,5933
"G0600550","1981","California","06","Napa","055","Napa, CA",23980,314382000,2088
"G0600570","1981","California","06","Nevada","057","Nevada, CA",10932,121905000,1302
"G0600590","1981","California","06","Orange","059","Orange, CA",796265,13159278000,46350
"G0600610","1981","California","06","Placer","061","Placer, CA",25750,318438000,2810
"G0600630","1981","California","06","Plumas","063","Plumas, CA",2824,43158000,474
"G0600650","1981","California","06","Riverside","065","Riverside, CA",153119,2077239000,11815
"G0600670","1981","California","06","Sacramento","067","Sacramento, CA",209254,3035484000,15964
"G0600690","1981","California","06","San Benito","069","San Benito, CA",4137,57171000,429
"G0600710","1981","California","06","San Bernardino","071","San Bernardino, CA",198011,2839734000,14432
"G0600730","1981","California","06","San Diego","073","San Diego, CA",538017,7931163000,37426
"G0600750","1981","California","06","San Francisco","075","San Francisco, CA",508861,10077353000,24831
"G0600770","1981","California","06","San Joaquin","077","San Joaquin, CA",88463,1357808000,7008
"G0600790","1981","California","06","San Luis Obispo","079","San Luis Obispo, CA",33244,369676000,3533
"G0600810","1981","California","06","San Mateo","081","San Mateo, CA",230205,4339540000,13990
"G0600830","1981","California","06","Santa Barbara","083","Santa Barbara, CA",102102,1422641000,7571
"G0600850","1981","California","06","Santa Clara","085","Santa Clara, CA",622196,11922709000,28754
"G0600870","1981","California","06","Santa Cruz","087","Santa Cruz, CA",47574,602123000,4282
"G0600890","1981","California","06","Shasta","089","Shasta, CA",27119,381888000,2900
"G0600910","1981","California","06","Sierra","091","Sierra, CA",362,5096000,70
"G0600930","1981","California","06","Siskiyou","093","Siskiyou, CA",7810,97436000,1057
"G0600950","1981","California","06","Solano","095","Solano, CA",39758,571009000,3551
"G0600970","1981","California","06","Sonoma","097","Sonoma, CA",73409,1008953000,6983
"G0600990","1981","California","06","Stanislaus","099","Stanislaus, CA",69112,1018023000,5341
"G0601010","1981","California","06","Sutter","101","Sutter, CA",10195,145203000,1093
"G0601030","1981","California","06","Tehama","103","Tehama, CA",6358,82574000,747
"G0601050","1981","California","06","Trinity","105","Trinity, CA",1236,17920000,236
"G0601070","1981","California","06","Tulare","107","Tulare, CA",52082,631009000,4389
"G0601090","1981","California","06","Tuolumne","109","Tuolumne, CA",5989,73613000,900
"G0601110","1981","California","06","Ventura","111","Ventura, CA",120513,1726367000,9266
"G0601130","1981","California","06","Yolo","113","Yolo, CA",24936,371924000,2219
"G0601150","1981","California","06","Yuba","115","Yuba, CA",8349,110489000,784
"G0609990","1981","California","06","Remainder of California","999","California Statewide No Fixed Loc",7184,237059000,942
"G0800010","1981","Colorado","08","Adams","001","Adams, CO",73460,1145911000,4148
"G0800030","1981","Colorado","08","Alamosa","003","Alamosa, CO",3017,30991000,321
"G0800050","1981","Colorado","08","Arapahoe","005","Arapahoe, CO",108284,1833555000,7245
"G0800070","1981","Colorado","08","Archuleta","007","Archuleta, CO",673,5721000,122
"G0800090","1981","Colorado","08","Baca","009","Baca, CO",702,6673000,149
"G0800110","1981","Colorado","08","Bent","011","Bent, CO",483,4584000,78
"G0800130","1981","Colorado","08","Boulder","013","Boulder, CO",73749,1142519000,4647
"G0800150","1981","Colorado","08","Chaffee","015","Chaffee, CO",2210,25587000,350
"G0800170","1981","Colorado","08","Cheyenne","017","Cheyenne, CO",314,2522000,58
"G0800190","1981","Colorado","08","Clear Creek","019","Clear Creek, CO",0,0,136
"G0800210","1981","Colorado","08","Conejos","021","Conejos, CO",837,7779000,85
"G0800230","1981","Colorado","08","Costilla","023","Costilla, CO",177,1172000,26
"G0800250","1981","Colorado","08","Crowley","025","Crowley, CO",198,1699000,38
"G0800270","1981","Colorado","08","Custer","027","Custer, CO",145,1094000,30
"G0800290","1981","Colorado","08","Delta","029","Delta, CO",3647,44409000,451
"G0800310","1981","Colorado","08","Denver","031","Denver, CO",340965,5954513000,17300
"G0800330","1981","Colorado","08","Dolores","033","Dolores, CO",178,2095000,31
"G0800350","1981","Colorado","08","Douglas","035","Douglas, CO",3598,54876000,431
"G0800370","1981","Colorado","08","Eagle","037","Eagle, CO",8601,93578000,769
"G0800390","1981","Colorado","08","Elbert","039","Elbert, CO",473,4579000,71
"G0800410","1981","Colorado","08","El Paso","041","El Paso, CO",87082,1131438000,6524
"G0800430","1981","Colorado","08","Fremont","043","Fremont, CO",5497,61974000,537
"G0800450","1981","Colorado","08","Garfield","045","Garfield, CO",7507,106536000,890
"G0800470","1981","Colorado","08","Gilpin","047","Gilpin, CO",180,1392000,43
"G0800490","1981","Colorado","08","Grand","049","Grand, CO",3958,31904000,350
"G0800510","1981","Colorado","08","Gunnison","051","Gunnison, CO",4023,46354000,405
"G0800530","1981","Colorado","08","Hinsdale","053","Hinsdale, CO",69,550000,24
"G0800550","1981","Colorado","08","Huerfano","055","Huerfano, CO",702,5402000,149
"G0800570","1981","Colorado","08","Jackson","057","Jackson, CO",351,5155000,41
"G0800590","1981","Colorado","08","Jefferson","059","Jefferson, CO",102746,1660222000,7030
"G0800610","1981","Colorado","08","Kiowa","061","Kiowa, CO",249,3201000,41
"G0800630","1981","Colorado","08","Kit Carson","063","Kit Carson, CO",1412,14082000,194
"G0800650","1981","Colorado","08","Lake","065","Lake, CO",4482,97085000,161
"G0800670","1981","Colorado","08","La Plata","067","La Plata, CO",8170,84749000,947
"G0800690","1981","Colorado","08","Larimer","069","Larimer, CO",41591,563374000,3548
"G0800710","1981","Colorado","08","Las Animas","071","Las Animas, CO",2554,28629000,278
"G0800730","1981","Colorado","08","Lincoln","073","Lincoln, CO",1172,13470000,125
"G0800750","1981","Colorado","08","Logan","075","Logan, CO",6204,82820000,556
"G0800770","1981","Colorado","08","Mesa","077","Mesa, CO",28369,406187000,2475
"G0800790","1981","Colorado","08","Mineral","079","Mineral, CO",0,0,27
"G0800810","1981","Colorado","08","Moffat","081","Moffat, CO",3311,54053000,354
"G0800830","1981","Colorado","08","Montezuma","083","Montezuma, CO",3541,40355000,427
"G0800850","1981","Colorado","08","Montrose","085","Montrose, CO",5718,67099000,625
"G0800870","1981","Colorado","08","Morgan","087","Morgan, CO",5654,65251000,595
"G0800890","1981","Colorado","08","Otero","089","Otero, CO",5009,52777000,513
"G0800910","1981","Colorado","08","Ouray","091","Ouray, CO",320,3866000,60
"G0800930","1981","Colorado","08","Park","093","Park, CO",398,4196000,82
"G0800950","1981","Colorado","08","Phillips","095","Phillips, CO",726,7281000,122
"G0800970","1981","Colorado","08","Pitkin","097","Pitkin, CO",9491,90241000,753
"G0800990","1981","Colorado","08","Prowers","099","Prowers, CO",2975,30277000,377
"G0801010","1981","Colorado","08","Pueblo","101","Pueblo, CO",32111,464145000,2374
"G0801030","1981","Colorado","08","Rio Blanco","103","Rio Blanco, CO",2857,65824000,187
"G0801050","1981","Colorado","08","Rio Grande","105","Rio Grande, CO",2578,25698000,314
"G0801070","1981","Colorado","08","Routt","107","Routt, CO",6950,95713000,508
"G0801090","1981","Colorado","08","Saguache","109","Saguache, CO",405,4149000,64
"G0801110","1981","Colorado","08","San Juan","111","San Juan, CO",393,7920000,28
"G0801130","1981","Colorado","08","San Miguel","113","San Miguel, CO",1150,7282000,114
"G0801150","1981","Colorado","08","Sedgwick","115","Sedgwick, CO",597,6693000,85
"G0801170","1981","Colorado","08","Summit","117","Summit, CO",7430,64613000,572
"G0801190","1981","Colorado","08","Teller","119","Teller, CO",1159,10693000,227
"G0801210","1981","Colorado","08","Washington","121","Washington, CO",769,8481000,114
"G0801230","1981","Colorado","08","Weld","123","Weld, CO",28583,407704000,2287
"G0801250","1981","Colorado","08","Yuma","125","Yuma, CO",1660,16964000,294
"G0809990","1981","Colorado","08","Remainder of Colorado","999","Colorado Statewide No Fixed Loc",7915,244093000,226
"G0900010","1981","Connecticut","09","Fairfield","001","Fairfield, CT",356621,6618815000,20237
"G0900030","1981","Connecticut","09","Hartford","003","Hartford, CT",419640,6965023000,18224
"G0900050","1981","Connecticut","09","Litchfield","005","Litchfield, CT",46126,627467000,3410
"G0900070","1981","Connecticut","09","Middlesex","007","Middlesex, CT",42677,595384000,2669
"G0900090","1981","Connecticut","09","New Haven","009","New Haven, CT",283064,4180145000,16434
"G0900110","1981","Connecticut","09","New London","011","New London, CT",78235,1175879000,4177
"G0900130","1981","Connecticut","09","Tolland","013","Tolland, CT",15183,174270000,1550
"G0900150","1981","Connecticut","09","Windham","015","Windham, CT",25184,324027000,1576
"G0909990","1981","Connecticut","09","Remainder of Connecticut","999","Connecticut Statewide No Fixed Loc",362,6393000,57
"G1000010","1981","Delaware","10","Kent","001","Kent, DE",23738,283310000,1769
"G1000030","1981","Delaware","10","New Castle","003","New Castle, DE",166900,3155790000,8051
"G1000050","1981","Delaware","10","Sussex","005","Sussex, DE",27919,343386000,2247
"G1009990","1981","Delaware","10","Remainder of Delaware","999","Delaware Statewide No Fixed Loc",50,659000,13
"G1109990","1981","District Of Columbia","11","Remainder of District Of Columbia","999","District of Columbia No Fixed Loc",349433,5811705000,16372
"G1200010","1981","Florida","12","Alachua","001","Alachua, FL",40499,461074000,3055
"G1200030","1981","Florida","12","Baker","003","Baker, FL",1072,9826000,156
"G1200050","1981","Florida","12","Bay","005","Bay, FL",25032,283674000,2205
"G1200070","1981","Florida","12","Bradford","007","Bradford, FL",2382,27290000,254
"G1200090","1981","Florida","12","Brevard","009","Brevard, FL",83229,1252071000,5417
"G1200110","1981","Florida","12","Broward","011","Broward, FL",334088,4266416000,25853
"G1200130","1981","Florida","12","Calhoun","013","Calhoun, FL",1412,15151000,190
"G1200150","1981","Florida","12","Charlotte","015","Charlotte, FL",13217,143537000,1180
"G1200170","1981","Florida","12","Citrus","017","Citrus, FL",7870,90838000,964
"G1200190","1981","Florida","12","Clay","019","Clay, FL",12388,126431000,1133
